120 7000
25 3 48
52 43 50
39 84 39
12 18 48
58 40 3
22 105 41
70 45 12
34 107 7
85 62 49
47 35 29
77 44 5
77 98 12
14 1 28
32 48 49
82 120 2
38 44 13
83 54 25
3 50 50
78 30 23
64 69 3
103 15 34
5 79 25
16 69 48
33 99 11
99 46 29
12 76 2
53 16 14
43 51 45
108 97 38
87 74 29
49 47 9
100 98 44
111 102 33
85 78 6
109 89 2
50 80 11
108 109 48
72 13 13
116 39 2
70 97 13
2 32 46
49 51 20
59 104 38
18 5 37
120 100 44
100 79 44
27 35 47
118 107 26
8 43 18
48 7 10
25 11 19
102 43 38
46 105 32
107 50 36
46 66 40
84 68 3
50 52 46
74 20 36
43 29 16
21 111 29
60 10 16
33 94 43
89 70 18
22 78 4
62 43 42
16 79 28
53 87 41
49 22 32
81 89 41
72 69 25
105 72 12
73 9 35
17 71 29
36 114 23
100 3 8
15 91 14
20 2 38
99 7 9
20 37 32
57 91 37
7 16 22
103 106 16
35 111 21
56 32 19
92 65 21
30 1 16
85 61 41
59 112 9
114 71 50
22 119 18
61 86 48
101 50 40
106 35 50
45 115 39
52 8 27
77 54 48
18 9 10
94 47 42
48 17 27
102 76 2
105 86 44
5 17 7
64 102 30
13 31 5
101 22 35
101 114 38
57 42 50
44 104 38
86 94 19
84 39 28
59 31 33
2 42 12
22 61 26
68 49 44
63 40 23
96 22 42
11 112 34
85 72 4
18 8 27
39 86 32
90 89 3
61 14 13
66 82 21
63 86 31
27 114 32
104 26 43
75 73 16
120 38 26
119 60 20
62 5 18
59 76 18
8 42 10
10 80 34
78 112 9
11 93 34
75 1 32
38 90 12
33 41 17
61 117 3
110 54 23
39 42 2
85 30 20
51 47 41
93 42 13
64 44 14
14 96 40
114 17 18
36 41 18
60 92 6
19 36 48
5 34 27
88 45 2
41 83 10
41 60 26
85 11 20
84 15 47
109 114 19
68 38 2
117 9 16
92 109 49
2 112 43
110 90 43
92 61 8
76 72 13
8 64 24
41 7 28
32 73 15
4 117 7
107 30 4
39 29 22
61 65 31
98 114 45
27 42 10
64 112 23
37 72 21
73 30 28
17 111 35
115 66 38
24 71 13
39 67 21
51 9 4
29 56 23
96 113 24
93 67 32
30 54 42
70 29 44
77 89 47
8 105 38
106 19 40
108 50 20
28 27 32
110 67 45
11 96 11
34 62 11
55 102 28
117 38 33
86 32 1
3 32 36
72 74 23
10 69 5
24 48 42
115 8 46
96 33 14
97 73 30
113 65 30
64 47 28
72 2 39
51 46 20
81 95 45
59 82 13
55 90 31
68 33 34
56 71 42
101 20 44
88 28 37
70 47 47
86 13 1
42 3 13
87 67 2
23 53 22
16 99 24
88 4 30
20 80 39
45 86 49
52 24 39
66 84 1
11 45 35
16 27 40
17 77 9
58 17 21
110 29 8
17 80 14
21 105 12
21 63 15
111 19 24
38 70 31
84 37 50
52 115 49
112 113 36
99 73 13
62 63 14
45 65 3
53 46 3
77 71 2
111 14 30
34 114 25
1 35 16
95 18 28
87 21 20
76 75 3
59 63 26
23 90 38
52 59 9
8 9 9
39 58 1
74 29 17
63 7 35
31 114 41
93 109 14
71 73 35
62 14 27
62 74 41
48 12 6
54 80 38
72 40 10
34 14 36
96 51 6
73 21 21
48 88 1
52 65 2
32 18 13
70 9 23
61 110 31
78 25 44
22 11 47
27 67 1
46 115 42
85 36 24
91 114 50
74 8 28
77 115 34
12 3 10
83 69 1
100 99 1
105 42 14
76 109 27
31 83 7
49 110 26
77 5 24
61 116 24
1 71 49
112 116 13
57 119 44
104 36 7
69 23 31
14 48 50
37 61 38
46 88 43
43 17 21
31 113 7
55 23 19
97 79 38
118 60 50
111 113 11
32 66 43
113 51 29
109 58 20
27 58 22
85 8 32
40 61 39
39 19 18
59 36 16
11 82 23
114 62 47
27 9 22
110 120 3
28 105 20
11 78 25
29 39 43
19 49 17
103 117 5
10 48 14
100 6 28
19 7 20
99 49 21
65 108 2
111 10 17
68 61 43
95 36 3
2 72 28
34 112 21
68 35 27
79 1 9
81 14 3
105 85 50
35 50 26
26 93 29
46 51 2
85 76 4
55 87 30
47 48 25
102 118 14
68 64 31
55 38 30
110 57 17
97 119 42
64 48 1
23 111 31
56 114 49
90 91 14
29 103 17
105 18 9
18 80 26
111 21 17
34 88 27
36 85 50
44 1 46
80 74 40
98 39 22
93 12 15
13 26 26
23 115 42
48 101 12
62 61 36
85 53 6
54 98 26
101 42 5
88 17 50
25 81 14
19 76 1
83 111 40
33 36 25
32 58 19
77 4 16
87 37 32
99 100 39
74 11 31
74 10 35
83 62 40
15 87 47
75 84 45
80 109 10
81 24 20
78 117 38
88 81 48
65 8 39
75 114 45
14 118 43
56 46 25
114 16 37
23 77 5
75 49 37
59 110 44
101 30 21
8 82 16
31 35 21
89 103 23
21 2 35
100 43 16
31 70 15
97 58 34
9 113 33
84 8 22
46 63 41
4 105 12
74 116 43
71 79 15
77 89 49
69 51 40
41 115 34
93 60 31
24 59 18
110 25 50
24 78 31
120 113 2
36 20 44
74 104 46
52 9 43
74 21 11
83 73 16
117 33 41
102 33 12
111 110 10
26 38 27
89 37 32
24 66 34
119 65 21
20 92 38
9 6 41
75 113 11
40 116 43
62 87 10
24 101 28
17 38 6
70 47 49
64 42 36
57 21 48
62 3 16
55 67 22
83 1 5
108 68 25
22 40 24
64 95 47
117 56 38
39 62 25
60 2 36
12 60 49
47 42 36
13 94 10
19 118 40
57 43 49
43 60 41
35 108 35
72 71 9
38 54 25
73 77 50
95 67 30
47 91 49
61 106 9
79 51 19
100 83 33
68 46 45
7 81 32
83 56 38
94 61 23
93 19 2
89 18 8
107 84 42
97 107 19
115 16 19
42 25 29
39 60 49
57 119 20
99 114 29
50 101 37
26 48 44
32 106 7
65 49 11
97 95 22
44 91 7
91 15 33
113 67 50
4 28 9
119 27 34
117 106 6
38 23 28
88 56 46
117 48 1
29 108 28
46 96 31
38 118 36
78 40 31
92 33 3
20 7 23
66 27 30
47 87 10
24 51 7
17 90 33
60 24 26
44 75 12
33 3 37
48 79 11
61 63 15
7 97 2
24 27 27
106 47 38
82 53 32
87 80 39
77 110 42
44 86 26
90 53 45
77 8 31
96 66 6
68 31 32
20 90 34
100 64 22
25 50 48
20 2 42
75 97 1
99 7 13
8 53 26
91 8 19
17 66 39
69 11 36
69 71 50
84 2 16
34 105 7
27 50 25
97 48 30
61 35 50
102 90 49
46 70 4
97 6 33
62 110 49
60 15 47
40 88 36
111 17 22
31 113 22
78 16 50
117 77 31
4 8 39
75 78 1
36 116 49
80 64 38
3 10 24
47 79 37
79 84 9
117 88 45
23 69 23
96 8 27
87 114 26
63 28 17
119 120 25
67 51 29
105 17 39
93 54 1
113 112 37
91 18 23
42 39 6
109 3 45
67 85 27
30 53 21
71 113 30
60 23 42
113 66 42
2 37 22
29 9 7
6 15 32
95 115 18
42 111 3
67 112 22
10 68 28
17 40 12
35 33 37
65 1 12
89 92 49
83 62 29
119 94 22
101 107 15
15 106 49
30 2 32
22 60 47
81 66 6
115 51 31
66 9 18
85 52 12
31 3 1
25 62 3
40 99 12
89 115 9
28 35 9
25 39 19
87 34 29
66 97 23
84 17 3
34 69 29
91 40 37
60 34 5
45 16 9
4 94 14
44 17 5
117 39 7
26 69 50
60 87 16
78 114 35
21 18 32
95 103 34
19 105 7
70 37 34
29 91 35
84 107 17
54 63 20
70 110 24
63 89 36
96 11 4
110 113 31
20 16 19
93 76 28
54 51 50
77 38 29
53 31 47
100 34 13
8 82 18
98 114 49
10 12 14
32 87 38
85 10 41
114 46 39
11 27 23
61 19 40
119 63 1
24 85 36
34 8 8
100 115 15
65 99 34
20 92 27
120 79 6
26 31 13
29 21 46
65 53 39
87 86 6
118 20 48
9 113 48
44 95 35
19 47 28
37 74 47
96 94 28
37 32 50
98 5 11
13 101 2
82 23 49
88 55 23
92 32 24
53 42 47
23 26 31
84 22 26
118 6 5
72 81 43
83 68 24
20 8 46
64 83 39
50 99 4
60 112 48
44 95 48
58 108 22
109 17 35
1 35 7
22 109 18
79 82 31
106 67 10
20 73 3
35 54 30
63 30 10
97 8 2
12 78 41
113 82 41
66 95 19
109 66 48
69 81 1
116 45 39
89 64 5
4 118 36
49 42 8
50 110 31
58 5 28
105 24 2
15 78 42
22 35 45
53 80 5
99 68 23
105 119 10
84 89 42
118 28 19
72 59 14
7 93 44
32 120 15
10 6 36
113 79 49
49 88 16
70 28 27
11 18 40
112 1 41
37 59 7
93 17 15
105 54 2
25 97 15
5 51 26
1 117 35
102 80 34
75 40 32
64 94 15
94 102 39
22 15 49
20 95 17
15 106 9
110 12 34
60 52 6
21 50 12
119 105 40
41 104 20
56 41 4
69 83 36
109 1 29
83 18 3
97 120 30
76 97 21
13 23 40
56 36 10
105 7 24
46 100 44
28 37 15
101 65 35
66 6 30
114 101 30
44 86 28
73 119 21
113 2 20
16 68 20
53 75 37
11 120 13
36 79 35
3 34 20
45 115 32
5 75 49
47 45 28
59 107 8
53 60 35
95 55 7
112 85 7
106 72 46
88 18 11
24 103 37
91 84 16
77 8 46
117 47 33
41 8 42
105 2 43
80 101 30
85 102 48
22 68 22
51 120 28
117 40 30
35 84 15
22 103 16
49 89 41
16 21 42
44 97 28
92 111 35
11 112 27
84 73 19
8 53 41
4 33 34
84 50 35
88 18 24
119 64 11
59 100 18
34 10 14
118 110 9
29 27 50
112 4 31
84 27 24
83 89 30
90 8 7
80 59 46
92 57 41
38 56 7
110 61 19
27 87 43
28 100 43
25 44 2
85 72 10
9 92 6
71 29 38
50 51 31
51 108 44
51 47 34
86 63 15
32 97 2
31 107 47
5 83 20
100 74 41
42 69 8
108 57 27
79 118 22
65 1 14
9 84 7
54 75 6
53 29 14
52 116 50
44 119 42
102 48 16
17 32 15
15 97 2
92 56 31
99 10 29
9 57 25
55 105 37
20 21 2
63 32 43
38 9 29
60 39 1
97 109 14
26 23 44
36 13 6
90 113 19
79 41 44
100 55 4
90 30 21
37 45 19
26 99 39
68 94 11
47 71 2
33 70 27
8 108 23
60 34 7
95 110 39
109 42 1
74 89 39
24 14 24
82 81 30
45 30 30
104 71 10
48 77 22
46 79 40
42 113 40
51 65 13
45 18 33
68 26 11
46 67 43
49 1 34
100 24 7
40 45 33
87 105 45
87 22 10
57 74 37
54 104 36
28 80 9
80 66 7
117 34 28
45 29 47
79 3 7
113 62 18
82 23 38
2 52 11
107 101 11
112 83 16
65 48 34
44 46 24
43 49 5
69 31 35
95 72 2
3 1 19
24 120 32
22 47 18
44 39 21
70 6 39
68 86 38
93 113 46
43 60 19
53 88 44
116 65 24
51 92 21
109 78 34
54 97 9
84 106 22
64 91 40
107 1 22
68 39 20
108 7 19
80 15 31
119 9 22
9 119 43
49 102 48
56 101 48
108 60 30
10 29 36
29 90 16
73 79 6
109 96 37
97 8 4
90 28 17
20 107 3
66 12 23
72 55 5
52 54 45
114 110 28
88 87 47
38 12 32
29 36 22
20 61 8
50 110 33
78 52 19
29 52 3
24 28 1
73 79 19
49 12 23
84 6 46
63 30 25
83 71 27
54 115 25
31 19 2
80 54 12
13 28 23
55 5 46
74 107 27
69 42 24
85 96 4
5 92 29
30 98 39
20 19 24
114 83 29
26 108 35
11 7 4
6 19 49
60 78 24
27 74 10
102 95 21
114 2 40
61 75 16
77 27 35
68 54 7
88 107 15
2 87 47
38 34 46
105 37 13
51 56 19
43 59 11
55 81 17
33 68 22
99 56 41
85 12 23
116 95 9
64 33 20
81 82 33
48 37 18
108 101 6
82 63 44
68 42 10
19 77 15
1 52 42
54 53 45
53 75 39
94 36 50
117 101 29
64 63 20
117 40 19
58 53 9
42 119 44
96 38 32
103 94 14
36 75 39
7 99 28
60 42 33
4 103 38
57 72 32
14 18 5
72 48 31
55 34 12
114 94 5
87 72 20
85 44 45
40 111 24
93 32 4
43 1 32
47 7 17
38 74 50
47 51 23
57 34 46
4 49 44
56 80 44
15 77 36
111 112 7
108 23 18
113 43 49
76 15 37
87 95 17
99 120 28
30 102 25
75 8 30
107 88 15
72 34 1
47 67 44
114 70 11
14 47 22
61 85 9
89 87 46
38 90 7
111 77 26
4 33 49
91 71 38
50 29 15
12 62 9
43 79 49
89 39 5
30 90 28
76 98 48
7 114 39
22 71 25
13 56 19
59 44 37
107 98 36
59 34 29
77 80 4
114 35 30
27 68 45
50 36 31
26 111 38
96 25 38
67 107 32
42 106 13
73 88 15
24 56 10
28 39 11
89 103 3
64 29 7
17 69 20
28 74 5
16 29 15
41 56 23
99 47 34
38 85 26
110 90 38
39 37 16
118 67 17
91 40 41
4 117 2
59 71 45
46 26 31
78 12 28
6 79 10
2 110 5
88 23 49
52 9 23
37 10 40
82 1 39
111 53 45
9 109 28
8 86 20
117 87 28
84 42 13
94 57 43
93 60 24
85 82 29
99 23 40
41 92 43
106 63 41
46 33 47
62 64 43
15 119 18
18 53 9
49 43 33
84 79 16
4 68 15
29 40 50
57 116 36
97 39 27
96 75 6
79 64 19
10 113 6
68 63 16
99 28 10
59 3 8
118 96 34
70 52 36
93 25 43
4 63 21
114 80 41
107 59 16
105 106 36
23 109 20
44 49 31
102 112 5
72 20 24
79 94 19
70 47 42
69 110 37
49 84 47
10 15 6
52 112 26
49 1 49
40 67 36
45 94 43
80 50 41
110 18 16
88 65 35
25 93 46
30 74 5
3 73 18
20 80 34
52 43 47
26 19 20
80 4 46
75 110 12
22 86 25
71 24 4
102 93 5
52 119 42
57 60 9
59 97 6
43 102 31
6 73 19
15 102 40
66 12 12
23 63 38
76 6 43
50 57 11
10 17 28
94 110 16
100 109 42
34 60 13
5 70 17
103 95 24
119 85 19
54 78 11
78 87 2
30 111 21
120 27 38
37 66 1
60 39 45
93 75 11
42 9 14
10 40 25
109 91 45
113 116 43
69 95 24
5 85 15
45 102 14
109 10 12
26 117 29
91 68 37
45 44 9
65 120 5
57 27 23
26 39 45
97 23 4
59 16 43
17 53 23
33 52 30
65 33 36
98 43 30
104 55 2
54 88 15
6 110 48
54 65 31
107 53 38
118 58 23
87 27 48
54 49 23
106 13 33
25 48 19
89 82 12
34 120 26
114 83 31
12 47 11
117 13 13
52 84 23
73 46 22
60 1 8
15 13 14
97 74 26
31 60 18
95 35 43
50 28 36
16 26 14
119 63 47
111 66 39
25 119 20
15 22 19
18 42 50
17 120 26
90 62 43
75 111 37
25 36 22
113 55 22
54 49 36
87 43 5
89 40 28
41 57 33
13 115 47
116 56 19
62 115 36
32 40 22
13 57 42
27 111 28
23 5 18
99 95 11
66 17 48
119 79 4
17 36 45
101 50 37
114 96 40
111 59 12
20 105 25
109 65 31
55 46 11
71 34 10
101 53 42
67 41 1
8 79 48
71 37 15
49 101 42
68 83 26
104 75 27
98 51 1
37 110 29
24 84 28
104 110 21
79 17 12
16 108 42
61 58 40
12 32 35
119 60 4
60 12 48
75 50 16
35 68 11
101 56 30
109 106 45
108 69 15
67 85 20
72 33 31
52 33 30
71 110 18
95 46 19
80 13 42
31 96 24
54 23 9
76 61 34
81 2 1
3 29 43
83 77 24
60 83 49
45 5 2
86 63 6
18 87 24
64 9 41
118 7 6
35 94 40
45 17 12
17 81 6
95 31 17
26 118 30
59 95 28
33 71 1
74 30 26
30 60 30
60 113 49
25 35 1
101 93 46
53 44 20
19 108 29
9 91 14
12 45 44
66 63 18
42 53 31
37 84 2
97 112 10
90 49 25
88 77 32
49 6 6
5 120 27
38 97 25
104 44 43
66 58 24
28 5 15
69 86 3
61 107 12
12 43 11
18 33 43
25 8 2
82 59 33
89 38 24
111 69 42
103 92 36
55 14 7
57 26 11
106 29 32
39 59 6
23 86 49
41 9 34
28 103 11
77 18 43
54 5 48
41 78 26
35 37 3
114 64 49
43 107 1
54 39 46
18 9 49
63 75 43
51 23 20
12 114 25
57 79 35
83 119 6
15 61 15
110 101 40
69 4 44
113 8 15
12 109 31
119 70 10
97 57 46
104 10 17
27 120 24
13 78 48
67 76 13
64 49 34
30 47 12
87 1 12
41 73 45
118 66 49
76 64 37
117 22 35
50 118 10
18 52 1
84 94 16
92 13 17
86 8 4
4 12 34
115 42 17
24 66 42
43 109 36
112 44 41
107 116 13
77 2 7
96 5 46
112 18 25
91 39 22
48 45 46
87 67 12
94 91 5
56 79 34
116 48 37
64 18 37
111 37 11
107 5 37
109 17 41
20 19 2
80 68 46
103 15 33
106 48 3
53 99 11
118 70 9
33 99 10
86 42 15
6 19 27
107 1 39
88 31 35
16 20 10
80 54 3
64 6 40
106 94 11
46 105 18
77 20 10
13 63 8
53 68 1
41 84 21
97 76 4
13 81 25
118 16 15
58 91 37
32 41 21
120 5 35
90 16 24
25 9 16
57 105 9
116 75 45
45 63 24
39 99 49
94 79 21
57 5 7
26 36 42
18 23 26
79 16 46
97 83 20
4 99 5
29 17 26
111 20 33
69 60 18
73 85 16
86 83 42
91 24 9
49 18 20
25 82 19
25 101 32
55 35 13
37 88 17
46 19 48
31 44 12
5 80 36
31 2 15
105 98 27
105 56 30
51 56 23
12 54 29
68 5 11
27 46 9
8 95 18
4 27 34
117 54 29
20 120 29
103 52 8
63 93 44
77 5 34
64 67 22
82 37 32
76 73 20
82 97 46
65 78 36
50 104 46
52 101 32
79 73 17
100 70 10
114 64 9
71 69 6
105 29 31
57 53 50
41 79 36
95 58 18
55 94 30
96 49 23
9 71 48
54 110 7
32 35 43
116 108 22
20 64 2
44 13 40
104 56 29
46 64 22
10 107 15
67 39 27
108 99 17
6 17 36
10 68 23
69 109 3
38 21 19
81 32 3
46 91 17
66 55 8
110 103 22
16 85 46
44 1 43
57 99 7
65 54 18
120 75 28
102 67 22
66 51 10
10 72 34
78 12 6
85 11 6
109 21 43
79 41 37
55 33 46
94 55 12
38 21 32
5 120 29
17 115 19
71 17 47
117 39 2
87 90 40
35 9 38
43 16 10
66 111 37
48 23 8
18 74 46
98 117 36
68 47 50
71 35 37
32 119 9
116 118 39
110 72 25
7 95 6
35 56 5
40 79 11
106 45 42
71 88 48
82 77 25
84 42 4
60 117 11
94 57 34
42 105 34
61 107 27
89 68 26
76 83 26
90 2 49
30 17 1
93 74 34
4 71 11
45 11 23
56 15 12
91 111 46
115 100 35
46 72 6
54 32 45
68 10 36
78 60 49
56 106 22
28 103 26
75 32 43
117 22 24
86 34 46
80 50 32
13 24 43
110 62 50
41 119 42
37 89 27
47 1 19
64 72 20
74 14 5
4 66 30
57 9 35
16 88 36
110 45 2
43 26 27
96 89 29
116 53 20
19 74 18
85 62 37
52 103 25
58 61 50
1 24 15
51 41 25
91 58 24
23 63 29
15 41 21
3 15 44
79 26 10
103 54 14
109 36 43
21 61 49
2 32 21
60 21 46
34 14 9
55 13 25
56 96 47
58 20 25
72 20 41
99 61 2
69 5 1
18 40 6
78 34 22
94 14 16
108 51 31
15 2 42
80 107 40
51 94 49
64 18 39
92 73 46
22 118 38
54 100 3
63 37 21
84 47 40
53 15 19
57 25 5
41 70 4
76 112 42
31 79 46
88 33 46
26 36 31
17 95 11
44 6 41
12 112 10
113 116 47
38 34 26
77 20 12
58 88 34
40 25 5
99 33 37
108 85 42
102 61 16
102 80 29
9 70 25
69 79 20
5 43 22
21 16 9
107 23 42
118 69 28
30 94 34
108 78 39
75 74 25
45 63 26
89 52 16
59 96 40
104 87 39
52 16 1
33 52 34
12 10 12
113 14 12
114 55 17
84 33 10
78 74 26
81 47 32
32 89 13
97 79 24
78 96 44
102 22 37
55 118 13
58 106 37
102 114 40
21 34 39
76 74 5
63 70 49
15 13 18
29 88 29
60 35 10
13 110 44
112 100 4
110 46 40
70 87 39
118 48 39
17 36 36
45 112 22
3 120 18
65 115 28
3 110 10
20 44 36
64 33 26
119 49 8
90 22 32
20 2 39
18 8 2
109 76 36
46 42 47
112 85 2
31 105 7
24 84 19
73 4 42
9 88 41
100 17 28
58 99 10
9 27 31
30 26 10
31 117 17
110 27 3
31 59 12
74 71 42
100 28 15
118 73 1
15 116 21
27 23 40
70 63 45
34 17 12
42 19 48
53 85 36
68 41 33
53 2 1
108 74 13
24 45 40
84 43 27
53 56 8
94 1 48
28 12 33
112 80 21
94 77 6
119 37 24
95 85 15
100 70 25
26 69 21
43 99 21
103 1 34
5 65 25
46 23 23
118 56 10
69 117 4
26 104 15
39 86 33
24 109 38
62 53 23
24 26 3
79 102 36
26 4 13
24 70 46
40 117 50
52 82 47
58 97 17
30 44 26
98 80 22
103 21 26
88 89 33
83 81 39
37 98 12
57 15 15
86 51 13
80 112 1
97 14 1
30 55 40
36 32 14
13 56 25
15 94 49
50 24 27
76 72 1
114 118 34
7 14 43
21 90 13
18 79 42
45 118 17
106 3 7
46 33 27
71 100 47
22 85 50
72 17 16
21 85 19
111 57 36
66 50 29
41 21 35
45 27 20
36 96 12
107 25 35
114 65 36
34 117 43
62 78 42
12 80 18
55 14 11
9 23 18
21 112 14
82 77 27
81 54 19
24 44 19
50 7 36
117 103 2
114 18 45
31 58 4
110 25 36
89 49 15
119 77 41
51 16 8
113 111 13
47 108 13
46 51 30
6 60 3
97 39 20
13 85 42
105 9 12
34 57 42
90 20 41
14 13 2
76 94 15
56 11 16
76 71 31
104 47 11
96 89 18
39 93 21
71 20 50
60 33 32
112 79 13
112 120 14
97 46 36
52 20 16
29 60 35
87 96 48
87 10 8
57 21 34
67 30 9
3 99 27
92 113 10
12 90 22
90 100 47
105 53 31
31 8 21
33 106 28
96 52 28
39 8 34
73 89 33
45 3 39
109 112 27
117 7 24
68 55 23
32 21 44
105 64 45
72 80 44
3 77 22
81 113 36
48 13 48
101 96 40
56 3 30
68 111 39
61 29 41
102 43 2
21 49 41
19 27 29
109 100 30
86 8 8
12 9 46
59 104 15
93 82 7
30 27 20
81 72 11
91 103 11
112 78 43
113 40 41
84 101 36
64 22 39
112 17 33
49 7 48
33 27 17
104 42 43
23 2 34
23 43 35
17 72 16
108 9 36
90 77 25
120 91 29
60 120 3
75 93 27
77 85 22
75 112 40
101 119 13
3 102 41
21 88 22
20 46 1
7 86 1
86 98 35
33 11 22
58 69 23
28 44 2
98 36 20
28 2 5
83 36 41
91 110 40
106 66 37
8 50 24
75 93 40
107 99 39
26 78 43
17 85 25
50 47 42
116 109 47
21 27 25
97 83 24
7 69 10
35 30 46
48 83 8
1 64 34
73 115 7
51 56 14
34 66 25
71 95 37
61 89 30
17 13 41
40 107 22
1 98 32
21 22 31
100 6 3
1 59 40
19 77 10
104 33 47
110 76 29
108 17 7
36 68 18
28 48 26
6 88 12
102 109 48
69 64 33
91 95 14
87 75 44
25 112 23
28 66 16
6 106 2
65 92 46
81 21 31
51 32 20
29 12 49
40 42 27
114 18 5
117 47 30
74 120 44
76 31 27
22 8 5
63 44 11
110 68 43
70 68 41
6 113 18
96 100 16
50 2 2
67 32 2
62 24 8
48 34 41
14 32 19
48 24 33
105 112 33
90 19 5
105 29 35
84 73 16
103 52 25
92 11 30
47 2 18
39 44 25
91 64 17
95 115 4
4 86 42
31 24 33
40 34 41
111 104 3
52 101 49
7 75 29
7 94 42
78 119 2
105 17 38
62 100 16
89 11 46
64 55 42
104 120 18
54 45 3
59 46 21
54 105 17
6 89 24
104 37 20
68 22 35
64 31 35
71 3 19
18 3 36
58 2 11
114 119 19
2 29 22
15 11 40
4 104 45
59 120 27
36 117 3
24 72 13
67 91 19
102 6 16
71 116 17
119 96 30
34 118 28
66 85 12
1 99 33
75 63 31
13 53 22
5 22 20
101 44 15
21 14 20
109 55 45
13 56 27
74 75 17
42 27 21
59 2 48
94 58 21
14 95 47
23 45 41
102 89 27
28 103 4
21 82 16
62 41 41
13 41 25
83 80 31
105 70 11
115 85 41
104 71 7
55 98 7
36 13 16
54 93 46
21 70 19
51 100 4
45 117 36
76 87 1
75 48 42
21 82 29
89 7 20
114 53 41
52 112 8
117 22 15
22 101 9
76 57 14
17 110 42
49 96 39
115 8 36
92 48 18
61 83 24
109 37 17
61 19 39
27 18 6
85 28 30
44 46 21
20 15 35
78 51 48
66 80 44
27 10 7
42 86 38
11 80 6
54 92 36
33 110 28
103 19 11
105 11 36
73 108 48
71 9 14
68 65 33
69 114 43
117 109 37
54 55 9
29 7 2
114 63 45
35 73 29
10 101 17
111 19 14
55 43 43
107 89 24
34 19 7
19 27 31
55 100 25
35 61 32
27 103 39
97 15 4
112 47 22
58 81 9
18 47 13
101 42 48
108 55 33
23 9 39
42 9 9
55 107 41
58 35 14
26 113 13
84 17 44
109 8 42
92 112 42
3 114 40
110 119 25
90 74 22
66 7 26
97 15 17
27 42 42
61 82 3
73 21 11
31 70 45
84 47 44
88 98 31
5 20 29
80 86 42
77 27 19
62 9 23
38 118 24
17 2 16
66 34 21
99 82 41
38 34 30
54 107 23
83 25 29
100 29 40
49 64 8
51 15 2
71 95 26
23 119 45
114 93 34
61 89 19
53 26 10
14 79 50
19 4 9
110 92 26
24 81 22
87 99 40
69 113 22
112 40 8
117 25 18
84 21 4
63 105 34
97 83 26
15 6 6
102 68 36
49 45 8
56 85 9
119 97 40
116 86 1
57 118 11
8 79 30
18 34 46
85 15 25
86 32 46
65 50 38
114 69 40
95 74 6
89 58 13
66 24 46
11 82 13
111 66 47
55 53 9
105 101 8
53 77 45
49 45 21
23 39 11
75 11 43
60 72 17
23 32 8
109 18 35
85 48 40
100 17 32
109 117 14
77 90 47
67 58 20
24 64 44
112 23 30
39 95 16
54 27 2
117 65 22
103 63 1
105 39 45
65 114 49
23 57 14
31 73 35
61 20 49
70 12 3
96 56 32
22 37 11
4 10 49
17 47 3
119 48 2
92 87 27
11 47 18
5 102 19
68 101 24
109 52 46
59 95 23
4 79 41
64 62 47
67 108 12
19 13 43
67 8 37
34 39 17
44 99 49
91 52 22
7 44 48
6 66 42
104 55 39
113 88 31
26 62 22
98 108 4
12 106 49
108 83 42
47 62 47
26 106 28
71 86 19
79 102 40
85 64 10
18 86 36
13 56 16
70 30 6
21 7 6
29 45 15
1 69 35
93 12 18
67 8 50
22 44 40
4 14 9
60 46 3
96 120 43
106 75 22
25 110 8
93 49 21
41 21 26
81 59 4
12 87 12
108 3 32
69 58 20
4 6 10
9 33 17
65 23 14
22 115 41
93 3 26
26 57 41
101 18 1
48 72 14
98 80 39
33 54 18
19 112 48
81 91 13
12 33 18
69 78 12
85 77 19
115 85 43
118 20 23
44 54 9
115 43 46
106 93 25
72 2 18
64 24 23
31 65 11
48 69 22
99 65 34
73 101 21
104 101 9
12 33 31
91 99 42
8 100 36
52 73 18
37 115 36
1 80 48
21 58 24
30 12 50
45 89 33
31 1 9
25 63 43
85 5 48
22 70 1
63 65 6
20 110 45
26 53 2
38 112 7
86 114 45
73 112 48
71 58 16
96 17 38
69 103 31
14 20 22
88 4 22
76 82 22
9 55 44
44 37 31
15 53 24
67 117 22
39 84 33
79 82 19
12 104 45
32 2 35
79 40 22
78 25 10
34 109 10
25 40 45
59 14 5
9 85 44
56 28 27
76 47 41
88 27 19
49 58 4
9 78 4
46 108 5
50 18 16
25 16 38
101 72 37
120 66 27
73 79 5
84 86 25
89 119 50
27 1 30
13 74 4
63 113 9
99 26 14
8 50 2
84 47 33
17 102 7
46 39 26
2 69 30
10 5 28
56 111 38
104 65 31
26 55 37
30 106 24
112 20 42
74 108 9
11 21 33
63 60 38
99 98 11
106 96 15
79 28 38
71 72 31
109 1 4
82 61 8
29 10 5
82 19 11
96 9 1
58 83 33
117 108 5
12 17 8
61 93 19
108 112 30
28 48 4
11 21 46
63 22 25
52 76 8
84 116 1
95 88 38
75 88 37
106 35 18
78 93 32
88 102 44
77 73 29
117 71 15
107 46 32
116 97 41
97 113 15
84 69 47
20 56 26
9 69 8
8 68 18
7 69 14
13 27 39
30 89 46
51 14 21
69 25 32
58 113 46
62 119 31
116 3 5
40 5 15
85 15 27
108 91 41
82 41 25
80 106 12
23 51 10
36 75 25
33 60 22
73 43 27
1 17 47
105 83 20
49 91 18
93 46 33
41 18 38
62 73 36
58 6 41
34 29 2
117 66 34
112 23 19
114 20 42
72 57 22
95 111 48
41 10 39
70 86 49
