130 8340
34 58 34
40 20 4
90 73 31
81 120 5
88 18 40
98 108 8
120 4 37
73 17 15
83 67 28
57 129 4
2 30 24
75 92 38
68 111 5
24 61 5
26 77 41
8 83 20
18 38 36
26 92 26
29 80 13
36 34 11
20 79 10
15 55 8
46 106 42
114 105 19
25 69 11
28 93 19
8 27 17
40 80 4
27 54 3
54 18 40
63 111 46
62 88 38
71 47 44
49 7 14
49 48 15
85 6 22
49 67 28
9 1 25
34 69 34
42 11 19
1 9 38
82 128 24
94 35 43
9 45 31
90 102 48
106 114 31
128 88 3
31 109 1
10 53 44
11 67 3
33 5 22
87 105 35
27 19 22
115 44 46
93 7 41
53 27 41
99 89 45
49 36 18
54 63 25
28 32 22
118 71 29
1 90 3
41 14 40
49 90 25
50 107 46
72 95 21
69 51 34
116 28 11
83 129 50
47 13 13
63 1 49
77 82 40
53 89 30
83 78 4
30 59 8
41 44 40
105 67 25
25 71 46
21 97 50
123 12 9
72 86 29
10 49 22
104 128 8
66 1 50
121 20 37
96 87 17
71 44 1
60 98 21
41 32 43
13 29 47
16 123 27
64 103 40
54 67 49
44 42 29
51 35 42
47 130 22
109 25 26
31 111 36
35 117 21
126 91 10
99 70 21
80 66 23
110 94 12
128 121 31
90 11 13
48 15 45
96 45 33
119 65 28
115 93 18
107 75 11
111 100 9
85 21 46
24 59 38
18 120 26
90 38 8
83 84 10
95 106 16
83 103 23
2 21 17
39 130 45
112 71 35
90 75 11
122 81 10
44 69 37
119 104 33
82 39 11
114 61 18
89 120 50
22 109 23
108 95 27
10 64 33
83 72 13
13 52 20
89 69 4
119 4 31
65 38 18
18 24 35
17 61 10
12 37 8
109 105 45
112 59 38
98 76 30
41 47 17
91 122 32
53 9 9
106 18 15
3 121 49
103 61 40
5 77 34
62 19 17
29 101 6
108 67 49
11 72 39
32 106 1
79 51 26
29 94 3
24 86 9
47 106 41
16 89 1
127 87 32
63 37 31
123 20 37
36 9 9
52 123 3
12 98 1
24 79 6
53 57 26
13 32 24
19 55 4
22 69 48
50 45 28
24 40 14
29 22 19
43 83 8
100 37 45
9 22 18
29 6 11
110 105 25
123 89 29
129 6 16
13 89 36
112 1 46
82 107 20
74 108 26
41 123 25
48 19 18
127 110 29
21 99 17
30 94 44
12 59 22
95 77 41
119 20 1
126 101 40
45 21 39
114 37 37
9 47 24
111 108 37
80 35 15
32 94 17
18 39 46
36 119 15
52 77 21
12 29 35
111 120 47
116 102 15
23 59 13
17 14 45
11 129 10
113 90 17
128 6 2
31 90 19
35 74 16
71 46 8
8 50 45
19 77 18
48 14 37
37 47 28
101 122 22
52 42 40
39 38 27
129 111 28
46 128 3
26 94 8
31 117 14
12 93 33
45 36 37
108 89 12
103 41 6
128 66 29
121 45 41
28 43 40
69 57 38
30 114 12
16 72 36
57 53 49
62 29 10
17 63 41
45 117 2
108 116 7
10 44 12
52 22 44
71 23 10
14 94 3
6 69 20
19 72 37
46 28 14
61 51 38
98 100 15
9 116 5
71 27 21
4 49 47
23 16 19
82 34 15
81 56 9
85 81 7
59 42 18
55 117 26
16 48 42
84 27 29
18 119 14
90 24 20
73 96 4
6 52 29
34 47 22
68 72 39
116 108 34
52 75 41
87 68 38
18 31 22
124 98 39
30 120 18
65 6 13
110 57 26
102 79 31
67 122 37
5 102 38
124 7 42
99 25 36
78 24 15
111 88 43
107 98 39
54 8 21
53 71 16
118 83 15
64 2 15
25 115 8
61 32 14
122 106 27
72 75 18
48 82 8
126 73 20
125 16 7
129 80 20
77 18 31
8 91 4
9 31 14
59 125 42
16 71 15
106 24 19
96 69 3
42 111 23
110 91 37
27 12 8
127 17 41
101 60 4
98 4 50
78 119 36
85 82 19
66 16 41
108 94 48
13 26 48
60 126 15
123 29 46
124 18 5
3 33 17
28 81 24
68 45 16
60 27 9
109 60 23
108 62 15
78 114 42
40 84 17
47 108 10
74 6 46
128 4 11
51 89 25
16 52 15
32 4 34
50 130 32
25 122 37
46 63 37
40 57 35
37 109 22
27 98 24
96 87 6
66 122 36
38 78 39
18 44 44
55 26 31
95 5 4
100 73 12
81 88 27
96 101 25
24 113 21
122 117 3
23 75 25
130 18 37
52 85 34
99 104 8
46 114 15
110 55 46
105 62 33
93 25 46
88 16 25
87 18 17
56 8 21
48 50 28
29 67 48
22 45 14
91 2 7
122 29 11
45 101 49
66 73 49
73 113 50
104 74 16
125 33 40
85 111 49
100 19 31
100 38 44
123 90 28
129 13 32
100 114 39
39 74 31
11 77 22
48 11 49
92 120 36
74 48 15
34 87 28
95 125 31
70 82 15
54 108 1
54 127 14
49 17 9
128 29 43
92 10 26
68 85 33
46 41 21
12 42 4
30 35 29
75 15 20
88 39 35
64 28 2
76 50 8
83 130 20
105 27 1
81 76 19
52 101 4
5 123 31
55 13 37
113 38 42
106 101 15
75 29 39
101 77 50
64 22 49
124 24 37
53 69 25
99 38 30
46 13 16
56 121 8
19 8 39
80 47 1
13 123 23
80 5 4
128 86 38
122 81 25
41 116 11
94 125 17
74 78 28
121 97 2
3 107 8
29 10 11
38 125 35
98 67 40
124 63 5
30 11 35
42 67 35
1 49 46
66 95 39
110 104 31
127 117 34
82 110 27
26 71 37
93 112 30
10 33 1
115 129 26
78 52 37
55 1 16
12 66 27
34 78 32
40 101 12
118 92 24
86 83 43
18 88 48
75 74 37
66 25 37
76 7 14
124 2 8
73 36 17
119 22 49
8 1 34
51 98 21
1 23 6
16 61 11
88 61 25
92 67 10
119 50 3
22 112 2
84 67 20
29 96 40
119 8 6
10 67 12
123 118 48
20 120 30
73 43 33
21 15 38
40 103 34
34 71 5
105 86 31
3 64 14
125 8 25
79 112 10
129 123 40
59 115 14
107 31 12
117 59 37
18 99 11
23 81 16
108 86 9
26 13 21
51 71 22
80 29 40
17 29 45
128 59 28
55 57 28
43 54 35
66 6 50
87 20 10
88 37 31
123 51 7
129 114 48
122 91 18
62 6 1
80 18 39
119 60 7
22 100 18
74 72 13
124 38 41
110 62 9
38 75 14
102 83 18
2 60 29
6 22 31
71 113 26
58 87 25
71 30 28
113 108 35
97 52 50
5 100 18
24 1 9
102 37 23
18 119 16
103 70 25
100 93 48
130 47 1
23 103 30
22 125 24
73 54 9
20 86 4
121 7 6
111 1 36
58 33 31
120 34 28
61 127 11
112 50 46
14 66 40
90 118 7
67 129 42
56 93 1
125 28 6
54 38 10
39 127 46
33 59 7
122 113 32
98 46 36
82 29 36
60 111 19
83 21 37
91 59 46
125 58 6
44 78 11
122 67 37
29 99 30
117 58 16
55 61 1
91 10 46
11 44 10
3 67 4
20 97 4
129 12 9
20 116 17
39 76 13
86 62 39
38 104 44
121 113 14
52 21 25
124 67 7
12 70 9
41 51 34
15 1 18
36 82 5
122 48 37
127 96 43
31 74 11
51 77 17
89 8 13
29 38 33
36 17 24
70 117 36
83 80 41
32 87 34
55 95 12
10 88 5
75 60 49
117 31 17
16 10 20
96 94 11
114 46 35
125 126 15
104 10 7
102 116 32
16 86 15
52 44 22
77 45 41
120 79 2
79 92 2
36 82 18
60 33 31
98 96 4
103 81 14
28 106 32
77 117 38
54 28 48
28 23 34
79 87 8
55 2 26
42 40 40
41 122 48
33 39 37
73 22 42
22 10 22
27 37 29
100 54 14
10 41 27
38 17 7
32 53 32
73 59 45
27 90 40
78 41 50
124 82 18
99 55 10
56 106 36
129 9 50
49 126 49
125 63 29
64 19 50
128 87 37
41 117 10
120 29 19
40 51 33
113 94 34
92 52 12
31 50 30
79 45 24
2 116 16
33 106 40
124 128 26
78 30 12
40 63 43
11 103 40
2 109 13
7 17 32
128 95 19
101 100 50
31 4 35
47 118 29
110 29 8
122 32 1
103 27 33
74 48 17
125 44 29
29 127 50
38 74 2
75 29 28
105 41 46
16 64 43
28 45 48
35 24 39
118 17 1
78 11 12
83 98 33
100 102 44
117 91 6
30 130 39
44 71 50
78 45 10
126 25 23
48 107 1
70 9 10
17 19 17
29 6 2
61 94 10
61 27 20
15 83 45
29 117 18
97 1 8
25 14 13
118 100 12
81 23 23
103 95 42
69 118 13
43 30 1
114 19 38
118 111 26
39 97 6
55 10 10
77 108 18
17 83 15
47 16 7
64 46 7
126 82 18
78 25 44
92 40 4
116 110 5
11 19 8
109 28 7
86 37 37
23 24 47
122 129 44
39 50 15
76 63 19
21 81 31
46 110 48
59 8 49
26 25 44
15 94 8
128 101 1
60 17 21
77 66 34
15 10 14
48 113 7
64 45 24
74 95 37
56 9 24
118 106 45
4 96 16
124 80 14
115 11 49
121 110 13
44 82 26
42 43 43
60 108 31
30 79 46
88 19 30
25 73 30
92 111 18
32 5 33
75 23 50
126 31 42
16 33 35
36 33 36
73 27 27
66 6 39
49 113 44
114 18 4
130 32 29
29 47 42
36 26 33
101 38 32
88 72 14
111 6 6
72 118 40
123 28 12
87 115 7
32 35 33
28 108 25
20 108 35
39 110 28
39 49 18
19 68 30
105 90 44
130 36 40
64 33 40
125 47 32
114 82 2
5 119 20
39 19 31
128 119 17
107 22 22
108 77 19
61 16 48
31 101 23
112 99 35
26 35 24
26 67 13
47 7 24
51 71 37
88 25 36
13 17 1
83 116 21
128 107 20
58 87 27
107 61 27
45 49 50
119 86 38
26 84 37
41 75 17
25 81 1
42 111 1
118 68 21
47 97 38
22 49 31
50 43 28
67 92 41
103 63 24
59 53 36
13 49 10
7 84 46
104 2 38
50 36 25
62 84 20
23 115 42
57 18 21
30 37 24
53 2 28
87 83 27
102 18 25
31 47 42
33 119 23
29 126 14
83 111 40
25 20 4
22 90 45
20 10 24
101 95 16
124 83 4
98 4 41
73 35 11
111 81 44
77 80 11
3 81 49
21 67 30
126 115 21
7 49 1
102 108 39
12 126 14
59 71 39
51 70 3
102 40 26
48 74 13
46 6 46
59 64 36
78 91 22
54 59 47
126 4 45
99 5 44
125 4 14
96 106 10
62 30 39
27 88 7
120 21 50
7 30 1
123 112 48
73 69 22
102 28 29
108 126 4
80 93 15
126 34 45
44 112 24
28 23 23
107 64 4
56 99 9
11 92 2
6 63 9
101 83 32
77 33 33
48 58 18
96 53 12
8 93 30
26 122 8
51 104 14
121 17 25
124 48 9
45 22 40
11 1 5
81 114 47
3 2 11
36 5 29
64 81 15
125 105 15
27 125 23
116 62 15
109 44 32
87 45 3
97 80 35
29 56 38
20 122 25
96 52 29
20 80 28
100 122 29
24 124 39
113 4 22
37 108 43
127 106 49
64 8 38
56 52 31
89 14 48
63 24 15
125 121 36
45 98 48
44 39 30
69 107 39
57 62 49
31 57 35
105 60 48
36 42 45
43 21 36
117 56 38
127 85 3
8 115 44
50 9 1
117 14 41
109 36 46
18 124 30
26 19 27
44 46 46
38 40 6
14 92 29
92 117 35
1 88 16
51 38 36
36 106 43
80 98 38
67 106 31
110 40 24
49 39 1
18 52 19
59 67 26
93 26 5
13 123 14
35 100 36
90 74 21
116 41 39
75 59 30
31 68 35
41 96 23
118 28 17
50 106 31
63 49 34
50 4 20
36 62 13
6 73 39
94 98 26
88 75 46
57 120 16
128 74 32
25 97 13
125 37 4
70 62 23
89 64 16
65 33 30
66 69 14
107 28 39
114 68 40
26 48 44
126 36 12
110 116 32
15 120 50
17 113 4
54 1 40
66 49 35
14 61 32
128 85 46
68 119 11
96 51 8
78 105 39
57 108 19
48 88 3
24 123 18
87 80 26
43 41 17
52 58 1
16 61 2
129 24 12
13 81 43
126 13 41
16 91 29
120 123 8
7 115 19
118 34 23
96 9 24
75 33 3
92 63 3
61 75 25
79 122 46
34 48 49
22 43 14
80 79 27
88 106 1
68 91 19
111 59 6
100 45 9
45 115 30
38 94 42
44 72 20
48 2 33
3 69 12
89 21 22
114 25 46
27 55 19
40 39 23
51 67 15
42 73 45
68 35 16
44 70 31
43 47 23
59 61 11
22 91 4
82 88 2
108 96 21
20 90 47
59 112 13
60 35 26
87 73 12
64 124 39
103 80 4
92 58 22
9 39 44
76 24 25
63 98 19
49 22 49
55 65 31
118 124 50
122 42 9
29 74 2
19 49 19
68 102 46
64 109 37
12 20 32
71 106 14
9 28 6
84 62 43
10 129 25
69 128 45
19 53 30
89 9 1
116 108 27
4 114 34
58 110 13
112 34 29
64 58 48
106 50 15
81 2 8
28 42 36
36 46 3
126 85 10
67 36 27
8 129 10
11 63 38
114 40 20
66 63 12
103 112 26
70 88 10
71 105 31
38 60 16
65 17 20
49 68 6
88 112 47
59 118 19
34 111 13
51 59 42
101 98 10
103 104 27
46 94 27
28 5 9
123 80 28
85 53 8
12 85 2
85 94 9
59 49 40
89 119 7
31 130 42
109 114 10
83 35 47
82 59 27
93 61 30
82 94 21
77 46 15
115 37 25
126 103 13
27 56 44
130 88 19
86 97 24
113 42 48
107 56 48
68 94 9
102 128 20
116 6 5
43 4 5
31 42 50
70 64 16
110 83 31
58 55 36
64 119 17
39 71 10
101 72 7
63 20 44
91 1 45
9 38 23
123 102 29
30 78 40
95 61 37
116 1 48
51 70 5
90 18 22
50 73 43
93 65 14
24 7 19
5 64 31
9 30 24
6 72 3
98 68 41
64 66 19
118 51 45
125 45 17
125 119 3
64 24 22
22 13 42
128 92 9
90 32 41
85 101 38
97 2 20
117 61 8
49 104 39
53 130 26
20 104 24
23 38 15
68 3 25
56 118 24
67 84 6
118 39 48
60 102 14
118 71 37
9 14 29
25 87 22
6 56 8
25 45 25
105 81 39
31 62 18
6 55 12
122 35 48
1 124 9
128 15 4
103 27 11
53 12 47
15 100 14
99 74 14
80 115 18
42 3 4
2 98 17
106 56 47
72 115 28
70 15 5
87 86 6
57 116 45
30 93 14
15 95 20
27 2 39
25 10 44
46 60 14
2 93 23
49 38 48
7 120 30
93 6 39
67 16 6
46 53 11
105 65 44
64 49 41
28 110 47
120 101 7
78 42 13
44 7 43
55 13 17
8 28 37
26 114 24
101 20 48
63 49 10
69 66 3
23 102 26
22 79 18
57 53 2
121 88 41
64 118 33
45 8 12
31 114 19
108 67 31
5 109 5
46 124 12
125 33 46
50 92 1
49 61 45
62 114 7
86 8 11
95 60 16
17 84 16
2 32 26
100 19 37
54 55 23
18 66 27
36 11 37
101 1 48
62 26 15
38 74 6
86 35 6
96 104 32
3 80 43
33 69 17
15 102 49
16 64 47
101 128 8
38 54 27
102 27 10
95 6 22
114 68 29
126 71 22
104 35 43
63 53 34
39 62 40
32 41 15
113 26 1
35 42 33
112 47 36
44 10 44
105 103 2
25 60 12
71 87 45
57 25 10
9 124 24
7 51 47
50 64 36
122 76 24
76 112 47
11 60 37
118 88 6
100 88 5
119 41 42
37 36 23
78 17 36
87 9 27
87 69 41
120 130 37
113 68 11
72 88 18
81 80 9
66 7 40
26 108 33
19 87 45
62 74 45
127 10 22
103 113 36
101 65 22
85 126 29
123 77 27
50 128 34
48 14 19
71 7 35
4 62 9
52 23 9
130 48 15
77 24 28
106 100 38
23 107 49
91 102 44
26 20 41
14 7 3
94 90 42
54 46 27
21 122 36
6 49 47
28 60 26
76 21 26
48 44 19
19 24 2
76 14 23
68 20 20
38 20 1
37 130 21
107 39 4
80 99 8
127 104 47
56 32 12
104 27 6
37 39 24
9 100 43
39 34 24
5 31 6
80 11 16
89 123 35
45 92 48
122 45 3
113 51 33
69 101 39
98 26 4
52 129 17
88 76 16
104 34 22
121 19 20
121 105 23
13 99 48
121 124 36
73 27 31
48 39 38
21 59 50
40 61 43
7 57 29
103 128 10
108 74 5
36 67 38
95 48 4
17 100 39
98 97 5
129 46 28
109 46 27
124 3 13
84 58 34
40 129 39
86 129 6
20 25 41
44 116 41
113 32 33
31 115 33
82 118 4
120 129 16
53 44 3
31 124 38
50 51 18
74 76 17
78 127 4
87 19 20
119 86 29
26 84 28
43 72 31
45 103 48
115 56 14
30 125 7
3 98 31
3 24 45
103 124 25
80 116 28
116 25 31
79 15 32
125 118 37
84 115 29
75 20 38
66 26 11
33 127 50
58 109 19
50 115 16
14 17 33
8 71 7
17 40 14
101 95 7
86 116 26
21 90 5
52 114 4
129 27 4
31 84 36
54 52 22
71 101 35
35 128 47
34 46 34
119 20 38
106 41 25
61 85 20
5 113 20
33 108 13
34 23 23
77 50 15
109 63 47
70 34 18
105 3 11
38 9 29
100 4 39
15 9 10
74 117 17
80 21 9
22 90 49
82 93 27
9 42 23
9 128 26
11 125 49
18 44 26
80 33 19
85 101 27
106 95 15
117 39 9
26 9 1
123 121 44
1 46 38
41 44 24
78 114 37
47 108 5
54 89 38
65 88 36
88 21 1
102 126 33
48 74 17
81 103 24
32 4 29
48 58 9
122 1 39
84 8 13
48 35 25
45 20 22
57 109 18
99 5 48
10 90 44
11 104 3
87 101 34
16 47 16
70 124 45
65 79 44
62 64 41
39 29 28
97 46 28
10 76 1
74 70 39
121 108 26
75 51 50
65 69 36
5 10 39
64 96 21
52 48 26
56 99 13
65 72 41
38 73 40
70 120 47
2 94 8
85 70 30
14 13 7
92 83 15
9 90 26
46 72 13
76 113 33
86 122 45
88 48 9
23 7 7
45 57 38
80 39 25
53 130 41
109 85 37
55 85 30
100 91 10
57 97 34
57 116 47
123 76 4
23 53 15
40 102 28
114 26 45
88 122 15
63 31 22
75 18 7
59 79 14
54 96 50
11 87 25
70 128 5
8 111 37
78 23 2
34 107 2
67 69 19
15 7 30
66 96 4
24 100 36
90 121 3
114 12 2
110 124 9
85 97 1
81 30 6
80 73 36
28 45 41
26 91 15
31 114 21
32 49 3
62 82 20
122 5 12
59 86 30
3 114 30
38 130 11
108 102 27
124 35 33
92 32 39
47 106 25
76 116 34
115 42 26
90 109 6
126 67 13
109 112 45
75 94 15
68 39 33
70 86 21
38 58 27
1 27 10
6 73 30
41 89 11
37 117 1
121 70 2
101 77 45
65 75 18
7 63 46
91 16 47
10 17 39
2 20 31
18 51 27
127 129 26
82 103 6
97 95 13
89 60 9
10 128 28
127 26 19
54 58 13
120 103 44
76 26 9
111 83 28
92 100 48
91 103 29
29 25 21
33 75 12
43 24 41
12 52 3
105 12 7
26 112 33
94 30 17
22 4 37
100 29 43
94 90 31
11 97 42
82 26 28
79 9 39
59 9 38
110 16 34
21 99 14
89 17 29
69 111 16
104 94 49
96 9 15
4 81 24
50 3 41
74 54 29
101 39 8
31 60 16
105 118 2
73 74 38
78 40 35
58 15 34
74 91 32
126 36 29
35 62 3
38 52 36
84 51 7
68 42 10
81 21 23
19 58 2
30 75 41
121 38 22
95 74 9
85 68 39
63 51 43
51 86 19
127 104 49
129 95 17
24 4 20
16 67 26
64 124 30
96 100 8
40 12 32
6 91 22
18 99 6
112 16 17
111 59 10
33 25 42
93 34 37
97 59 35
28 119 32
128 126 13
125 91 31
70 75 49
79 61 16
12 42 41
113 120 27
126 24 8
27 92 26
94 1 42
95 51 11
124 29 31
74 72 8
79 54 13
69 3 41
68 72 23
56 110 31
74 30 11
111 40 10
27 126 24
28 126 48
110 39 20
79 47 10
13 119 5
101 110 35
41 80 4
19 67 40
44 32 49
100 123 30
113 66 33
34 74 1
40 42 45
99 64 12
49 116 38
34 112 27
117 69 36
12 23 41
70 107 14
110 50 7
35 94 38
93 19 48
71 6 16
67 32 20
114 128 16
46 27 28
85 18 5
86 109 12
104 21 44
59 88 23
106 92 16
85 113 50
31 12 41
79 7 35
120 87 34
63 13 19
108 83 45
65 8 19
17 5 22
34 54 35
124 93 42
124 7 39
95 73 25
107 95 31
38 63 25
6 20 50
87 34 20
77 122 1
52 114 6
73 76 5
62 49 32
112 82 50
6 13 47
38 55 26
93 15 26
81 127 20
43 22 50
74 87 19
108 11 34
93 5 18
95 103 25
25 88 23
17 130 30
24 68 20
34 99 20
19 66 43
78 126 36
30 29 31
18 67 39
33 36 31
31 123 6
78 68 31
68 52 16
42 103 21
4 2 15
97 85 9
128 94 46
94 92 24
130 23 15
52 29 2
130 99 10
47 66 10
57 75 22
43 73 1
72 125 7
13 117 25
57 10 41
59 22 45
102 119 32
48 111 22
73 57 18
11 20 11
115 71 3
42 128 27
95 49 7
75 48 47
129 67 10
2 5 46
79 11 8
113 111 20
53 107 46
80 92 25
103 39 12
124 94 10
49 4 41
50 95 48
115 25 8
4 71 20
14 20 12
69 80 37
121 40 15
109 78 23
16 54 34
19 100 30
16 130 29
127 23 7
54 55 1
108 114 13
101 59 31
122 28 49
38 19 48
124 40 16
74 51 4
29 63 47
99 16 13
64 19 45
98 120 46
79 10 25
75 83 17
62 38 3
70 40 2
120 13 6
119 95 14
55 59 16
8 115 37
2 55 1
87 79 7
100 121 39
7 78 37
85 28 48
50 30 16
80 103 25
81 37 48
27 71 35
127 41 10
65 116 45
111 63 25
67 87 11
54 127 11
118 33 4
15 2 38
111 79 6
41 100 14
111 56 22
66 123 1
47 125 40
15 97 46
14 57 41
5 104 15
41 35 6
96 70 38
52 100 42
123 74 30
122 32 9
30 27 27
47 57 27
77 85 16
102 31 12
68 48 3
99 19 14
98 60 21
43 85 40
17 114 20
3 19 37
128 74 25
94 88 11
108 48 35
21 123 10
123 24 34
128 51 41
49 58 20
26 29 24
97 76 2
87 62 29
117 71 5
41 58 3
11 109 41
44 11 7
111 71 20
124 114 48
115 118 36
35 95 48
82 114 22
22 50 34
75 74 21
11 102 38
62 51 25
35 130 42
124 65 48
74 15 26
20 125 8
81 64 32
90 23 38
89 47 18
64 34 5
2 38 36
62 55 36
64 52 22
87 106 48
82 79 41
85 107 20
96 51 14
72 118 22
25 78 19
19 73 6
66 78 45
90 62 43
113 97 19
58 15 36
111 27 47
77 19 38
123 126 44
39 107 5
39 126 18
23 17 15
17 13 48
51 113 3
20 41 27
33 86 41
3 69 5
65 92 40
44 116 19
56 97 24
13 4 31
121 19 11
35 57 11
100 82 5
104 26 14
96 8 7
11 2 25
21 52 38
14 71 5
128 13 17
40 12 34
3 98 9
14 115 48
31 18 7
7 11 25
33 67 41
28 24 26
90 121 47
67 63 19
39 7 16
121 105 27
48 36 37
108 1 19
53 56 4
31 119 35
44 21 37
105 36 45
7 103 41
93 108 1
45 105 4
35 121 22
95 119 9
123 39 7
13 80 15
11 73 39
121 104 44
70 53 9
112 43 27
1 33 20
4 109 33
67 20 12
56 114 44
95 115 11
91 83 37
11 107 37
13 12 2
14 112 32
99 101 17
57 23 10
67 92 36
30 127 20
90 102 23
30 2 25
71 17 32
8 76 5
74 64 24
19 48 42
126 76 11
84 114 37
30 78 20
99 13 25
6 66 47
67 4 44
31 130 35
119 48 20
22 55 46
45 81 10
89 115 2
2 71 26
2 29 29
98 80 31
74 87 21
120 116 40
126 73 19
43 99 43
71 116 24
40 84 3
27 103 4
5 30 26
2 59 29
110 37 29
9 72 14
126 110 22
110 14 45
85 45 15
85 3 18
129 49 9
129 68 22
47 112 7
64 59 9
97 2 13
24 120 10
79 69 2
103 97 6
60 68 9
93 30 26
20 81 33
38 6 41
49 55 32
106 7 27
64 89 9
47 100 10
63 114 35
97 9 29
82 35 39
13 71 32
128 117 8
74 77 46
72 78 18
22 3 3
53 98 43
104 59 17
39 112 3
93 52 27
8 81 28
119 112 7
8 58 44
126 17 49
81 10 42
29 65 1
69 115 33
17 128 39
23 90 9
30 89 9
10 22 11
36 123 29
63 100 5
38 19 50
56 45 23
9 85 36
36 125 38
124 43 23
54 9 8
74 127 1
109 2 43
35 24 23
19 28 21
3 92 33
89 25 30
44 37 36
118 96 49
79 6 29
113 64 44
97 75 49
56 52 39
46 36 13
86 19 18
29 127 47
10 82 11
69 49 42
30 39 26
17 114 9
111 22 26
50 57 13
127 50 17
113 75 31
126 113 12
128 10 29
37 36 3
128 70 43
119 95 29
122 78 6
92 13 30
13 40 11
36 18 46
99 129 26
35 19 42
46 59 10
90 51 5
1 27 14
17 95 9
2 103 33
120 96 32
55 91 40
12 29 10
94 90 22
50 94 29
91 34 41
9 112 20
58 49 40
120 5 35
26 127 39
126 48 17
54 61 22
85 24 11
121 16 12
9 86 4
96 50 44
77 24 21
92 81 39
77 43 34
102 15 19
113 21 50
126 78 44
99 63 35
15 22 8
17 120 15
14 90 31
57 20 22
45 58 30
27 72 49
29 58 27
33 26 16
120 88 46
24 9 5
49 117 26
117 55 12
105 7 17
18 69 34
1 59 36
57 130 15
46 103 42
83 112 45
25 24 14
57 91 23
126 107 21
106 81 31
99 105 45
116 90 6
33 56 16
118 87 29
20 71 16
124 122 8
31 34 4
32 96 27
54 129 31
112 77 18
110 4 41
60 15 29
49 41 44
126 35 37
58 94 38
25 70 22
70 80 34
51 90 21
130 36 24
64 33 24
40 123 12
81 21 27
66 6 36
9 11 48
81 116 35
51 44 26
30 68 5
33 97 30
10 20 20
91 118 7
71 118 6
29 81 37
63 88 50
1 3 9
90 26 41
122 52 49
92 57 21
127 39 45
121 109 27
55 106 27
55 23 29
101 11 47
29 118 40
4 30 22
32 91 46
106 69 47
47 79 32
79 100 12
56 115 29
52 22 45
83 67 5
100 116 18
76 31 36
109 94 37
88 52 15
35 84 21
79 98 23
103 82 21
14 89 10
109 3 40
120 52 31
12 113 46
118 12 2
75 4 23
130 19 46
100 62 24
35 40 35
35 72 24
99 6 11
88 94 25
13 53 5
64 85 38
130 5 3
2 6 34
79 98 36
64 4 49
50 17 9
66 48 5
47 50 44
29 57 19
91 71 42
10 72 34
68 108 47
76 96 6
18 128 40
85 64 17
36 32 12
91 108 45
33 36 22
69 109 16
78 27 21
42 129 28
94 55 12
87 34 24
14 96 39
74 94 26
88 35 37
64 110 44
39 36 48
21 7 13
94 16 20
20 70 8
37 121 7
9 3 24
70 124 25
57 79 11
110 118 20
121 67 5
123 121 37
46 45 35
15 80 4
29 114 14
75 121 45
108 64 49
34 99 24
3 67 3
94 46 20
126 87 40
20 74 19
74 59 45
52 44 8
84 100 9
14 35 42
70 32 35
76 30 15
106 3 18
34 71 46
95 90 36
122 28 27
89 8 12
64 1 6
10 95 7
32 126 25
33 88 23
8 100 30
122 8 48
45 129 42
98 56 39
123 21 48
120 9 50
123 100 48
125 45 25
79 60 12
23 68 10
99 65 41
38 119 41
110 64 2
48 11 24
122 111 38
64 84 17
116 104 9
45 110 42
121 5 25
96 17 32
47 24 30
9 113 43
126 49 3
87 88 47
97 41 40
41 80 50
54 97 2
96 128 21
57 111 46
100 22 24
4 5 20
37 69 48
21 73 46
73 17 47
54 6 5
104 100 33
21 24 46
49 61 40
37 13 45
71 32 7
90 75 1
28 98 45
84 29 37
80 27 34
100 102 30
18 105 14
108 120 10
43 48 28
91 43 22
27 93 27
37 85 42
50 64 18
40 58 48
119 38 19
126 37 19
17 114 11
56 28 34
88 129 37
123 66 22
104 23 28
75 3 11
27 107 46
42 2 2
99 50 28
54 24 8
66 65 27
105 68 3
54 17 5
21 32 4
3 65 36
36 8 3
84 108 50
104 72 41
79 65 35
88 98 27
103 90 34
15 48 50
29 108 12
126 101 17
119 80 29
80 3 40
92 100 41
73 97 2
65 98 8
88 33 46
76 70 45
128 90 37
115 50 14
78 59 28
46 105 20
22 106 41
93 109 13
39 53 43
42 62 29
82 26 21
21 39 20
63 101 19
114 125 19
64 94 10
107 46 26
9 10 11
94 25 16
114 44 30
45 41 8
13 32 27
57 47 6
76 93 5
32 17 16
15 105 8
61 10 28
130 86 9
45 55 27
32 10 13
82 7 21
42 62 42
111 78 40
98 119 29
107 11 45
48 2 17
20 25 10
108 24 45
28 120 8
45 124 19
99 109 45
20 117 13
75 42 49
70 50 36
53 40 38
59 77 3
116 49 7
49 71 33
66 101 33
53 116 33
11 2 16
41 11 29
71 41 41
5 38 41
50 104 35
78 65 34
48 9 33
84 116 21
46 130 39
81 112 26
129 107 20
16 79 29
44 40 28
127 58 47
114 13 33
127 16 50
50 116 45
32 28 16
72 30 34
55 99 13
36 116 33
71 46 11
10 9 8
93 4 43
110 34 43
73 4 42
89 118 36
59 77 16
76 92 35
121 117 28
126 24 1
3 108 21
55 34 5
40 35 22
60 95 37
39 117 30
90 68 40
58 40 46
21 10 45
79 54 6
94 10 3
4 98 37
23 100 30
45 114 44
5 14 47
29 32 2
116 18 10
66 3 9
23 76 23
2 53 14
42 70 13
29 111 2
119 83 19
2 56 19
91 125 25
