250 14050
153 109 42
32 84 5
7 184 38
124 211 38
42 232 8
197 80 1
159 105 29
211 232 3
149 76 45
204 111 40
196 159 34
117 167 2
93 156 6
74 173 26
58 17 35
68 132 3
79 139 23
14 133 42
129 147 11
118 105 7
42 26 24
67 94 33
92 59 42
45 12 6
151 85 41
156 227 35
22 123 47
146 236 9
207 176 22
132 118 42
217 126 40
242 108 46
140 233 42
176 180 41
241 135 31
65 49 10
205 196 37
119 53 49
170 37 7
172 136 41
141 139 3
157 71 20
65 186 15
226 28 13
233 52 43
183 178 18
207 88 30
16 210 3
10 86 39
158 68 12
146 106 20
127 48 45
59 62 44
239 192 19
44 103 16
104 146 5
31 17 1
77 127 32
46 71 37
1 30 36
217 28 3
42 185 30
159 238 19
182 232 25
216 151 49
114 235 44
56 163 21
86 98 48
46 147 32
226 58 13
49 241 12
205 142 43
141 187 20
56 60 14
23 34 12
6 184 3
174 207 15
93 112 33
219 57 38
118 58 29
116 105 49
115 62 39
125 52 1
221 206 10
232 178 47
16 73 11
179 155 19
239 97 24
99 110 43
202 61 36
118 172 50
175 222 24
215 224 42
97 69 18
113 102 19
82 156 38
160 106 49
141 16 30
131 84 9
163 33 26
223 214 47
190 9 43
237 229 7
133 114 30
194 219 23
217 146 8
32 154 36
243 53 43
234 134 11
47 168 11
82 110 43
223 188 31
9 40 26
191 124 27
209 85 8
151 84 44
120 153 7
229 228 1
137 42 31
215 152 31
194 55 36
133 49 22
190 62 27
33 86 47
206 176 21
125 189 19
209 142 20
68 59 22
230 37 29
150 215 31
1 92 1
121 240 16
22 73 13
162 199 41
22 233 2
189 158 31
133 105 38
243 22 33
16 65 25
83 129 2
144 68 26
94 235 39
221 182 16
86 143 46
182 194 25
170 232 33
82 4 6
88 248 12
143 249 13
219 26 4
199 67 41
153 62 26
43 184 27
228 36 12
204 145 13
138 239 33
30 103 3
68 149 36
204 43 2
219 80 11
100 129 15
47 126 27
64 197 28
28 143 47
9 174 2
183 80 7
164 22 32
9 39 43
94 145 1
118 173 5
120 51 9
185 137 44
238 181 33
111 136 9
83 235 24
153 214 16
63 216 10
97 101 40
249 230 24
114 64 13
44 56 24
44 190 24
176 119 6
18 6 8
210 25 35
12 162 30
156 145 25
19 26 34
49 216 35
194 89 47
217 41 25
197 177 40
246 227 31
132 27 20
86 217 8
68 35 28
103 224 24
44 162 46
10 180 26
213 59 30
34 223 11
231 22 7
122 107 2
229 135 28
207 172 9
188 189 29
220 217 23
14 106 18
249 33 18
25 153 50
16 60 44
65 189 5
22 195 29
136 204 31
103 200 17
55 183 35
185 220 28
100 89 40
129 141 46
167 25 17
227 55 11
62 135 10
204 194 9
244 62 27
233 150 41
41 156 7
246 134 45
250 99 29
14 34 34
8 130 5
20 18 11
216 196 36
14 196 32
147 162 25
150 191 50
118 142 8
106 161 3
18 4 32
24 77 7
55 209 34
23 206 40
88 71 45
111 5 37
220 80 31
194 183 45
244 191 33
122 250 27
185 182 42
206 62 2
162 31 15
222 195 46
132 197 40
164 162 38
34 165 19
250 189 43
49 121 16
163 245 5
147 231 17
169 147 48
228 73 41
3 91 1
100 204 40
20 121 1
213 96 46
135 246 41
132 75 50
199 94 25
160 151 36
132 215 30
70 137 22
107 186 36
138 250 9
164 157 44
239 51 14
162 118 24
187 23 19
84 25 1
240 30 39
41 232 15
142 35 25
172 191 32
238 151 8
86 197 25
145 104 5
46 217 25
68 235 48
73 176 15
242 220 49
188 1 48
234 223 4
109 107 6
82 11 22
220 45 23
153 201 49
247 58 9
137 112 48
1 185 29
82 29 39
124 86 47
11 218 45
64 120 12
115 250 24
70 42 27
161 131 3
124 162 42
122 48 27
63 20 43
172 240 45
14 181 43
249 108 43
129 80 25
118 98 35
8 15 14
66 51 27
191 240 15
68 99 15
132 167 2
112 142 1
189 20 18
220 227 40
82 177 31
101 118 14
70 113 28
60 57 28
140 19 6
27 191 15
236 41 38
94 55 29
174 98 19
131 104 43
88 170 13
76 248 13
219 63 29
153 80 1
204 150 49
61 54 20
148 70 21
211 203 26
57 80 24
153 57 17
60 53 30
48 206 25
131 183 43
148 12 16
37 38 26
7 183 15
224 250 49
180 159 48
40 212 22
163 27 37
83 4 49
162 23 42
123 20 2
44 154 22
51 195 12
173 34 7
223 128 35
87 240 1
75 102 49
154 188 32
165 193 17
136 193 2
175 86 46
60 80 25
96 72 26
191 159 39
89 198 32
171 93 37
67 179 50
70 113 41
181 221 31
118 208 41
165 227 15
13 171 40
22 148 13
126 20 3
239 132 49
135 113 9
192 67 46
148 210 14
214 83 46
137 83 16
114 134 43
91 98 3
87 11 6
49 85 38
70 25 49
204 41 11
221 112 12
250 147 21
69 161 34
145 117 27
172 121 19
204 94 22
54 63 45
5 45 6
231 16 5
117 235 28
63 54 3
150 197 45
177 96 21
230 159 23
79 217 13
38 101 4
128 73 21
19 17 40
133 160 42
146 84 32
33 51 50
87 177 15
245 170 16
182 176 39
71 222 14
174 218 46
195 12 3
219 123 5
97 244 36
130 106 47
132 177 19
249 54 11
136 107 32
223 23 8
24 196 37
45 50 8
241 194 8
89 125 38
82 104 13
156 182 39
154 169 45
84 155 32
95 160 17
33 30 48
91 7 19
171 157 11
156 124 34
170 116 47
203 136 5
195 178 12
204 10 14
67 194 24
35 112 34
111 68 27
196 233 9
144 190 33
45 38 11
147 218 12
187 97 10
228 56 35
99 55 26
23 102 38
21 44 5
228 40 27
250 51 43
244 113 20
148 151 39
183 126 19
164 23 42
87 109 15
204 206 10
167 110 8
117 181 47
16 115 48
244 106 17
22 199 31
147 168 16
187 211 4
80 242 3
77 113 2
233 193 35
14 205 28
140 169 46
130 114 5
57 90 17
163 57 9
206 14 16
30 150 21
71 9 40
78 231 18
65 186 4
202 238 5
191 216 23
36 70 13
228 44 38
244 98 18
52 184 7
158 211 50
217 35 32
26 178 34
223 97 27
39 33 11
26 136 37
59 139 24
48 107 4
67 196 46
162 135 19
194 102 3
170 211 4
109 172 42
130 26 13
108 234 48
33 92 13
235 195 28
248 119 18
132 23 36
77 79 17
207 237 34
131 220 31
120 198 49
162 243 3
22 62 39
195 90 33
18 135 31
79 195 41
198 225 14
243 130 10
231 102 17
140 106 3
84 135 49
70 199 29
161 247 4
37 154 14
116 121 46
20 218 2
38 69 24
27 15 16
236 25 28
91 31 42
188 103 43
149 100 3
13 174 30
187 127 23
229 7 45
70 211 39
51 161 12
153 86 9
214 141 9
105 237 14
46 20 37
184 168 36
37 181 9
135 121 50
199 103 34
193 120 9
117 182 2
58 179 48
223 112 25
1 164 38
218 245 7
197 148 12
66 194 23
144 122 9
181 193 11
199 220 30
176 69 40
159 154 27
175 112 33
226 135 6
22 221 45
109 197 4
223 146 23
209 63 9
118 160 42
211 101 33
121 27 5
85 73 30
103 79 50
105 91 17
40 200 23
93 102 27
25 227 29
137 77 14
32 242 30
137 96 27
100 201 15
152 146 12
92 162 10
173 245 16
194 185 27
96 150 1
178 29 36
38 64 43
11 42 8
50 246 38
70 9 39
193 120 22
106 123 34
21 152 35
44 246 16
102 15 38
38 115 45
181 75 32
43 242 21
64 122 18
183 13 50
223 156 44
94 196 36
232 29 47
230 109 15
229 193 9
70 244 27
219 79 41
36 198 22
83 143 47
83 57 7
51 14 32
7 238 19
91 172 7
228 89 49
183 217 1
223 46 34
120 188 3
45 32 33
185 153 14
185 172 27
196 245 48
227 33 36
161 105 31
96 249 20
168 24 8
36 190 23
88 76 15
22 73 15
189 123 12
130 176 40
39 61 18
241 143 4
140 218 31
88 171 23
177 52 33
160 182 22
122 130 2
28 131 39
5 173 17
92 97 15
147 79 3
202 114 35
157 167 42
227 120 45
87 207 13
80 152 31
134 238 41
138 41 50
52 15 35
212 215 13
238 3 29
218 205 45
171 185 44
188 88 3
91 195 4
95 146 16
72 111 40
22 103 15
189 188 33
60 248 27
163 63 4
140 229 18
119 72 9
119 206 9
190 61 46
93 168 47
122 45 15
145 214 28
40 123 31
108 184 27
162 1 4
220 152 4
93 69 41
212 127 21
101 164 39
48 196 34
220 88 19
221 246 16
152 68 24
241 165 5
55 60 38
11 124 36
113 245 32
46 55 3
162 96 49
245 146 20
13 207 7
114 136 12
184 49 23
174 153 12
194 117 3
1 128 23
231 166 17
154 92 1
104 144 27
201 14 42
28 22 1
76 24 39
167 32 22
153 3 40
105 155 41
93 147 1
105 69 1
184 86 26
190 125 44
211 139 4
181 169 43
244 101 21
174 46 7
63 158 20
40 164 45
200 28 37
113 191 38
100 5 48
220 171 30
200 127 16
184 37 26
42 32 4
230 179 46
135 3 16
208 65 30
15 150 36
81 171 3
219 90 17
164 93 48
199 205 3
138 144 16
64 144 8
152 163 45
53 56 25
96 184 1
216 138 33
10 1 39
40 236 42
187 137 29
178 143 2
73 93 6
204 208 30
117 21 5
171 80 17
27 209 45
194 100 12
239 225 11
24 115 8
151 23 38
69 121 19
248 75 30
242 212 39
77 16 16
13 202 26
40 146 4
57 217 5
2 60 47
74 221 16
241 172 34
40 231 48
34 58 43
3 93 49
28 218 10
151 18 44
204 196 33
197 100 50
21 114 24
26 81 48
171 151 18
98 127 30
4 183 3
31 6 7
71 105 45
45 81 18
114 158 26
93 221 20
193 243 50
2 205 34
210 36 13
102 212 15
221 21 45
186 5 27
34 245 27
85 140 18
100 16 48
84 196 6
63 187 37
233 75 3
131 126 50
217 7 1
72 98 9
96 42 15
140 117 45
127 157 45
33 147 17
250 173 50
40 228 19
150 24 9
242 46 19
17 150 19
145 153 20
95 186 33
22 162 45
119 55 44
172 198 50
38 150 44
98 233 25
238 113 24
198 79 28
37 91 26
188 104 40
143 22 38
171 17 31
2 212 50
23 133 48
246 131 4
5 106 29
96 88 23
250 156 2
207 227 30
106 27 31
166 25 18
107 118 1
45 81 31
159 64 44
248 86 30
147 126 36
123 235 37
27 98 18
73 201 23
17 20 30
70 189 25
232 92 37
123 151 43
149 13 8
147 138 46
4 76 11
24 136 26
198 108 32
94 134 31
21 9 41
250 186 2
58 173 42
129 61 27
235 115 49
250 10 5
239 64 25
194 92 39
150 42 39
130 243 28
119 36 7
48 84 37
219 237 39
58 249 37
30 237 47
74 124 45
142 38 28
96 155 26
19 6 15
134 60 33
43 50 27
28 118 34
232 13 50
213 85 6
24 125 25
35 117 3
213 2 8
3 162 30
74 158 43
84 81 15
49 150 48
220 26 1
40 197 22
83 210 11
19 174 13
88 109 18
92 201 6
214 106 32
47 93 15
63 24 5
178 42 43
236 193 43
137 86 23
138 103 44
161 111 22
152 62 22
45 235 43
67 206 10
125 41 33
245 3 13
155 50 46
64 221 28
243 89 36
1 120 12
145 178 39
39 112 11
175 106 3
233 95 28
15 73 33
165 90 25
151 14 18
89 137 37
132 191 27
208 42 4
115 238 18
83 191 11
92 243 16
213 247 17
87 18 24
250 100 32
196 134 19
185 9 37
127 183 6
112 3 35
247 41 46
246 65 26
110 64 21
163 5 10
198 47 48
133 236 39
201 16 22
165 88 36
39 211 30
161 95 27
216 111 9
125 197 34
3 96 39
183 126 8
70 38 3
6 9 31
211 42 5
250 169 24
196 8 1
198 241 35
159 109 18
160 232 32
85 109 10
117 235 43
216 39 25
11 228 40
172 155 32
104 54 44
110 11 23
58 245 28
162 98 5
2 32 27
149 179 43
98 148 10
213 247 30
137 115 40
150 187 15
42 107 4
231 72 6
32 178 45
205 93 38
30 245 18
30 89 30
156 56 23
31 221 38
249 61 29
202 198 43
79 40 35
20 207 4
55 115 42
164 190 36
123 74 27
82 32 4
140 238 27
50 23 23
89 30 8
18 78 38
139 200 31
123 159 27
28 204 46
115 165 24
55 101 36
107 28 29
77 113 4
16 150 7
153 134 39
136 83 40
28 198 2
98 190 20
55 237 45
203 219 18
153 204 43
108 178 34
180 83 40
146 148 8
59 123 45
24 98 15
250 157 40
100 181 49
51 39 11
181 210 4
148 91 3
8 104 22
23 127 46
7 172 45
28 26 16
36 138 11
217 206 37
25 171 2
42 162 37
240 138 43
143 226 31
70 222 15
135 12 25
8 78 6
244 128 20
196 227 34
42 219 19
168 108 42
231 79 35
179 98 28
193 167 2
16 131 7
98 113 42
184 39 32
196 220 31
110 36 42
8 150 30
138 53 23
212 172 50
143 180 36
59 85 32
210 140 17
221 166 50
197 114 16
24 63 7
203 17 18
20 172 9
157 6 16
245 92 43
130 227 18
32 136 10
206 63 14
199 42 26
140 221 49
115 111 43
85 122 32
184 27 35
56 83 2
134 12 34
210 49 20
13 248 38
51 172 1
129 82 20
205 126 39
245 219 3
187 92 44
123 8 49
124 58 18
39 127 11
217 65 47
29 196 36
52 130 28
28 178 19
64 50 23
71 232 46
70 13 39
10 68 2
51 8 14
188 26 3
127 112 47
205 214 7
144 193 12
176 13 2
93 107 43
120 241 3
80 160 19
18 164 50
90 210 32
71 100 11
195 58 42
57 225 31
36 1 32
84 82 29
38 140 40
227 223 41
117 226 23
50 162 46
35 69 18
106 218 44
135 136 50
191 6 39
221 15 15
35 206 23
95 188 2
238 3 18
145 154 30
158 116 46
126 214 47
51 91 25
116 137 18
224 203 44
35 97 9
97 79 43
218 198 31
227 250 36
186 189 50
155 22 2
28 120 27
20 219 43
63 91 6
201 10 20
245 214 22
55 77 31
24 187 32
23 51 23
245 249 16
8 107 36
51 86 31
120 23 22
216 53 2
11 242 17
123 51 1
193 164 43
179 67 44
166 63 31
149 170 36
179 245 50
173 240 37
86 136 10
205 24 17
101 210 36
129 46 29
241 55 14
245 202 25
248 34 5
98 17 13
185 239 32
220 210 11
230 104 36
1 216 17
202 67 46
186 71 44
203 163 44
84 70 45
203 81 5
195 123 12
56 112 32
194 149 38
103 87 23
46 118 24
201 121 22
119 220 30
245 31 35
228 119 27
197 154 33
35 27 47
203 76 11
94 135 17
32 77 48
169 27 1
226 22 39
62 5 12
92 80 26
139 158 5
187 213 13
204 128 26
240 201 20
33 49 10
228 51 14
143 206 10
127 71 18
158 20 4
50 196 6
97 219 49
84 134 43
43 179 50
85 69 6
106 9 17
204 194 13
196 101 31
180 146 30
178 32 15
86 102 8
120 46 32
187 23 10
200 2 23
235 204 13
214 98 6
218 209 7
82 113 24
87 95 29
243 174 16
187 236 10
138 159 3
137 87 46
181 116 10
62 165 14
7 190 33
171 166 22
151 106 38
122 208 34
107 216 27
135 91 23
189 108 1
99 196 35
127 71 31
222 51 5
24 114 14
86 109 24
205 99 42
122 182 18
147 115 38
119 231 30
102 25 33
95 4 45
224 1 33
141 137 16
216 24 27
191 176 21
72 103 5
161 59 10
62 12 41
42 53 41
219 48 35
112 205 48
41 14 25
218 190 7
21 14 24
24 42 3
114 100 23
38 238 38
76 207 3
186 139 29
117 222 10
176 189 41
29 202 14
82 10 30
1 127 28
15 222 11
246 196 14
89 27 20
6 163 3
199 234 22
86 51 32
54 163 25
132 39 50
218 60 18
95 144 38
178 35 16
55 3 3
167 126 35
154 188 23
236 48 45
160 83 3
56 236 6
172 232 50
154 239 25
37 167 23
54 216 36
221 82 3
151 33 44
199 229 28
78 27 42
19 235 12
9 170 37
159 121 28
227 241 29
79 35 14
103 127 3
113 116 13
52 21 32
40 133 26
53 115 44
41 51 41
215 97 33
11 55 4
130 65 24
56 240 17
36 78 41
136 200 9
59 11 6
210 130 13
192 37 50
188 86 1
224 65 44
165 56 16
232 94 4
61 202 43
95 221 5
112 225 16
79 65 14
193 148 33
213 12 18
238 13 37
151 56 4
239 235 30
136 237 12
226 48 13
145 27 17
10 183 20
85 207 36
248 162 3
101 219 19
35 90 24
65 118 50
159 82 49
1 22 1
181 153 22
194 22 39
185 66 38
208 216 1
108 107 9
106 98 47
130 64 41
82 248 49
249 54 2
194 76 46
123 220 13
4 68 27
89 144 42
121 165 22
87 22 24
218 1 43
13 117 50
14 199 26
184 17 7
181 42 46
158 113 45
84 167 33
6 116 38
147 225 6
217 138 17
62 209 5
69 249 43
125 227 23
187 63 3
23 183 18
59 15 30
233 7 38
155 172 14
219 5 17
6 90 22
187 158 11
53 35 10
75 11 5
241 201 15
83 202 27
209 192 34
49 107 43
232 139 2
39 13 47
23 60 32
19 169 34
16 240 34
161 72 45
204 222 9
103 237 22
245 181 34
13 3 5
216 187 6
84 238 34
222 151 49
155 126 19
111 96 9
224 122 15
241 11 39
52 32 45
86 47 6
75 242 22
140 32 32
200 190 8
241 151 19
113 145 43
58 108 25
95 76 27
7 101 33
147 107 27
6 119 26
148 22 37
176 132 17
225 135 38
42 190 4
180 23 15
181 185 44
101 216 3
245 33 28
8 153 48
192 29 13
80 247 45
119 5 25
117 49 3
93 124 10
236 56 29
152 209 33
184 28 34
115 96 34
207 142 17
122 70 34
13 189 23
126 162 22
33 153 14
170 51 6
81 229 1
43 188 46
215 16 16
210 152 3
61 11 6
99 198 15
236 74 19
188 152 34
81 148 12
15 220 44
248 13 27
225 5 49
137 59 2
131 140 29
250 152 35
117 12 13
56 165 47
49 17 18
216 103 25
9 193 6
13 82 18
213 193 38
237 103 50
6 46 49
250 27 40
224 22 26
96 192 40
126 192 22
22 77 45
58 5 31
147 247 20
240 6 34
137 230 5
145 125 2
48 232 3
4 181 14
56 74 50
45 121 26
127 182 38
185 152 50
94 178 24
73 21 15
84 6 47
225 169 49
111 227 37
169 70 8
146 183 4
22 69 46
81 136 15
73 98 6
180 60 31
89 231 13
228 241 34
15 23 1
119 198 29
219 240 31
146 217 2
85 196 7
61 145 19
28 141 5
123 6 29
97 202 5
58 172 36
217 107 33
66 174 35
188 228 42
240 80 40
201 193 33
194 30 23
166 53 16
104 16 46
202 186 24
98 212 23
196 86 33
82 61 23
247 169 20
38 30 36
120 5 45
182 221 17
49 194 14
133 61 12
39 138 14
212 248 47
76 151 18
12 15 14
23 106 2
48 174 11
206 105 13
157 28 6
91 100 1
20 190 28
7 109 4
121 73 4
243 178 31
201 242 46
148 49 21
113 53 12
16 119 12
1 208 48
86 152 31
150 86 18
172 22 2
177 4 7
118 183 30
172 200 45
81 205 20
150 242 36
120 172 50
6 142 12
190 145 18
221 110 12
120 70 2
141 65 36
63 101 40
106 13 45
167 169 29
230 101 7
199 155 26
214 192 35
239 23 44
106 172 38
214 90 24
244 139 49
163 200 24
138 212 31
112 6 27
45 124 27
60 161 36
215 224 48
109 192 14
236 145 46
167 2 37
175 199 46
68 135 10
103 11 4
4 104 22
64 202 15
53 216 43
157 229 9
97 148 24
4 138 20
82 193 47
113 171 17
122 8 3
142 47 26
129 107 28
74 225 46
204 61 12
53 109 38
18 236 49
59 191 5
149 29 22
162 142 35
11 129 21
233 116 23
131 136 3
242 149 15
45 115 35
128 143 18
43 93 23
113 185 36
237 83 16
85 88 32
60 81 26
138 151 34
29 169 39
21 98 45
80 23 29
241 6 3
248 46 4
215 61 3
108 158 2
210 37 38
136 72 13
137 88 45
80 159 38
130 32 36
154 57 35
158 127 35
162 38 35
114 136 3
60 137 42
123 9 6
203 95 50
186 200 39
105 120 38
233 219 13
24 99 42
200 234 12
120 236 24
104 61 20
209 171 30
245 84 35
202 30 45
35 43 17
52 15 39
143 21 17
131 238 27
146 74 46
56 180 47
210 108 39
245 77 32
202 23 5
88 140 17
72 231 45
224 219 3
42 154 15
178 74 1
3 29 42
111 128 16
180 104 22
84 146 42
143 19 28
128 221 35
176 216 29
167 62 13
224 36 3
30 68 28
85 125 48
31 184 28
67 131 27
61 173 2
121 190 39
220 61 11
15 47 50
111 184 32
157 106 49
183 169 4
7 228 48
178 78 12
242 53 37
139 202 13
36 137 5
38 56 10
78 39 15
176 224 11
30 178 21
180 134 22
96 179 35
201 74 33
52 168 1
180 92 25
238 40 49
224 126 17
243 169 11
212 191 23
89 139 8
137 92 5
160 112 37
130 10 7
10 8 46
15 67 5
111 28 27
9 187 17
243 197 2
12 55 7
212 205 42
57 106 20
62 88 25
80 241 39
219 9 32
248 63 24
67 249 32
94 74 22
148 38 49
47 234 50
54 209 9
138 76 7
99 78 45
223 50 11
180 157 19
35 109 37
225 224 40
118 19 28
190 65 10
143 4 39
77 57 21
165 82 45
32 210 3
93 149 27
68 147 49
181 92 5
154 26 14
57 92 14
99 211 22
169 121 1
209 45 38
227 112 12
165 116 43
243 245 19
175 218 17
80 121 14
110 56 41
154 220 1
153 148 7
61 36 23
230 16 5
170 178 7
30 131 43
163 217 33
125 145 11
70 247 21
108 57 43
37 221 19
71 6 43
186 222 29
17 241 20
86 97 29
41 49 21
12 131 15
29 87 29
118 83 26
154 75 27
215 136 14
50 142 27
208 175 40
144 133 42
67 232 41
60 50 18
189 89 3
178 103 31
98 39 42
144 8 47
209 33 4
173 194 16
171 200 35
72 91 10
10 188 3
55 19 13
8 235 23
200 213 49
247 232 23
178 54 31
166 51 38
48 1 30
123 242 44
11 111 9
235 6 26
240 93 47
51 188 2
195 45 39
221 41 4
169 196 13
137 193 19
170 136 23
1 90 3
149 135 2
89 156 28
174 200 36
120 220 1
87 101 37
70 231 26
171 188 38
190 231 32
202 17 27
47 52 5
163 235 36
242 235 16
210 93 12
183 66 36
3 241 21
37 79 33
216 12 45
190 249 22
243 191 38
108 126 11
103 97 18
189 190 4
214 76 36
62 182 36
31 134 7
61 68 45
96 219 15
149 142 18
90 235 38
39 204 5
215 47 39
56 57 19
18 90 50
118 71 42
111 117 44
178 155 32
22 228 12
23 75 23
217 196 11
193 90 30
163 197 50
101 245 37
20 99 35
209 136 7
147 24 5
95 172 7
68 158 25
225 228 13
206 125 36
43 244 18
88 150 23
24 25 27
172 209 17
108 114 14
194 221 22
160 177 3
112 60 8
30 101 18
223 192 39
22 79 10
118 60 4
37 155 41
231 20 9
89 167 28
137 203 23
140 30 12
194 15 38
149 244 42
173 33 30
174 128 1
127 9 2
206 21 36
26 91 5
245 56 28
198 202 34
227 53 50
117 235 34
48 217 31
35 238 18
203 18 6
227 88 7
65 224 47
26 61 18
5 79 10
77 10 5
131 110 18
189 60 28
52 203 37
229 58 14
14 131 15
137 249 31
172 148 20
99 199 27
110 205 1
67 171 33
245 147 38
177 193 44
197 110 47
218 31 45
85 139 1
124 142 41
172 141 17
167 53 19
131 179 10
227 201 5
149 206 29
93 171 3
242 211 35
78 194 8
132 179 34
58 233 22
18 186 13
126 30 13
180 49 33
238 19 45
178 136 8
99 229 27
30 233 12
71 51 30
87 146 11
58 207 6
50 229 11
22 211 34
143 215 35
42 231 7
101 123 43
223 136 12
195 242 3
227 46 23
136 92 36
56 135 49
186 24 2
106 182 2
207 5 14
37 124 7
26 178 27
24 225 47
118 6 23
58 199 7
105 80 47
136 231 50
242 233 36
62 19 17
25 231 7
77 155 5
39 28 47
103 22 48
77 113 8
52 213 41
208 32 33
61 23 18
212 36 32
147 190 40
185 115 49
127 129 29
11 33 47
41 135 22
215 5 17
185 57 44
216 22 38
189 168 45
170 173 11
246 170 42
107 199 36
207 24 40
145 169 47
203 33 17
57 25 15
215 58 28
5 199 37
118 146 16
138 224 17
127 22 24
154 211 7
214 60 13
69 5 24
216 132 31
245 69 50
232 90 37
243 136 23
140 138 42
229 94 47
198 203 2
219 64 36
101 211 24
147 76 32
80 12 18
225 101 1
55 6 8
98 219 28
144 121 43
152 237 2
174 131 15
225 18 3
30 182 36
42 238 36
57 20 21
32 106 14
74 203 34
246 76 6
168 133 39
60 226 6
142 161 23
9 93 19
228 111 47
143 180 40
167 165 47
94 22 21
142 17 15
89 219 18
88 96 4
169 236 19
178 52 13
71 186 42
136 110 15
178 188 22
217 28 11
96 44 12
124 5 11
115 133 35
99 63 47
145 59 13
109 165 21
166 18 37
95 204 1
55 63 3
104 122 6
73 131 23
231 229 40
234 178 12
43 235 11
205 84 46
78 1 46
189 230 10
28 242 8
81 48 38
21 23 35
149 163 11
200 214 46
161 230 19
182 106 15
170 62 21
241 211 10
124 73 7
170 80 38
222 207 12
110 227 4
71 49 50
188 19 4
187 144 36
160 48 15
243 117 36
191 89 41
195 134 41
141 235 18
174 114 37
236 89 8
220 41 45
130 203 28
70 205 41
228 112 2
202 234 29
134 247 39
3 152 17
105 113 24
94 233 45
189 127 16
134 30 41
5 66 5
79 85 26
39 205 32
57 89 2
55 217 15
160 26 10
216 18 12
4 186 39
145 108 39
164 218 23
117 233 43
134 25 47
83 189 24
132 205 21
161 78 25
222 84 39
238 128 30
11 203 29
71 201 16
211 248 48
177 131 39
59 51 10
229 93 26
22 195 24
6 240 23
104 95 20
22 179 16
74 199 8
150 237 40
100 5 41
18 8 25
231 17 8
118 15 6
173 91 39
62 10 10
54 118 18
82 15 2
63 151 10
211 195 13
14 18 21
83 211 25
176 197 18
35 18 46
208 23 26
51 25 38
126 24 24
16 141 4
177 214 50
84 180 42
80 40 38
144 226 17
127 215 30
118 61 14
248 98 7
171 198 2
29 97 6
81 83 4
13 68 19
212 99 22
68 208 48
1 82 34
180 51 26
190 246 47
3 93 42
64 132 4
145 70 2
8 213 11
73 225 10
176 121 36
34 176 28
236 23 30
58 163 31
185 36 40
100 65 41
241 228 43
187 243 17
93 43 7
46 118 41
128 160 40
187 182 7
30 227 36
118 167 9
14 52 32
199 207 18
171 48 34
211 146 26
63 229 27
33 154 13
22 7 43
185 48 50
217 195 45
95 168 36
89 168 14
221 138 34
33 230 8
90 202 12
84 112 5
83 81 49
210 249 6
1 63 34
125 16 7
162 65 21
5 174 35
154 68 13
193 197 48
112 31 7
125 60 50
186 74 12
241 114 35
200 194 25
105 45 13
232 39 46
162 80 6
239 178 26
69 116 31
75 38 46
238 87 1
140 122 8
63 194 46
206 209 6
187 185 25
92 103 3
170 53 14
149 157 9
216 35 45
183 9 43
152 44 49
42 30 34
62 49 48
61 73 28
249 55 3
204 108 47
77 99 33
198 48 11
158 243 12
219 1 48
42 23 31
1 2 37
172 155 31
181 73 7
217 127 45
58 90 37
241 21 49
101 148 9
187 170 23
112 88 2
11 67 5
68 223 22
163 237 27
176 175 2
227 137 20
92 46 4
94 145 38
59 20 2
248 35 34
191 175 42
238 154 4
236 166 41
197 157 14
232 214 33
100 138 20
200 145 1
240 87 5
32 61 16
213 88 4
74 158 36
185 10 13
97 210 20
247 185 34
62 30 48
25 201 37
110 192 38
79 235 49
222 201 23
3 136 7
82 169 40
223 132 41
93 194 27
219 65 46
170 147 39
228 15 3
179 183 36
192 60 1
35 60 28
75 125 4
192 238 44
26 107 2
178 19 25
96 133 14
99 67 5
98 232 48
40 227 15
204 202 45
195 160 4
167 243 48
242 204 8
55 238 8
206 30 30
89 137 30
24 185 45
221 5 2
70 10 42
91 146 15
184 112 6
204 246 7
236 56 7
74 151 9
16 5 37
80 55 38
81 232 48
106 178 44
127 58 4
82 111 48
94 114 41
211 145 5
7 29 27
119 234 11
234 221 19
229 130 27
87 170 7
12 250 48
42 44 49
27 64 22
205 2 21
206 18 33
41 24 46
96 200 17
82 145 46
225 139 27
241 11 30
231 182 9
142 105 37
180 30 9
3 73 21
26 186 15
92 208 28
246 95 19
9 215 39
116 176 18
153 246 31
179 34 47
208 3 18
88 217 28
75 171 25
108 181 19
62 110 3
190 195 43
92 2 44
136 168 20
181 18 43
72 237 38
99 141 24
82 9 13
41 223 3
184 104 20
221 153 34
122 12 20
38 230 18
28 45 46
71 173 22
236 192 2
75 182 12
56 98 48
65 110 4
250 69 28
42 216 24
186 73 4
75 200 29
238 220 37
189 249 23
19 206 41
123 101 15
60 220 2
13 40 12
8 233 45
225 218 40
84 29 49
135 43 28
196 239 24
177 181 49
233 87 48
184 115 7
218 154 9
196 121 5
137 73 49
146 65 3
120 101 27
119 164 22
28 250 47
189 177 39
94 76 4
40 215 44
243 19 16
158 163 4
61 110 16
56 169 49
244 196 26
166 58 1
19 16 38
187 199 2
28 109 44
45 232 6
151 184 17
52 137 48
3 70 5
123 143 25
244 166 39
232 16 33
37 154 9
12 147 3
140 64 1
168 66 38
37 71 11
213 17 45
31 33 50
158 193 4
243 183 16
96 16 47
12 201 10
155 236 29
105 202 15
175 40 31
229 185 46
196 140 31
153 127 5
25 102 16
41 35 22
122 134 36
204 95 42
116 75 46
175 97 13
