120 5460
42 34 38
55 98 8
42 120 41
48 118 21
95 114 48
25 106 22
10 7 44
17 4 21
46 116 41
21 89 33
82 86 35
117 103 5
106 41 49
110 67 36
79 53 1
36 59 25
59 27 11
114 53 42
46 67 41
109 44 21
29 56 27
55 56 24
101 25 29
84 81 14
6 116 22
1 73 44
31 62 18
60 40 38
62 52 42
68 75 22
109 90 29
36 5 31
26 73 10
108 68 14
112 72 13
44 35 21
86 66 3
36 95 45
114 80 50
113 22 41
107 33 9
22 28 16
38 10 8
66 12 8
102 104 15
64 60 28
74 21 26
97 115 7
68 62 42
1 96 17
18 108 24
85 44 1
67 94 23
5 56 7
17 38 21
46 90 27
10 101 31
54 108 7
91 16 45
27 66 50
88 4 47
66 65 32
66 49 24
79 28 37
22 58 29
38 5 27
7 17 49
41 77 12
114 19 29
71 65 27
4 120 1
111 93 34
54 112 18
17 18 25
109 88 49
44 6 46
12 52 1
71 19 32
49 20 3
41 62 10
119 117 37
104 99 41
102 4 39
31 14 43
29 94 11
63 120 37
50 94 36
77 13 14
115 64 38
90 111 39
17 41 22
104 43 1
87 57 44
61 52 30
29 100 31
119 98 37
32 86 13
66 52 25
89 5 30
32 6 20
85 15 26
114 44 48
22 73 3
96 9 26
39 80 19
108 94 1
16 49 7
16 68 20
9 88 33
91 86 49
99 95 7
68 107 29
116 102 23
116 67 2
118 99 46
107 27 7
117 96 33
89 74 35
119 42 10
77 91 44
97 115 49
59 77 21
105 2 43
100 52 27
74 71 47
88 22 22
104 75 36
62 96 8
28 61 38
29 111 7
88 78 38
117 111 31
83 26 11
94 116 3
27 53 45
109 45 44
43 42 44
65 108 19
79 8 29
43 76 42
107 10 29
104 14 39
94 63 5
87 42 17
116 39 50
86 63 15
93 61 19
116 54 35
9 43 6
104 41 34
60 9 1
29 119 2
102 48 16
31 10 6
6 70 27
10 53 28
92 33 47
82 101 26
2 71 35
13 37 17
95 75 45
41 51 27
73 111 10
109 42 1
17 35 33
73 72 18
25 110 22
106 33 39
64 13 10
67 102 49
107 25 40
96 11 6
119 82 3
84 42 11
38 119 35
88 51 1
11 96 4
63 68 36
42 22 43
53 24 46
51 111 21
29 72 37
77 119 40
14 106 50
99 111 43
48 76 39
19 59 27
84 23 11
51 23 29
88 51 14
64 100 32
45 98 39
48 11 31
53 12 49
77 82 50
28 103 33
20 11 40
23 60 18
48 64 42
81 7 46
80 50 39
20 4 37
30 74 3
11 50 22
11 91 23
22 116 10
9 55 45
73 89 38
99 85 3
26 61 15
99 104 16
14 16 25
57 9 42
118 89 5
55 115 30
18 98 5
95 11 5
102 9 9
60 58 43
111 102 15
12 14 45
72 54 33
107 70 14
118 33 2
82 36 3
39 65 34
116 50 35
16 113 49
84 108 44
41 47 14
48 67 43
103 3 32
101 70 5
62 2 10
54 43 28
76 114 1
98 11 19
95 82 19
34 97 27
45 102 12
8 85 10
66 76 21
50 98 36
33 52 28
92 35 40
119 75 42
20 83 9
65 51 24
101 46 11
56 90 6
89 93 24
70 85 24
68 12 10
32 96 23
25 96 34
96 78 7
70 4 35
74 8 34
39 43 18
42 119 31
45 51 36
89 81 27
92 28 13
54 83 32
58 106 44
76 90 20
43 86 6
11 83 12
68 35 7
72 99 20
22 24 5
52 118 32
55 72 25
65 36 35
43 82 8
32 35 26
35 43 3
15 82 17
8 102 30
37 19 47
47 109 15
80 11 18
105 71 24
117 119 19
55 118 33
56 80 31
96 12 16
93 46 47
8 75 48
93 87 48
114 101 45
92 62 24
31 44 34
91 83 22
35 110 33
31 117 24
99 76 9
24 80 28
70 68 46
59 12 15
28 66 34
57 77 2
111 1 18
51 71 30
31 112 30
69 82 41
30 72 25
59 65 26
86 29 6
36 58 48
68 2 48
101 19 1
106 46 8
84 43 34
15 88 50
60 79 49
107 98 23
92 57 43
70 58 14
98 58 28
31 93 30
119 55 21
61 43 12
10 31 29
6 101 39
10 107 24
117 69 49
45 39 11
7 14 37
83 104 30
65 54 27
66 16 25
24 53 5
11 118 35
107 74 29
5 71 25
55 63 42
112 68 44
57 52 25
17 62 17
89 73 16
75 53 28
83 69 49
112 105 47
111 106 43
33 54 21
99 42 40
18 2 31
95 24 1
103 4 42
95 112 50
98 114 40
91 77 44
81 84 13
3 67 12
36 96 19
14 23 41
1 73 35
17 4 25
107 17 43
22 105 12
108 117 5
69 46 39
8 100 39
60 26 23
72 32 21
100 119 17
54 21 40
30 96 47
74 65 47
14 13 9
65 67 49
31 1 12
35 112 13
111 68 6
42 10 48
15 68 29
104 5 21
93 62 46
89 90 36
46 49 4
108 91 2
10 120 22
29 2 37
34 77 4
91 74 1
1 20 13
18 10 2
31 27 41
58 6 2
55 36 32
96 77 28
73 47 43
85 69 49
106 25 4
53 76 49
74 90 9
88 50 33
4 100 37
1 49 17
108 109 32
22 116 25
109 100 37
86 24 23
47 65 26
52 107 45
8 57 45
25 26 5
71 8 36
68 58 48
90 28 19
46 32 26
4 35 5
104 16 34
2 96 28
119 27 27
111 109 46
114 44 26
33 38 11
13 16 15
103 93 48
22 53 39
75 96 39
77 43 32
119 38 41
46 115 37
111 25 25
18 115 27
110 65 36
22 4 39
95 47 40
58 30 38
119 68 41
42 99 41
93 107 33
38 64 35
105 102 23
6 54 8
53 114 20
59 38 44
114 113 31
105 37 15
69 64 27
38 110 43
52 69 21
19 84 20
37 95 31
4 69 29
26 101 10
60 20 34
76 74 14
113 2 24
96 107 13
65 46 45
40 35 18
3 25 19
25 38 44
93 50 47
117 36 23
17 54 35
101 68 27
95 97 8
64 67 33
96 107 26
32 42 44
89 16 34
83 79 13
106 58 7
69 3 43
103 101 32
118 19 3
50 37 3
85 78 45
26 28 16
62 61 18
11 70 34
112 53 35
67 4 31
105 108 42
97 35 43
34 35 11
97 45 7
37 105 48
49 70 45
1 28 26
48 91 43
103 40 35
33 22 1
58 90 10
56 61 46
92 75 35
78 92 27
25 88 12
75 61 16
62 76 16
59 106 15
82 59 20
54 75 10
5 117 22
53 71 15
93 35 7
13 46 13
116 88 37
40 94 48
46 11 35
58 55 29
106 114 19
109 102 6
83 4 30
5 113 24
68 45 2
15 55 9
86 51 22
13 60 32
59 106 28
59 64 31
94 65 31
21 97 25
34 76 38
65 84 29
64 108 9
86 46 28
45 23 18
108 15 47
53 93 16
53 54 24
47 115 49
105 55 3
109 83 6
82 47 36
84 95 13
55 86 4
33 88 21
74 28 33
24 113 7
103 80 39
114 11 38
67 1 1
67 83 40
85 13 39
41 78 26
62 18 37
43 87 22
71 63 2
90 89 29
2 47 8
45 34 45
55 86 17
23 79 22
58 73 45
31 92 11
45 52 35
103 73 12
43 33 28
107 41 1
81 37 37
44 39 25
99 55 7
112 18 12
45 40 38
49 24 35
92 78 25
35 47 7
72 115 34
7 63 24
26 68 22
31 50 27
32 48 35
100 7 20
47 65 15
95 79 22
104 28 20
61 78 50
91 46 25
14 8 30
96 104 25
14 107 9
26 109 36
69 93 4
107 63 15
75 101 22
42 74 24
118 111 10
46 17 13
13 32 12
35 54 36
87 58 20
111 102 32
22 30 44
52 93 4
45 56 8
77 39 23
81 45 8
40 66 4
54 119 27
119 68 30
21 32 15
75 58 42
105 100 3
18 107 47
76 10 5
49 30 17
82 107 21
10 81 41
14 109 44
101 111 23
54 49 25
91 15 41
60 24 21
76 78 1
24 69 19
20 120 16
18 46 50
72 65 13
94 2 43
25 24 14
15 13 16
111 108 38
54 88 30
110 46 38
70 87 37
90 4 40
59 114 41
96 103 4
46 47 2
77 96 31
84 90 3
77 114 48
64 52 37
85 26 46
112 46 8
58 6 46
82 56 45
119 3 11
116 74 11
93 80 36
33 14 32
33 74 46
83 79 2
16 37 43
38 8 10
79 5 4
2 114 22
83 52 20
86 41 7
57 81 4
78 2 2
103 70 11
52 98 40
52 59 48
74 106 10
110 19 15
100 28 26
119 90 33
19 48 31
39 48 32
117 35 42
24 109 36
41 72 9
106 62 20
60 118 45
70 46 8
84 87 44
13 49 7
110 61 25
17 93 18
113 12 43
70 118 5
26 8 22
79 90 37
70 76 8
116 103 41
23 15 37
72 26 6
68 25 49
9 31 2
76 95 47
62 53 34
9 8 18
45 81 12
24 51 44
40 8 10
95 110 32
36 78 20
54 70 18
80 51 2
8 18 15
40 45 13
88 81 45
75 60 35
94 46 20
116 35 4
89 54 7
2 70 45
104 22 3
76 62 4
103 39 3
11 108 7
45 94 21
8 17 32
108 86 50
76 16 9
2 52 4
51 104 11
16 47 22
39 116 3
54 118 48
100 50 29
89 26 42
72 115 23
37 97 26
27 2 34
1 112 7
22 33 5
45 3 37
107 59 20
92 22 11
28 91 29
110 45 2
40 116 40
50 39 12
12 53 30
18 120 16
98 76 7
98 111 1
1 42 5
86 66 11
109 59 27
108 60 23
6 4 31
110 52 18
3 87 41
7 112 39
107 119 20
100 98 32
10 25 31
47 34 34
1 30 8
51 41 38
120 112 29
66 49 19
29 113 6
87 62 20
85 27 5
4 83 50
65 56 11
91 38 41
76 105 2
2 80 24
90 39 10
55 42 42
13 39 30
109 1 11
24 70 4
3 14 47
41 99 8
26 25 30
7 42 50
83 113 30
29 105 20
78 47 31
83 48 49
36 87 16
18 58 49
118 23 33
27 28 8
35 30 44
71 63 46
51 56 12
119 56 35
100 106 3
93 51 21
77 115 33
39 27 3
97 18 14
98 13 47
11 90 8
84 70 13
14 2 41
16 49 2
3 41 18
93 16 40
105 56 32
110 4 43
59 73 5
47 110 4
91 95 12
93 73 22
35 106 15
61 28 31
12 44 23
16 21 24
20 25 23
51 30 9
49 82 20
8 95 20
82 2 40
114 69 49
88 113 14
3 41 31
67 90 5
81 35 48
102 90 46
93 41 46
17 58 37
92 16 22
62 68 49
88 83 27
52 94 31
85 37 35
80 13 33
100 1 33
92 45 26
51 101 23
80 17 44
64 62 43
70 58 7
3 59 34
61 50 45
10 38 25
115 7 9
40 30 41
35 89 37
18 91 26
43 118 34
83 116 20
103 119 26
50 115 11
107 102 27
9 50 4
66 21 12
33 77 49
22 7 33
27 75 41
117 65 44
111 84 35
108 69 32
83 81 39
83 46 18
40 11 4
64 36 3
110 3 22
41 63 19
45 46 20
71 13 38
75 38 36
68 57 3
67 61 30
46 79 22
8 52 2
33 17 11
74 75 15
52 21 13
24 44 6
119 43 30
12 114 3
63 103 39
30 43 43
54 47 36
5 48 47
75 102 34
27 19 14
61 100 13
22 20 42
118 71 21
70 36 35
106 112 34
66 1 29
97 111 31
18 9 40
14 76 45
50 68 46
6 109 3
41 92 36
36 82 6
79 17 45
21 85 32
8 58 35
99 111 38
103 31 6
64 107 30
31 62 15
14 9 4
42 86 36
90 66 49
17 57 42
50 41 47
116 62 14
52 96 11
12 49 21
82 65 43
68 63 22
24 73 36
102 23 47
93 89 34
88 50 26
118 8 48
25 40 41
20 11 48
102 2 1
80 15 26
112 71 27
34 19 5
34 79 19
5 70 10
17 84 13
24 88 34
27 20 39
56 74 31
3 84 38
52 26 49
26 117 9
44 106 32
47 34 36
85 55 12
102 43 15
43 62 49
90 81 23
44 98 33
95 24 36
108 120 25
119 45 37
81 18 17
8 91 49
85 43 15
35 95 41
41 111 7
42 25 28
76 29 9
49 30 8
26 36 33
44 6 43
19 18 50
37 119 18
110 24 28
9 100 14
113 58 44
30 57 33
93 9 13
4 27 12
98 70 18
59 20 47
61 116 12
66 98 17
6 53 42
62 9 34
66 101 22
45 97 26
64 38 9
103 25 41
43 101 3
117 120 24
23 101 2
43 59 6
75 46 49
2 3 48
77 96 22
93 85 21
109 99 9
20 117 15
114 2 48
12 100 28
107 38 42
119 105 50
84 2 2
114 62 35
109 72 27
13 8 35
28 105 8
53 77 43
27 80 11
35 18 25
24 106 39
56 31 26
51 78 28
109 87 25
16 18 34
9 83 49
68 49 34
14 108 14
47 51 18
23 32 19
97 103 49
84 31 19
94 5 48
92 110 9
19 63 37
65 17 6
35 109 18
63 81 27
111 35 24
102 101 11
37 94 3
74 57 14
44 73 31
113 68 50
18 45 33
88 93 33
5 118 11
47 55 42
21 49 1
100 57 34
111 62 19
85 57 5
108 37 45
45 76 9
80 77 46
95 26 29
4 14 7
41 63 21
38 25 34
61 103 7
7 2 35
38 85 21
107 120 32
18 28 42
1 111 43
51 84 47
31 83 50
107 39 43
118 85 29
37 98 27
71 74 33
35 60 7
99 12 48
18 13 40
62 37 43
23 75 4
37 109 14
103 50 45
24 85 22
102 35 33
45 25 33
20 92 13
54 16 28
96 41 3
61 65 34
116 65 8
71 58 1
100 24 4
97 80 23
84 69 3
108 70 46
115 8 36
32 3 43
84 7 27
53 19 49
51 106 24
76 71 33
117 45 39
117 61 20
22 79 4
100 34 25
17 15 47
63 58 1
10 34 14
55 85 27
100 91 7
100 110 20
2 81 12
81 93 46
65 52 42
53 81 1
68 65 33
37 92 36
80 119 28
91 104 23
57 9 39
104 47 26
2 9 1
34 26 10
109 85 47
14 103 31
21 49 43
84 36 44
87 111 11
69 61 45
71 73 12
2 55 9
104 35 29
71 50 28
120 66 25
67 98 20
35 96 26
47 99 19
51 48 45
38 58 24
120 84 15
33 94 9
111 2 23
52 95 43
103 95 32
76 81 50
34 21 29
118 35 21
83 56 39
12 117 8
70 51 10
102 73 17
96 69 50
86 3 29
2 110 42
65 21 21
74 54 13
75 54 37
81 55 22
106 20 31
20 7 11
32 10 4
94 90 28
15 101 1
56 21 11
105 14 13
118 57 22
105 42 4
14 97 40
25 75 9
87 98 44
80 60 2
107 117 31
64 82 17
77 61 30
80 11 2
117 20 24
50 116 36
48 2 21
78 77 35
34 36 40
15 52 14
113 41 11
94 27 42
73 119 20
60 19 33
3 83 19
16 67 23
85 83 21
113 59 1
79 115 7
102 90 37
39 56 11
89 72 32
116 25 4
87 110 3
66 54 46
73 107 23
83 1 48
49 101 37
91 30 8
40 42 29
3 105 20
25 23 37
49 52 37
38 79 4
51 43 36
29 106 36
88 32 29
64 62 34
71 34 18
2 42 4
88 108 24
22 19 21
1 63 2
72 33 26
42 51 4
100 1 37
34 54 19
112 4 30
66 21 3
71 3 8
95 92 22
37 105 43
110 84 2
108 111 20
50 78 12
91 18 24
116 85 44
62 61 26
16 4 50
72 36 44
64 39 36
116 119 42
95 103 9
89 3 49
49 55 1
19 85 40
50 108 12
54 75 5
9 42 9
90 106 2
79 18 19
81 108 4
114 92 9
88 47 40
61 107 7
70 25 12
120 74 38
54 3 21
41 2 13
25 46 23
37 52 21
41 14 23
2 112 35
38 104 36
58 43 27
118 51 33
37 86 19
18 28 44
1 50 35
89 34 21
77 40 26
99 118 32
46 86 42
49 36 14
50 12 34
62 78 46
16 35 5
4 6 23
69 115 15
25 64 26
117 68 12
33 118 16
62 29 46
47 96 7
102 88 46
116 62 5
56 3 8
79 96 49
111 40 49
87 6 1
83 73 6
53 84 32
111 75 43
93 6 27
51 62 20
56 94 18
49 114 31
32 97 30
73 17 40
39 35 20
86 73 7
82 11 40
46 92 48
6 43 16
21 77 50
77 51 39
6 39 18
84 108 30
91 78 9
109 108 33
22 104 12
108 90 16
108 109 29
38 35 2
68 53 38
100 109 39
26 109 31
84 94 24
105 34 35
58 91 19
22 77 30
63 18 1
96 16 28
9 71 1
92 47 23
25 69 49
49 12 9
66 42 9
79 21 22
45 63 6
104 30 37
32 37 5
16 10 41
38 115 8
87 16 18
23 85 36
78 40 8
1 106 9
77 81 15
105 31 6
96 4 31
66 110 5
11 116 41
84 10 43
77 32 15
61 98 13
13 16 12
24 81 11
42 6 19
2 11 38
37 61 17
81 48 21
86 30 26
92 76 40
15 100 44
29 93 16
47 86 41
86 106 21
76 100 14
59 84 36
78 47 37
4 103 11
69 53 10
117 89 5
71 41 34
32 10 19
110 106 47
42 43 35
60 89 10
104 38 8
101 11 29
72 30 27
4 8 16
40 81 10
77 15 37
19 63 15
88 113 7
27 92 12
109 72 31
3 25 16
39 98 10
24 99 27
20 32 32
108 5 14
53 28 47
32 5 38
20 101 24
23 76 16
10 31 2
52 87 21
1 116 2
16 90 22
75 16 15
88 52 10
113 119 30
109 11 34
110 68 47
6 94 9
71 117 18
2 83 7
116 25 19
65 95 38
4 113 28
69 41 2
15 42 41
54 64 7
59 65 25
57 37 50
54 108 50
92 87 29
116 96 20
56 72 44
8 112 33
3 66 43
65 1 2
120 40 29
117 118 48
83 55 16
118 97 17
103 118 36
43 18 38
102 59 18
9 91 11
92 109 30
9 8 13
79 102 42
22 71 24
71 47 29
17 81 16
10 26 34
44 84 49
97 104 8
98 19 18
90 25 15
5 113 21
107 32 31
106 107 13
44 114 49
32 45 18
99 107 47
50 88 18
33 42 10
77 45 22
85 47 21
54 74 24
55 93 4
117 80 11
29 60 15
113 34 15
16 100 15
99 77 33
7 6 50
16 58 18
15 80 12
20 62 17
67 100 4
67 41 40
23 116 46
71 111 40
65 106 27
114 64 46
12 102 12
80 27 3
70 112 36
42 93 32
72 46 26
7 71 7
44 58 22
100 34 16
85 1 39
90 24 45
20 45 26
43 117 19
81 42 28
57 16 33
8 69 28
14 92 8
48 52 33
118 91 39
35 47 4
55 43 34
39 88 33
16 57 21
23 97 22
68 46 24
35 61 23
32 104 48
91 4 25
29 41 4
25 81 48
16 22 40
28 89 48
42 104 8
7 107 40
32 51 50
54 84 17
117 39 39
42 97 5
102 80 11
27 1 32
71 24 16
104 72 36
2 50 19
55 107 45
116 26 29
71 79 36
61 45 4
78 75 4
18 54 33
83 78 31
86 106 10
113 70 47
49 37 17
35 53 50
18 7 42
19 98 49
15 64 2
65 78 7
111 85 38
31 21 49
102 68 27
63 66 33
61 26 4
87 52 40
116 104 46
1 98 25
11 90 3
100 66 47
58 29 41
1 17 36
107 48 43
100 101 4
27 77 16
78 88 40
7 16 5
114 78 36
30 38 2
30 79 40
101 94 29
112 60 48
120 69 6
47 45 18
12 5 26
70 82 40
83 52 4
110 76 35
41 59 41
85 7 30
25 1 40
3 22 13
39 98 12
118 105 29
13 3 47
74 42 9
66 86 2
18 94 50
113 66 21
22 56 15
23 69 15
83 28 10
37 64 33
20 54 35
40 18 26
89 69 44
101 117 39
49 70 31
80 116 18
24 63 25
59 34 4
48 24 39
80 77 26
38 33 13
11 19 31
102 67 6
96 22 38
59 88 11
57 18 2
50 29 3
119 89 7
68 2 49
93 103 6
47 46 30
63 89 2
96 71 21
78 43 13
115 37 4
22 29 16
104 9 35
12 16 2
97 28 2
110 10 20
43 83 48
47 92 38
65 12 18
75 87 31
116 8 30
8 117 5
51 54 40
111 118 28
11 95 39
118 93 21
2 71 25
116 12 41
78 26 22
94 58 14
77 48 16
84 61 1
100 18 48
85 40 7
75 49 18
89 110 7
45 34 18
99 93 30
55 9 36
9 19 2
41 21 30
21 97 24
99 5 38
21 55 27
66 20 37
53 20 25
4 41 8
72 21 22
63 26 29
26 94 48
94 34 20
101 74 21
96 18 12
34 22 43
106 33 42
100 68 3
65 71 35
16 54 22
75 120 32
62 94 31
102 77 36
45 6 26
50 7 44
62 10 37
54 76 48
63 109 40
73 17 31
62 6 39
111 38 7
22 40 5
10 78 50
105 92 18
97 80 29
44 76 14
102 65 39
48 57 29
28 82 21
88 39 7
73 5 34
5 82 2
53 76 37
116 34 4
3 87 25
103 8 3
16 30 28
120 78 15
96 47 29
38 61 46
69 110 38
23 41 8
88 11 29
54 50 45
67 29 21
78 120 46
21 65 44
13 88 38
1 42 2
19 30 29
49 63 46
78 29 49
12 104 49
63 14 21
77 50 47
89 36 43
2 111 18
55 73 36
80 105 35
14 33 22
68 50 37
71 38 24
102 87 16
41 83 48
62 97 8
73 69 45
33 3 5
22 76 38
64 71 47
78 89 12
70 92 4
10 40 26
86 37 20
47 94 31
77 103 7
29 17 12
14 28 41
102 19 16
112 72 34
67 1 42
120 42 37
46 54 28
100 113 3
43 24 44
33 52 31
87 75 26
46 107 39
74 68 38
35 23 1
18 27 36
59 87 45
37 88 16
2 91 48
65 43 28
9 69 12
84 104 8
4 106 20
64 70 13
4 45 10
47 117 4
97 48 11
31 120 6
116 83 2
76 43 19
91 120 39
36 63 19
3 37 17
86 10 34
79 75 49
113 51 25
10 15 49
119 86 8
32 23 19
12 23 18
45 119 35
63 88 49
12 35 28
113 39 28
114 54 44
46 113 45
109 4 22
8 60 36
14 107 50
23 99 4
79 110 19
101 26 31
10 8 22
25 109 46
47 78 8
94 42 46
64 85 24
11 119 35
72 59 48
118 19 4
56 68 37
63 62 9
52 116 29
32 30 48
103 16 16
107 86 16
59 41 22
74 94 12
53 112 4
98 103 3
51 103 42
11 61 43
1 2 11
74 86 13
115 92 26
120 74 31
58 48 14
50 96 8
94 104 11
112 36 45
29 91 16
77 52 16
77 11 15
108 22 38
87 44 31
87 85 32
13 53 17
36 73 49
9 33 10
53 1 1
106 61 9
27 9 47
48 99 2
106 7 15
75 2 29
59 66 41
78 7 24
10 51 44
38 20 48
90 13 22
104 66 45
79 59 39
102 12 44
11 115 9
72 39 14
57 21 18
5 115 47
76 57 9
107 66 46
64 72 6
21 112 24
56 94 11
82 57 28
9 25 37
109 13 5
78 60 48
27 10 2
88 50 10
32 14 25
114 33 40
34 6 50
97 22 26
109 119 27
103 95 1
3 50 24
85 111 36
55 20 14
95 37 13
76 52 28
41 54 33
76 55 33
5 84 50
120 36 20
20 68 27
48 89 40
102 62 12
37 96 42
71 115 4
16 99 22
119 95 17
108 9 20
103 95 14
81 108 39
92 47 16
27 20 36
51 45 35
63 113 2
73 81 44
49 14 48
102 31 2
119 80 15
44 64 32
39 60 32
19 15 29
21 46 46
3 60 28
40 73 32
33 52 7
103 3 24
1 41 21
23 77 30
38 27 9
7 81 28
38 11 1
67 101 33
13 118 16
95 93 25
79 23 37
6 72 39
75 54 32
46 73 30
2 87 26
49 83 16
108 8 50
19 87 39
1 18 23
66 64 16
103 39 44
29 12 20
109 111 3
85 26 21
61 74 12
41 8 10
43 107 44
26 20 35
108 29 1
65 20 6
20 32 12
86 113 30
33 109 15
92 76 46
67 28 39
46 110 46
97 101 11
22 79 41
75 106 33
109 99 6
103 20 44
33 60 15
70 15 41
94 24 32
72 64 18
33 21 23
61 97 9
14 97 48
102 97 35
82 14 36
74 56 43
73 99 36
119 2 40
33 55 21
42 107 26
31 120 8
107 75 42
33 16 29
68 91 15
87 109 39
42 38 47
81 65 34
19 21 24
73 80 36
27 31 8
24 6 34
88 29 19
6 71 18
59 12 7
97 24 46
47 32 2
65 31 46
89 87 25
66 86 6
69 59 49
111 35 8
37 36 46
89 22 44
51 47 15
55 117 15
87 44 7
88 20 27
47 78 10
30 51 15
55 33 21
100 77 27
39 78 20
105 100 33
94 76 46
118 98 6
58 109 13
19 51 37
21 20 48
23 110 33
59 22 11
41 14 5
22 29 20
87 34 12
38 2 7
46 18 28
26 118 33
100 76 44
23 87 22
8 108 4
112 40 45
67 107 24
102 108 24
46 109 8
92 56 25
118 120 7
65 111 1
55 105 31
115 108 9
31 12 46
104 20 26
61 103 4
48 35 6
35 74 47
53 61 17
11 106 30
106 3 6
87 20 26
12 65 2
5 32 38
73 64 13
19 49 44
77 112 18
90 115 35
5 17 36
75 90 36
64 103 18
89 109 28
103 29 40
119 76 44
12 109 21
6 104 8
10 36 44
20 23 31
1 102 31
13 59 25
23 33 17
100 19 7
102 118 41
69 50 42
17 3 34
51 99 18
96 5 23
77 21 34
97 45 39
17 101 47
69 26 35
52 54 13
70 100 45
86 24 2
1 60 47
17 52 47
108 60 11
89 2 36
81 25 30
20 82 35
1 12 6
85 72 46
50 29 49
59 21 3
55 115 24
117 51 29
117 21 42
113 33 24
114 109 50
96 77 33
22 118 26
47 64 22
69 54 2
67 82 9
24 88 33
46 119 14
111 74 4
88 114 23
7 19 41
73 81 46
103 90 22
5 97 4
62 51 4
86 95 16
31 79 34
96 104 28
24 42 38
94 14 17
36 6 39
12 73 43
74 27 15
103 37 24
1 117 18
1 37 25
13 115 13
27 118 34
76 109 1
18 49 32
118 30 24
38 22 17
74 114 24
1 48 39
3 2 38
1 41 36
46 107 30
105 90 5
102 22 25
95 42 38
24 62 6
34 16 45
38 22 30
19 79 42
22 33 35
119 105 36
67 118 42
13 69 31
119 24 47
44 82 13
68 5 1
50 116 33
38 52 30
119 93 39
61 81 30
60 84 11
92 65 10
50 69 42
80 101 13
46 53 49
104 70 49
52 101 22
4 98 25
82 32 28
95 104 3
109 4 13
89 30 32
65 73 32
58 10 47
107 61 1
17 107 38
87 60 4
112 4 14
7 91 23
36 28 42
62 68 50
48 110 35
70 63 46
46 106 9
104 97 20
74 108 46
74 22 6
2 120 5
36 58 42
22 56 21
81 4 39
49 116 32
52 70 25
18 68 3
31 5 19
13 14 3
50 119 10
110 42 2
59 56 28
35 70 25
33 31 42
35 89 38
100 88 43
42 83 10
32 94 37
99 77 2
100 53 22
59 90 26
69 65 44
47 85 28
82 59 12
115 2 16
4 108 42
76 98 42
47 39 33
69 51 1
60 53 3
87 71 17
53 108 10
104 119 34
109 60 1
86 111 28
75 70 33
62 25 19
51 12 49
48 83 49
93 7 21
1 99 32
74 1 30
103 53 36
52 21 14
117 4 11
64 103 7
2 107 38
82 62 13
4 29 4
96 52 3
52 24 2
19 17 13
115 80 46
75 36 31
5 59 35
65 18 30
112 56 17
84 120 11
79 10 6
12 109 23
30 19 50
45 10 30
65 29 44
8 115 18
109 78 17
101 66 28
84 29 14
58 110 40
27 59 6
79 5 49
2 76 41
117 109 23
73 82 18
7 29 18
44 83 23
64 86 29
61 29 29
50 117 43
96 84 25
111 114 8
55 27 21
64 79 26
64 120 27
72 15 24
61 108 29
74 4 44
1 95 6
4 88 21
100 44 15
21 95 37
120 59 8
89 20 28
23 92 23
22 69 15
116 11 26
114 98 1
95 29 18
37 87 41
37 96 46
93 111 36
16 15 32
84 13 32
102 80 6
52 91 31
6 61 16
110 109 3
17 26 9
75 17 20
83 14 28
22 34 34
105 67 34
113 63 26
45 62 44
116 10 43
32 80 49
74 15 7
55 8 34
19 52 36
61 6 7
95 40 18
13 23 12
74 61 15
59 84 20
13 32 17
102 107 14
49 22 10
28 44 3
53 26 9
81 47 22
61 47 21
46 68 40
73 53 19
14 104 42
18 27 29
14 62 45
101 4 10
64 35 49
87 38 29
109 72 15
32 35 9
98 42 41
50 20 31
54 71 18
49 89 13
109 4 2
109 23 15
54 48 34
102 86 25
12 88 19
114 108 31
41 25 38
40 49 18
20 2 29
91 90 45
88 120 7
33 97 22
35 94 8
10 20 12
96 38 28
105 112 21
51 71 13
67 85 1
103 42 49
25 30 39
59 49 1
48 61 24
47 63 16
19 41 7
97 77 21
113 43 32
30 16 49
117 72 24
108 118 9
29 71 41
15 30 28
49 70 26
37 82 45
76 49 18
86 77 43
52 33 24
15 23 25
83 74 13
34 42 8
78 50 11
65 91 37
71 13 15
36 16 47
104 67 35
78 43 8
55 52 38
1 70 17
82 29 14
29 98 49
85 12 48
53 17 2
46 75 14
29 3 17
23 89 35
23 22 45
10 63 34
95 70 36
61 49 1
93 30 7
73 115 50
87 66 25
99 88 31
75 120 14
57 26 5
89 114 13
29 70 20
9 28 22
112 39 39
22 17 40
16 51 12
27 34 2
66 68 22
38 65 26
65 67 32
51 106 12
6 99 42
56 71 20
3 20 17
77 63 22
52 36 14
41 66 23
14 52 41
3 99 17
105 60 24
21 65 26
44 53 25
62 59 45
25 44 29
62 77 35
16 46 31
104 8 22
90 47 39
20 52 39
80 95 9
113 117 9
15 25 5
23 120 3
39 53 9
34 79 9
82 64 50
71 50 16
78 73 50
98 108 45
120 100 11
5 20 4
20 75 36
24 26 48
111 44 8
6 87 34
41 83 43
60 4 47
43 73 26
1 27 8
116 52 42
88 116 36
87 118 28
8 11 46
100 97 41
52 60 50
79 35 40
106 1 6
81 13 50
22 106 33
44 100 45
63 78 27
115 4 11
18 69 15
8 31 1
19 89 41
45 104 19
79 64 44
57 91 4
50 28 19
14 74 44
21 8 2
31 62 47
101 92 4
5 114 15
91 98 33
3 97 50
42 4 29
33 25 14
81 105 2
39 38 9
73 4 21
