230 13040
64 216 41
209 203 13
146 116 37
51 174 32
107 85 22
43 1 27
28 117 31
180 227 2
169 64 24
188 26 25
16 72 41
87 202 17
36 209 47
194 6 49
11 106 17
120 148 26
199 148 6
76 157 31
184 216 13
50 26 22
98 102 9
230 138 30
128 196 36
2 130 7
185 209 41
120 143 14
185 148 31
204 49 22
57 167 48
128 170 20
194 158 39
99 178 28
162 89 7
170 91 43
29 21 3
106 14 7
153 160 22
95 229 25
220 217 23
17 177 3
174 53 8
111 40 18
93 73 50
104 38 43
26 13 37
50 139 20
65 10 3
221 30 22
6 208 39
41 138 17
43 116 27
39 151 43
156 123 20
106 112 20
18 92 24
185 178 31
19 186 36
82 99 1
196 41 13
59 225 23
210 184 41
153 88 38
210 143 40
158 156 46
229 44 31
106 229 16
164 135 43
122 213 24
144 230 20
4 26 41
182 178 6
179 48 16
123 210 16
30 186 27
47 56 38
77 65 14
25 17 17
129 171 46
128 54 50
40 194 43
62 5 21
193 36 1
159 76 26
173 121 44
105 94 5
219 117 10
188 90 36
71 18 34
18 156 22
57 35 26
219 139 28
198 204 45
94 204 18
131 138 45
78 115 17
200 9 35
126 95 30
172 217 48
136 196 45
192 193 38
182 41 14
183 58 35
89 39 13
23 152 46
96 174 48
171 68 18
4 141 4
223 159 32
220 29 42
93 221 18
8 205 17
53 155 15
131 146 27
161 135 1
148 154 2
58 197 34
179 105 11
230 70 6
98 180 39
109 110 11
51 219 6
10 163 48
2 166 40
142 206 28
41 26 31
190 65 17
121 7 22
180 175 43
26 92 33
57 175 19
175 8 29
65 70 16
48 59 29
154 7 8
26 187 41
89 78 18
64 71 12
209 179 8
166 211 21
35 63 49
66 60 32
170 194 22
226 106 1
117 28 32
104 164 6
194 203 13
106 87 43
212 125 39
102 212 26
214 81 24
102 36 29
133 1 23
170 212 12
206 103 29
181 96 23
110 7 48
80 75 26
169 10 32
83 2 3
169 150 12
17 134 49
212 121 41
188 144 2
56 84 25
76 202 18
202 73 37
50 198 50
218 60 27
153 34 6
9 197 28
153 53 19
128 46 13
15 214 21
11 108 11
207 192 47
190 41 23
221 6 17
61 100 28
121 143 17
24 90 29
215 25 45
130 54 46
133 104 13
145 152 8
111 9 10
169 199 25
110 206 5
25 221 21
43 126 20
120 220 8
136 26 10
37 227 19
19 18 23
96 46 10
219 149 45
55 49 20
212 26 9
92 220 17
131 5 13
147 33 4
64 161 39
31 157 25
36 98 29
8 162 23
227 160 49
61 107 44
198 124 24
128 88 23
115 191 49
193 34 21
8 40 33
142 163 34
109 44 33
121 207 15
47 66 31
111 134 18
134 229 45
184 75 8
147 146 2
31 28 32
200 8 14
163 138 2
207 29 2
61 42 36
208 103 12
109 171 30
88 215 11
229 142 2
132 89 14
200 103 22
94 36 5
177 13 23
22 87 16
210 217 31
14 16 22
146 103 45
115 52 11
127 119 19
9 58 3
139 61 2
22 140 27
70 6 49
23 102 25
125 82 45
129 86 44
66 147 3
52 112 34
185 123 29
228 91 16
142 70 48
176 21 24
124 154 45
204 56 9
201 12 22
11 31 19
31 69 46
192 52 20
56 101 45
16 35 42
63 54 16
19 184 45
111 34 29
195 217 4
82 14 12
211 216 11
92 124 39
20 131 7
127 23 28
200 160 17
114 198 17
136 229 35
201 58 30
170 112 49
18 203 31
142 49 2
96 6 48
119 39 19
54 6 22
60 49 4
150 122 5
155 104 10
15 83 35
215 112 16
19 153 35
207 154 23
187 154 22
198 107 46
131 137 20
36 116 8
73 129 12
79 128 38
12 224 50
107 89 37
90 200 13
125 97 43
201 168 23
181 46 2
60 169 42
174 185 3
39 165 46
92 13 36
69 52 9
224 3 9
119 171 30
91 229 44
130 50 20
191 216 23
198 16 49
37 6 22
50 164 37
41 230 24
158 26 4
143 211 44
10 98 38
132 42 49
72 138 13
53 229 19
106 152 22
81 190 18
142 185 24
216 8 26
7 45 2
140 157 49
156 230 42
191 201 21
211 227 11
186 38 28
96 139 1
171 138 24
73 109 16
80 130 4
93 128 30
194 72 16
111 98 40
175 121 25
172 136 43
207 127 24
12 198 10
14 38 49
226 146 7
44 228 13
57 166 25
230 216 7
58 183 46
26 2 50
61 50 20
226 225 7
86 137 42
83 167 41
193 120 9
39 90 6
87 217 32
34 227 39
9 24 34
29 203 37
5 192 41
55 165 8
109 82 17
195 230 26
223 31 36
227 216 23
207 35 34
127 33 45
88 84 1
100 65 6
182 167 19
36 175 25
155 185 45
219 133 35
18 69 40
170 157 23
44 186 29
150 17 35
36 126 25
57 47 23
48 174 20
175 14 33
51 102 24
27 211 25
172 29 14
193 139 35
122 15 39
166 185 36
131 118 9
142 210 43
12 93 27
201 191 9
144 102 13
98 219 48
39 191 7
105 213 20
61 128 37
43 101 18
149 46 22
39 149 10
176 59 8
8 163 37
36 38 33
130 2 32
187 15 37
161 10 23
226 9 28
206 35 47
60 24 40
21 96 32
51 30 13
40 184 28
41 141 35
55 116 21
16 72 30
48 139 39
173 108 24
205 195 5
71 5 14
85 107 41
64 170 35
128 219 9
139 150 8
160 4 16
133 3 29
160 224 19
145 66 36
63 103 14
78 146 40
3 64 19
64 3 43
138 163 40
10 104 20
109 28 36
179 67 42
119 137 17
45 129 6
120 176 6
85 179 38
72 60 38
184 84 4
195 51 50
109 164 45
23 40 20
159 230 11
80 94 26
68 206 20
116 201 14
102 218 6
75 219 5
24 92 35
204 118 3
60 225 43
116 76 19
54 199 1
135 62 4
201 10 31
13 55 17
66 224 12
141 64 35
229 3 19
151 19 14
133 86 40
190 54 43
86 80 5
207 84 6
160 29 22
201 118 15
76 134 49
213 124 13
57 164 45
180 24 25
186 201 7
228 218 4
64 105 40
188 11 25
80 219 34
185 26 43
193 182 44
166 14 5
225 100 24
117 202 40
111 218 26
78 131 14
131 33 18
75 161 13
10 226 36
177 158 41
110 214 4
60 158 2
1 56 12
25 181 6
47 63 43
82 34 22
223 157 12
22 171 24
72 205 1
178 150 5
211 93 9
34 96 29
83 26 23
89 90 4
210 94 5
99 25 30
120 163 26
126 5 18
128 77 36
14 154 37
220 163 31
45 17 20
152 86 27
207 79 25
9 20 21
47 173 36
29 199 24
230 31 40
117 199 48
48 6 7
217 227 28
138 98 21
111 17 49
78 39 24
54 189 26
192 96 23
21 163 24
209 186 37
15 134 29
174 87 21
174 71 13
224 43 28
206 191 10
113 223 3
103 17 32
194 44 9
178 191 19
97 151 10
200 88 37
145 146 4
198 114 9
175 19 32
215 102 12
174 41 26
227 124 18
31 5 48
36 106 4
218 14 8
228 61 46
15 85 4
164 50 41
195 133 27
205 163 38
91 18 50
42 141 44
215 97 18
4 53 14
36 78 26
49 21 29
136 219 7
138 71 22
187 189 30
80 185 8
73 49 33
149 18 2
216 183 31
136 36 7
134 63 25
81 20 25
220 230 47
108 99 49
217 215 44
163 134 44
159 67 49
166 161 27
116 29 3
200 64 43
93 95 42
133 119 17
89 209 35
68 212 15
16 24 31
23 138 18
131 183 45
88 204 13
95 8 3
227 16 30
28 122 32
67 40 1
93 209 36
123 223 40
145 34 18
16 93 23
117 210 24
107 57 4
75 54 10
121 17 28
62 155 50
67 211 4
203 37 39
105 123 37
173 48 28
2 189 15
87 59 49
10 125 13
194 20 28
119 24 10
36 66 42
15 24 20
73 120 47
181 38 33
88 51 13
216 169 1
193 220 28
85 21 29
81 15 44
7 90 31
11 96 16
33 54 44
160 135 2
139 124 47
79 228 16
154 93 39
146 156 45
99 51 4
129 79 30
79 205 5
48 99 35
219 35 2
115 101 13
28 38 24
54 155 13
41 20 42
161 201 36
157 93 40
202 58 50
61 95 49
219 47 12
25 96 4
24 85 50
40 158 43
186 103 49
115 212 2
6 150 34
169 89 30
42 221 12
11 115 42
229 172 31
179 78 3
226 196 43
128 212 37
47 12 39
42 77 4
96 101 45
217 165 10
228 49 21
158 60 45
52 73 44
100 68 38
68 165 50
114 142 3
132 214 24
29 171 4
161 106 41
167 224 18
1 112 26
198 160 46
131 168 32
223 18 16
208 26 9
6 138 37
165 76 39
45 163 8
97 149 6
11 221 37
33 32 15
25 80 9
148 98 30
182 71 1
14 115 16
10 22 32
99 119 13
184 210 9
28 33 43
48 126 6
111 144 24
155 187 10
63 141 27
19 35 45
104 40 38
18 193 25
215 153 19
110 82 24
120 112 35
63 42 21
35 66 41
42 19 12
91 157 22
82 203 7
45 107 5
70 174 25
118 116 12
61 106 12
201 187 38
174 6 3
182 110 50
50 152 29
115 123 27
18 70 39
78 11 17
17 225 6
112 64 41
225 116 36
199 66 20
42 14 18
59 63 31
138 107 17
157 150 11
150 129 23
159 203 16
120 100 38
65 197 20
158 163 11
89 145 8
150 4 28
153 180 47
179 1 11
199 221 15
124 65 45
113 117 49
71 80 43
145 213 5
217 225 50
124 183 37
110 21 27
75 89 33
196 167 20
69 84 20
63 220 40
176 5 44
182 69 25
41 81 24
87 69 42
1 160 29
187 229 36
33 221 21
20 176 7
199 130 18
205 154 44
114 125 25
8 217 20
17 224 23
170 39 20
175 21 25
52 184 22
195 200 28
122 198 28
89 219 14
173 127 13
226 130 1
14 197 44
121 99 18
70 134 23
56 151 15
147 166 42
163 94 27
212 146 34
63 30 37
33 15 37
39 58 19
101 14 14
184 152 30
220 84 48
112 219 12
224 135 35
127 156 33
65 139 28
218 88 25
77 78 36
200 180 44
186 137 22
148 106 1
178 40 39
117 194 14
121 85 12
15 117 24
109 40 22
198 122 22
149 205 4
162 203 30
121 27 7
221 110 10
195 146 34
118 176 25
105 5 16
85 12 22
151 52 2
118 153 41
105 68 35
182 128 29
211 199 48
62 39 38
116 12 10
9 70 44
161 22 22
223 119 43
87 224 50
123 211 4
4 104 20
114 143 28
220 107 45
178 70 39
97 30 30
188 194 1
10 60 3
95 211 50
116 110 23
145 2 40
181 216 10
209 51 14
51 3 20
1 189 46
84 200 21
51 76 10
30 138 15
174 111 28
227 120 34
9 183 42
37 58 38
164 45 7
93 176 35
24 160 37
35 206 23
140 112 11
71 35 3
196 150 42
225 119 13
63 133 3
189 149 30
163 40 46
196 102 1
143 78 14
226 152 15
50 151 45
154 224 25
166 131 44
189 123 14
62 29 6
127 19 17
113 159 18
229 181 14
84 104 30
58 99 16
179 67 44
136 208 20
77 84 42
56 168 35
175 166 1
95 28 26
224 108 12
13 85 6
88 106 17
114 189 12
119 216 19
149 207 39
26 6 25
196 143 15
170 179 39
1 114 6
23 35 28
154 182 41
168 7 19
220 228 1
214 149 39
25 225 38
61 56 4
225 31 34
183 135 4
217 34 26
124 228 24
82 69 5
111 121 11
131 226 28
108 35 27
120 57 33
15 146 27
18 38 21
43 199 29
28 66 46
125 160 35
152 200 37
224 124 6
164 120 32
198 86 44
156 123 24
62 103 25
81 178 8
31 115 47
65 48 6
139 195 8
184 79 25
100 5 50
75 122 23
227 90 9
128 199 28
215 86 20
140 23 49
152 144 34
127 203 29
5 102 34
108 118 38
161 20 42
87 95 29
206 104 3
167 55 21
118 144 21
92 80 39
187 60 13
174 34 12
51 196 50
49 204 18
97 63 7
151 122 19
61 210 16
32 143 11
115 227 31
91 11 36
45 28 9
4 107 10
131 35 42
57 69 28
182 124 16
36 113 9
191 157 8
144 138 34
21 95 13
178 149 24
20 135 24
150 131 16
212 68 48
166 204 9
70 132 32
21 148 24
6 135 49
215 219 10
189 57 12
76 184 19
214 199 7
210 112 10
195 133 29
64 78 19
99 135 38
212 121 32
25 127 27
8 117 29
139 76 46
212 98 48
140 152 4
151 105 28
154 186 14
198 143 15
218 18 21
74 140 42
109 156 23
133 207 11
74 184 48
186 67 18
125 228 20
24 227 25
190 136 22
224 35 44
216 16 41
79 159 50
227 24 31
174 56 26
75 56 45
217 74 6
53 96 31
27 225 17
39 228 10
129 186 24
65 76 40
2 22 12
59 110 49
76 84 30
170 48 29
174 195 40
120 14 15
67 225 49
6 144 3
169 85 35
120 132 7
213 51 10
191 198 35
158 60 21
7 41 20
148 4 21
101 166 35
35 117 6
49 78 26
214 152 29
41 180 47
162 60 49
194 46 46
23 209 21
55 14 30
19 40 15
15 209 31
144 47 26
117 27 26
30 89 6
125 3 36
124 6 17
89 171 24
197 108 23
42 10 47
2 172 50
121 29 40
158 166 43
225 42 6
22 182 15
9 102 37
136 21 20
34 180 10
43 19 19
39 214 24
68 26 25
59 126 6
169 85 48
124 62 33
49 1 48
53 123 2
92 90 32
41 78 49
224 83 10
124 189 30
86 203 11
16 95 47
174 203 35
173 131 41
142 114 1
107 41 11
5 140 18
100 80 37
113 205 17
130 94 41
189 120 40
96 131 34
79 133 23
83 110 24
204 28 22
30 146 1
26 213 6
2 162 18
219 81 12
207 193 6
170 70 43
39 195 24
20 219 3
113 133 33
96 216 34
146 76 37
201 9 21
131 156 24
229 104 20
51 152 49
108 227 23
213 15 19
159 49 6
48 163 35
53 48 9
122 139 13
100 26 43
8 115 49
201 190 32
164 92 25
36 194 40
147 5 16
229 7 23
51 129 38
166 123 5
225 135 38
64 72 41
229 160 36
116 50 36
187 5 11
152 123 30
189 62 48
11 163 34
77 3 13
114 31 29
41 223 12
105 38 48
207 58 23
69 8 14
56 204 39
132 160 32
11 197 32
24 52 9
119 178 37
51 117 41
29 193 7
118 33 16
28 198 4
106 208 29
139 132 20
198 176 5
66 186 32
40 117 3
196 156 35
7 91 1
22 169 48
125 166 2
88 156 40
71 43 42
213 86 33
142 74 12
20 88 4
230 125 1
224 227 27
186 220 9
126 196 33
76 121 18
25 30 28
17 53 22
75 108 48
165 221 4
30 141 33
195 230 17
137 17 18
76 197 13
57 71 21
10 77 40
38 206 33
64 34 4
117 30 16
148 121 5
86 84 35
104 51 3
85 149 16
68 78 15
198 134 21
111 173 43
58 81 39
172 170 45
185 175 10
113 144 9
101 180 12
203 160 32
224 174 29
67 177 50
106 184 35
61 110 38
210 216 14
127 22 35
1 30 42
133 95 10
215 156 22
39 115 3
134 213 26
103 67 44
222 97 17
21 104 22
14 49 3
57 36 40
17 171 27
63 159 45
186 213 19
205 42 47
195 31 49
31 174 11
218 39 27
175 146 35
24 111 26
188 202 2
175 88 30
138 212 31
128 60 7
134 23 23
49 18 30
23 230 14
36 209 27
30 75 42
144 91 3
82 95 34
189 123 3
68 93 13
128 136 2
182 121 28
104 66 1
108 177 2
180 123 46
207 208 50
17 85 44
143 29 3
200 136 16
21 228 34
219 3 50
107 32 4
195 227 1
88 183 24
2 161 10
31 53 27
51 98 30
91 137 17
188 190 5
201 216 6
6 225 23
109 222 14
1 140 11
29 93 44
154 148 32
22 198 14
200 29 11
133 125 23
198 156 35
220 127 2
61 82 46
143 77 20
111 189 13
127 83 4
40 39 28
193 69 37
100 41 16
108 177 15
60 20 46
196 94 4
111 67 23
13 92 48
195 176 49
209 191 9
226 80 33
85 42 37
138 105 39
191 114 45
70 203 6
213 59 23
129 190 39
58 92 15
14 189 9
105 37 40
7 228 35
150 203 40
69 3 42
186 161 47
85 95 48
189 229 38
225 141 16
1 38 13
194 154 34
122 23 1
40 225 46
121 144 31
216 83 4
131 36 14
120 164 40
173 152 47
160 128 32
78 51 12
159 5 18
109 217 33
53 178 6
212 111 17
204 114 9
46 55 7
44 48 31
151 9 10
12 199 39
72 48 45
222 65 37
168 118 37
166 22 8
37 81 13
30 26 31
196 170 12
33 215 8
16 226 46
74 155 20
189 175 44
106 36 1
21 65 2
55 126 29
204 211 26
3 184 37
139 43 20
108 172 34
210 214 34
110 43 5
73 54 5
74 148 17
27 87 46
117 160 47
138 174 7
58 110 18
82 201 18
51 230 37
187 190 4
123 198 12
134 163 5
89 36 1
95 39 28
36 132 48
41 12 5
213 50 44
205 168 23
54 34 35
165 189 50
115 79 14
229 62 27
125 148 40
171 163 19
64 44 10
107 56 40
87 56 39
180 99 41
4 156 12
18 156 28
144 27 47
96 86 49
48 124 3
88 89 41
114 51 12
122 67 33
153 18 42
217 105 42
175 209 12
89 161 9
159 53 21
100 187 42
93 225 22
42 220 35
88 15 11
123 57 49
65 5 28
216 158 29
62 95 41
70 37 26
170 92 4
214 88 20
11 47 48
30 90 42
22 215 47
114 43 43
34 35 36
195 118 16
83 51 33
226 86 15
51 216 7
199 146 19
227 107 18
227 66 17
102 36 22
99 40 32
113 33 4
150 142 32
186 196 13
225 122 5
39 30 14
167 149 48
162 87 20
64 36 24
172 61 49
30 161 43
114 28 41
137 178 4
197 120 9
201 172 42
58 48 38
9 216 34
137 98 11
49 78 15
165 151 13
219 70 38
141 37 29
76 213 25
94 138 33
177 115 14
163 114 39
179 146 31
41 173 33
113 218 26
219 63 35
149 55 9
228 22 41
85 226 38
20 134 16
4 159 13
154 14 30
111 87 44
68 33 17
119 116 4
12 31 26
35 166 8
24 139 35
21 124 32
123 144 7
155 50 37
33 89 29
42 22 46
148 203 4
178 137 42
166 13 25
66 226 47
56 141 13
136 43 27
45 228 31
140 167 4
2 91 6
47 82 5
28 13 22
46 19 5
151 14 9
11 27 28
142 40 41
87 184 48
34 175 5
35 196 8
173 163 19
217 52 3
197 76 36
34 229 12
105 157 39
4 117 29
121 13 34
51 160 37
72 81 35
169 194 37
37 104 39
189 113 26
31 99 26
131 20 4
65 18 50
111 61 4
27 106 17
136 107 25
175 55 42
135 150 18
1 101 3
62 223 50
18 212 16
191 230 46
137 162 22
123 19 25
3 32 45
43 156 26
101 147 37
100 225 13
107 163 3
106 91 9
13 184 42
60 105 37
227 130 4
124 214 25
126 128 50
191 174 43
166 186 50
213 205 24
120 203 23
116 9 24
166 125 40
78 42 18
82 134 6
10 182 12
13 10 10
212 9 24
135 128 13
149 114 26
208 114 5
11 57 41
118 126 48
149 225 42
203 48 6
12 90 43
216 4 35
134 108 3
184 81 7
82 180 14
148 147 34
22 176 40
141 40 6
151 81 25
173 93 30
203 82 4
130 133 11
202 123 11
175 124 10
11 52 47
82 36 6
94 84 1
168 203 28
34 95 8
16 194 41
33 55 3
160 8 35
191 113 9
189 104 47
203 52 17
168 122 39
165 152 38
86 138 18
216 34 35
163 190 9
148 17 45
107 109 22
216 110 30
56 70 41
196 228 21
78 18 24
72 13 11
107 70 30
218 158 18
84 177 39
102 222 25
76 38 9
229 30 49
182 8 6
67 3 31
212 55 45
122 183 34
4 169 6
38 69 17
26 125 29
178 110 5
188 64 44
86 218 24
142 14 27
220 50 41
175 24 21
105 100 2
229 143 47
82 115 19
58 42 36
35 213 41
92 59 50
226 161 15
166 217 5
10 142 50
213 181 43
167 17 28
30 4 30
46 188 28
191 25 30
138 175 17
15 57 1
55 40 6
74 203 34
29 177 14
48 60 19
200 189 40
68 110 50
171 121 26
157 33 2
191 18 27
162 120 23
90 39 20
15 110 12
140 40 5
202 182 28
1 27 39
133 137 9
138 4 27
66 159 35
154 118 21
205 47 6
133 114 25
41 69 31
138 163 20
71 144 45
86 79 43
190 127 30
92 116 8
164 147 9
186 18 38
25 215 25
163 89 37
14 183 5
222 173 14
191 142 39
165 35 14
170 122 35
112 70 14
58 104 1
222 92 25
198 156 24
210 223 32
121 61 9
119 142 4
62 173 42
223 100 34
12 184 30
156 196 9
149 219 27
148 155 18
195 141 44
226 65 37
93 199 50
52 23 27
172 10 7
174 137 48
74 95 46
98 38 6
192 129 46
87 198 1
148 116 26
204 8 3
160 124 10
72 118 36
116 227 23
178 88 33
105 139 40
74 174 46
98 117 6
141 69 22
146 158 29
62 203 5
96 36 26
159 54 44
13 84 38
49 182 32
55 180 12
36 216 45
176 1 9
153 191 27
188 26 20
204 121 1
229 45 9
31 189 11
78 67 9
170 121 25
37 88 42
44 48 20
148 94 21
178 210 36
182 78 50
36 67 43
208 14 1
72 140 37
26 135 22
86 219 49
97 64 45
101 41 46
58 115 1
88 30 26
87 188 6
105 120 40
42 66 12
147 216 14
177 112 26
106 14 2
76 66 29
38 73 3
125 103 44
218 170 30
150 69 42
53 186 7
76 161 37
220 159 13
157 99 35
146 58 40
101 212 49
132 56 19
92 226 27
223 164 8
3 94 25
168 148 26
10 73 16
142 42 47
145 191 50
143 77 35
177 43 47
117 214 43
108 81 26
58 26 13
92 11 38
74 58 5
77 47 19
128 84 32
100 200 24
89 58 45
206 171 48
102 111 7
41 31 7
53 98 15
221 162 28
77 104 1
164 192 20
128 179 40
114 75 8
126 215 6
22 167 19
70 81 1
174 34 3
184 64 14
29 138 7
45 96 13
54 103 16
221 33 35
223 228 6
105 11 2
157 83 40
130 177 1
146 90 5
194 95 48
215 109 8
69 98 1
131 35 33
34 135 27
103 17 25
66 102 11
15 16 42
105 223 6
41 12 7
155 81 23
151 34 18
183 157 9
199 29 12
54 216 14
193 151 40
55 210 1
180 161 19
162 194 14
205 171 30
85 64 16
59 118 26
127 78 38
190 209 20
212 45 28
131 24 32
148 28 6
110 221 26
12 226 12
118 22 35
215 97 11
192 121 22
210 6 19
102 67 34
187 212 7
180 210 32
154 26 16
156 23 39
49 155 22
118 56 33
195 84 20
71 170 32
216 43 44
34 160 33
199 112 23
3 67 2
128 141 3
19 159 8
89 112 11
143 117 39
153 147 50
33 36 34
135 97 47
109 193 17
4 41 10
189 38 3
112 19 10
97 146 22
132 203 41
211 88 34
84 135 2
16 181 8
138 78 31
167 15 50
218 25 28
192 162 36
199 202 37
141 109 15
182 70 26
55 61 12
122 207 28
145 175 14
41 60 37
23 214 6
55 102 13
166 13 14
181 50 23
227 153 28
167 228 50
48 1 32
13 220 35
116 177 15
200 66 1
221 207 2
140 186 6
176 219 45
67 1 2
190 178 23
77 170 34
109 37 12
110 30 40
170 33 18
143 193 47
130 72 31
160 120 10
17 138 28
174 59 35
53 115 48
195 40 47
63 84 49
22 182 6
225 61 10
2 223 6
96 99 16
22 140 9
45 34 46
224 148 46
206 98 43
28 106 30
16 218 24
69 46 42
172 204 49
188 85 9
94 126 38
77 75 39
45 228 33
150 57 30
187 89 47
215 31 33
48 99 28
32 144 27
108 80 18
182 65 45
145 129 32
127 123 12
184 109 1
146 49 33
89 79 25
173 6 37
115 135 4
197 175 17
88 153 30
37 143 33
89 14 44
96 48 27
10 182 1
160 1 8
182 153 50
156 129 23
190 29 34
107 212 5
86 115 10
95 148 2
157 204 22
111 61 6
44 23 18
186 140 45
67 148 11
9 2 39
92 132 33
49 205 47
33 164 43
173 170 37
146 171 36
44 95 42
145 193 30
16 137 48
77 192 48
3 31 24
227 130 6
23 33 41
11 145 35
172 113 28
2 211 22
108 137 13
17 1 12
110 170 9
19 39 36
222 22 47
222 63 48
80 103 28
113 201 50
229 102 22
22 70 20
94 137 1
143 52 33
2 204 19
125 105 37
5 158 12
148 174 18
92 120 36
36 148 36
168 116 21
113 15 45
186 163 42
132 42 31
54 166 6
191 42 10
119 217 20
129 66 43
112 81 45
138 77 10
156 70 35
112 154 35
110 18 32
17 31 12
149 167 39
59 169 33
188 8 17
140 32 36
22 158 25
119 111 38
107 188 11
226 38 42
40 229 50
189 108 47
183 16 4
94 84 3
204 176 18
137 198 44
202 62 3
201 106 42
168 46 46
51 87 45
34 209 31
109 96 42
62 170 30
84 182 35
34 33 34
47 118 40
196 15 23
179 145 12
118 82 20
89 148 6
145 181 46
76 70 44
59 74 38
31 156 36
129 50 48
158 41 14
213 158 48
35 24 50
70 155 18
216 71 40
226 195 2
7 140 5
23 78 39
19 228 42
114 186 28
173 10 10
77 93 31
216 3 27
230 139 48
139 109 40
178 110 7
115 23 31
69 54 26
59 85 25
217 118 38
48 98 7
90 195 27
195 200 21
147 122 29
214 141 4
32 76 16
133 19 6
138 180 13
189 75 4
202 38 9
172 89 47
185 126 1
104 65 50
218 88 18
149 11 10
44 80 2
178 63 16
137 40 6
40 32 20
90 81 46
174 130 21
195 70 32
175 230 20
191 143 24
189 29 9
170 142 3
115 145 34
207 210 30
161 227 3
34 104 48
82 144 25
188 109 31
45 227 25
206 154 17
87 129 35
189 63 7
138 11 32
63 36 50
68 17 9
129 36 18
43 29 16
170 198 19
65 105 36
196 139 48
217 60 46
67 72 1
218 191 8
109 214 23
60 36 32
65 63 39
45 104 39
205 130 43
173 120 16
37 65 34
116 110 16
140 33 4
34 207 38
77 164 45
151 8 46
35 187 3
183 48 39
18 32 8
176 59 3
134 187 14
92 150 8
77 198 43
4 108 24
2 121 50
21 198 38
168 209 12
143 75 2
92 111 16
149 198 7
165 111 11
184 114 50
93 85 31
54 102 50
25 168 36
190 201 38
170 137 22
104 107 6
35 9 10
144 10 18
44 204 27
83 224 7
167 132 6
14 46 15
93 99 50
108 211 4
158 2 31
187 140 40
71 118 7
56 66 17
88 167 20
5 73 10
26 13 21
199 59 39
210 109 26
30 38 19
53 67 45
85 15 46
230 145 30
222 207 27
52 30 45
128 82 12
88 159 21
77 89 5
177 43 36
136 56 36
86 48 11
218 57 34
62 198 50
41 134 3
74 118 8
12 81 38
103 55 27
120 180 12
116 215 28
23 130 29
135 159 16
222 1 43
165 64 33
222 163 41
204 125 14
176 148 7
201 215 27
132 114 26
33 7 6
4 216 41
170 125 38
223 206 7
131 116 11
40 206 37
51 157 38
42 218 4
90 93 1
167 25 14
29 192 3
172 199 15
62 176 8
148 187 42
170 220 46
59 46 18
29 150 6
34 116 3
89 224 43
204 174 27
100 81 38
187 23 3
220 228 7
96 193 45
106 62 21
73 144 47
18 87 27
59 160 12
216 36 17
94 75 9
123 34 16
126 164 6
158 24 8
26 74 27
1 67 21
210 55 45
145 125 48
168 18 39
3 165 28
118 144 14
2 141 31
21 202 11
17 75 2
110 218 10
133 198 50
80 52 50
11 61 45
143 23 43
62 84 18
139 77 22
111 116 23
24 158 50
111 58 18
160 176 26
74 201 32
77 69 22
87 144 35
27 121 48
179 109 6
227 70 6
49 56 5
74 57 24
148 202 40
30 90 33
198 113 8
150 172 10
70 129 20
21 14 17
143 34 30
192 186 32
64 86 11
191 95 25
83 9 27
90 164 15
34 130 35
55 109 42
182 170 17
59 53 47
45 77 15
2 124 40
18 216 46
227 77 22
228 213 31
109 61 8
214 211 10
125 134 1
130 42 20
53 127 34
224 65 24
122 124 19
54 204 19
188 31 45
166 13 3
159 212 18
127 130 28
84 108 9
27 179 2
107 67 31
95 198 38
199 51 15
147 142 39
42 212 40
10 68 50
118 227 38
53 198 35
157 10 11
130 225 33
110 125 37
188 195 45
181 54 23
95 66 3
221 97 11
85 41 20
148 28 21
11 198 46
3 158 14
228 34 42
199 202 39
4 94 23
15 138 23
12 149 9
174 52 21
77 117 25
98 31 47
223 86 35
25 8 18
37 75 26
221 207 4
76 16 10
153 129 11
202 181 18
108 122 4
13 117 30
83 175 49
153 87 14
201 82 8
15 207 15
84 8 20
161 23 12
107 194 4
180 61 45
56 8 10
37 44 43
127 42 49
20 153 33
105 199 27
142 193 18
170 13 41
68 52 34
61 172 22
18 178 9
162 151 22
111 164 2
117 122 27
28 11 24
222 57 17
23 163 19
7 224 26
31 39 3
33 213 32
104 101 17
201 195 6
101 71 33
148 69 8
128 110 8
135 191 47
18 171 6
20 62 36
10 111 2
126 174 36
80 9 32
15 96 12
111 73 5
197 179 17
7 117 21
40 19 24
136 176 8
217 20 18
121 103 39
10 167 18
195 19 3
217 138 10
160 8 13
59 98 21
203 196 40
123 132 14
23 109 25
8 130 44
162 17 35
76 189 35
90 3 5
204 146 7
27 29 30
76 45 27
135 45 6
13 64 8
212 178 9
217 226 15
175 189 46
46 166 5
105 111 48
54 127 3
129 222 50
94 110 8
45 212 40
58 191 16
162 22 5
142 63 42
161 192 39
39 5 41
59 185 3
77 176 42
94 119 13
139 151 13
203 18 10
51 129 31
201 180 17
85 229 43
113 64 47
161 102 38
26 63 31
96 204 30
207 142 10
200 121 22
13 147 19
201 134 22
186 35 7
166 35 6
98 60 13
123 226 12
224 144 9
159 132 10
131 159 35
46 143 34
40 226 47
98 136 8
219 13 5
209 82 30
62 114 16
176 183 32
180 7 40
221 129 29
54 1 25
140 108 33
150 117 8
155 118 26
39 62 36
194 125 11
112 89 29
55 138 34
122 16 33
132 91 46
30 50 16
86 202 7
135 160 26
56 211 48
89 94 1
23 166 33
16 104 7
124 206 43
17 19 17
