170 9400
50 168 41
153 64 48
62 69 23
77 106 32
92 163 50
158 91 18
165 70 46
53 71 25
104 41 48
55 26 14
71 40 39
24 114 27
30 85 46
45 54 38
146 71 14
102 25 46
115 83 36
156 23 48
63 96 42
61 142 16
145 127 6
37 33 23
160 168 47
113 21 5
2 112 50
141 155 19
166 161 29
32 115 19
115 30 1
13 90 42
51 135 29
111 4 44
72 75 40
110 67 39
17 99 32
28 145 18
3 97 11
138 81 45
83 139 12
80 51 23
12 65 22
1 78 4
120 68 22
96 18 23
110 79 49
153 11 26
89 61 31
167 106 39
5 64 47
165 109 27
143 15 13
131 168 8
46 156 8
108 112 3
73 41 49
17 62 42
113 65 24
31 123 31
76 72 33
93 76 44
145 48 39
126 64 50
107 94 9
27 49 33
105 74 39
20 50 33
166 138 31
29 63 46
83 20 10
43 156 24
101 147 35
68 121 33
137 37 25
41 119 50
62 133 10
12 144 35
26 103 13
107 82 12
69 115 43
136 153 31
128 156 23
39 59 42
112 67 22
123 113 8
71 2 15
95 11 6
102 51 7
59 158 15
37 104 50
89 49 47
169 133 38
122 86 2
67 164 28
160 77 12
98 79 20
108 7 20
50 150 9
95 67 22
4 51 36
107 121 17
94 142 4
154 25 4
50 9 6
104 35 33
151 113 12
80 27 42
128 63 37
11 103 47
93 38 7
87 158 19
39 1 50
47 118 36
64 148 36
106 159 16
158 4 7
105 36 2
57 162 5
81 72 17
116 129 36
10 120 47
22 40 42
133 34 4
140 74 42
97 20 15
78 133 9
49 58 19
91 74 26
150 156 7
139 14 28
36 16 10
71 73 29
137 61 48
86 27 40
55 17 44
45 7 5
9 68 11
53 122 5
155 16 22
26 44 38
11 26 42
55 10 4
5 21 29
143 74 43
32 34 15
37 66 13
128 14 50
73 158 20
66 137 32
169 12 3
16 1 7
67 52 42
62 28 40
39 134 3
103 42 38
59 16 42
137 40 2
5 131 22
138 35 35
76 105 10
34 143 36
72 13 22
117 37 19
168 152 50
49 160 16
42 139 28
25 7 17
165 54 12
78 10 36
9 112 30
8 134 24
18 130 41
91 66 3
33 80 20
153 127 14
82 156 31
142 39 31
112 124 6
61 133 22
113 60 15
85 142 13
25 2 23
146 140 24
17 159 17
60 71 22
106 59 40
45 139 29
5 58 45
48 125 11
57 36 40
35 123 14
27 146 8
74 24 43
90 97 36
110 14 2
22 39 8
57 156 41
160 11 10
40 24 30
146 10 35
108 98 2
24 69 29
149 38 14
40 101 21
99 8 1
45 143 40
142 1 18
18 162 6
40 59 24
77 108 38
64 170 26
3 122 15
86 25 47
23 45 5
61 72 25
83 148 8
40 154 32
110 168 38
53 117 37
137 5 34
146 124 29
134 162 37
72 76 37
154 111 29
19 50 34
141 46 36
32 105 42
90 36 2
145 157 37
67 60 13
61 82 46
169 41 33
147 128 7
132 129 24
17 124 49
159 49 48
67 56 15
144 90 20
75 48 6
106 158 8
126 33 14
43 100 39
79 31 30
117 135 41
116 162 26
65 64 3
118 73 9
27 23 48
19 26 40
120 126 14
22 114 33
164 132 31
123 16 22
38 160 10
29 70 9
135 22 20
126 2 4
138 10 7
66 156 3
73 61 45
2 30 11
127 18 9
135 34 30
59 51 21
48 105 4
1 163 21
165 25 50
151 4 16
132 21 36
54 145 11
98 58 29
102 64 14
80 10 49
52 33 42
118 95 10
130 154 15
128 107 27
35 38 36
127 169 33
20 133 4
5 125 20
69 33 18
74 60 25
47 139 42
109 34 46
61 39 15
56 105 7
147 120 34
17 123 15
48 128 1
143 53 39
17 40 17
142 50 3
84 36 8
39 88 6
62 164 20
99 17 35
18 156 28
42 122 22
72 149 2
36 34 11
66 150 26
18 133 44
88 6 43
56 84 5
136 60 5
2 159 30
162 4 9
19 122 3
158 77 1
40 1 4
17 86 25
137 114 6
78 92 39
122 162 41
13 19 30
18 167 42
100 62 47
89 20 6
130 35 13
150 54 27
149 164 47
12 4 18
83 134 31
111 28 40
33 119 30
89 115 14
152 3 9
114 17 27
41 109 35
54 33 25
27 91 6
89 126 28
132 37 6
17 32 31
135 51 50
6 70 43
167 91 43
50 156 46
78 117 45
70 18 26
96 155 17
35 139 50
90 155 32
83 92 47
3 162 21
32 80 27
106 144 31
21 131 35
49 6 31
30 22 5
55 68 26
86 58 50
60 53 36
48 148 26
131 39 4
53 130 31
134 67 40
86 51 47
94 34 33
38 131 48
119 109 1
115 108 44
154 169 25
18 46 7
114 46 44
113 145 19
55 139 27
166 133 26
121 40 16
153 131 29
67 77 8
139 170 46
58 78 14
125 102 17
155 89 5
136 31 30
11 96 20
18 53 23
3 55 29
166 137 37
152 20 29
17 89 2
137 120 25
161 30 37
124 94 24
156 147 11
11 50 25
102 139 1
79 64 33
25 10 49
58 108 14
168 44 22
122 75 17
124 128 22
98 123 8
72 66 33
87 82 13
1 13 11
91 62 32
44 7 48
9 83 2
28 52 47
67 11 17
68 67 41
33 69 9
152 119 21
40 48 37
41 98 6
157 79 1
31 114 24
6 104 43
105 136 50
10 52 23
107 165 25
83 12 26
95 79 34
103 130 19
9 71 5
18 124 37
37 166 4
34 75 29
40 139 47
77 102 21
93 41 14
36 27 50
30 146 16
13 147 28
26 56 37
11 38 41
66 95 24
164 48 41
14 68 29
80 149 47
64 60 46
168 66 36
138 111 19
64 111 11
157 71 15
58 24 46
21 93 24
98 87 17
60 79 10
59 123 49
57 124 21
146 4 4
90 70 30
76 68 9
50 45 28
44 87 3
123 147 34
90 28 33
154 96 20
127 41 37
102 149 18
167 14 23
166 16 15
131 86 37
96 63 12
49 123 15
126 62 35
2 103 45
70 21 29
33 167 18
50 133 33
79 51 39
163 159 39
73 51 17
127 151 30
7 21 1
6 17 6
69 35 24
55 74 4
113 144 11
142 17 15
139 166 33
102 156 34
8 50 32
106 124 23
89 135 24
120 84 47
16 65 7
80 118 13
101 39 11
99 105 44
8 84 30
53 75 29
155 170 36
166 101 35
32 52 20
119 156 47
130 146 33
108 147 4
156 108 4
27 165 23
138 133 33
57 93 24
67 19 1
43 52 11
134 125 36
94 25 39
50 68 1
112 21 14
65 162 29
110 86 1
109 111 27
141 76 25
154 95 50
43 47 17
63 45 2
122 66 10
13 9 2
93 58 47
90 2 6
65 36 38
67 7 4
80 37 37
68 107 34
66 52 43
146 135 45
157 160 32
144 120 9
77 54 46
162 145 42
157 35 37
70 38 49
136 79 18
105 48 43
92 69 30
113 124 28
40 100 40
42 153 45
10 124 5
6 57 10
103 129 11
53 21 48
133 44 36
34 71 16
145 50 34
120 160 31
14 94 3
49 128 38
93 74 4
70 100 1
65 157 48
2 58 18
67 9 26
135 27 16
5 89 2
107 110 23
104 95 20
99 30 17
40 148 30
49 40 46
92 8 33
12 122 50
51 108 36
73 100 2
43 28 30
73 17 4
17 82 3
48 13 3
23 27 33
66 155 9
158 24 6
98 120 7
72 41 44
17 59 19
41 110 7
149 109 43
5 118 6
144 168 39
13 126 24
165 6 39
57 141 3
66 14 6
111 158 18
77 118 20
103 21 23
29 55 9
64 97 47
54 87 8
107 49 26
54 45 11
70 118 4
94 28 16
143 39 22
7 144 29
102 57 13
46 4 20
156 42 39
83 93 46
117 112 8
145 114 45
161 27 49
149 98 5
32 139 4
118 110 27
39 44 46
87 60 39
90 5 20
131 12 22
91 124 25
95 34 36
118 83 15
96 83 46
109 119 11
155 108 18
124 2 48
63 81 48
41 102 21
163 161 19
24 107 15
126 34 28
57 136 22
4 46 4
46 3 37
5 167 32
81 36 26
18 68 38
86 104 34
38 143 34
62 152 25
96 30 11
28 169 16
44 108 9
89 54 6
92 61 6
42 113 32
73 118 18
55 110 12
137 7 3
82 170 23
62 164 35
71 82 40
159 60 39
15 1 16
150 24 15
85 133 21
3 56 1
59 27 5
168 154 45
142 45 24
74 3 41
160 32 5
104 71 15
117 50 28
146 107 25
80 104 25
15 31 16
72 3 20
132 108 9
72 44 21
165 10 12
118 166 39
104 105 13
41 131 38
80 78 9
93 76 35
75 46 4
23 77 14
106 95 33
67 5 13
69 104 47
36 59 32
10 76 6
137 63 32
67 164 6
48 4 20
164 119 15
157 120 15
168 144 13
147 114 45
62 57 6
22 136 11
160 108 13
146 88 25
165 16 32
124 55 21
168 3 10
4 6 42
146 91 30
52 25 20
114 81 3
95 12 20
22 170 9
170 33 31
133 4 19
161 99 18
48 152 39
154 164 33
123 132 12
86 36 10
16 47 34
145 102 20
23 141 12
100 54 12
18 34 12
32 75 48
117 80 41
111 20 5
129 67 26
88 104 30
140 30 14
58 29 16
47 28 13
125 98 21
155 126 10
37 97 38
59 68 5
24 71 37
151 37 8
120 32 22
83 115 22
166 133 41
96 138 41
135 40 10
24 124 48
46 120 8
25 44 49
141 119 32
127 23 23
55 71 29
70 169 48
135 119 10
86 135 2
149 98 47
128 75 38
92 136 44
157 108 31
169 130 37
6 134 32
58 112 27
47 130 37
32 49 8
122 120 4
26 109 37
126 11 2
148 61 33
141 126 48
1 77 11
32 42 5
59 143 17
95 101 24
4 146 48
147 4 24
117 49 7
108 2 30
65 163 15
14 57 44
3 126 45
54 36 17
31 26 34
104 72 40
82 92 24
28 126 11
40 129 4
67 94 30
131 147 36
54 6 30
109 140 4
90 123 30
141 104 6
90 158 24
33 43 8
136 80 41
105 149 4
160 155 33
101 165 18
152 114 42
153 9 50
32 25 14
109 93 13
74 80 37
138 46 13
129 147 21
29 22 21
16 84 9
53 152 36
121 92 8
168 96 1
23 66 42
82 24 24
81 87 19
163 67 38
48 102 18
96 97 12
66 27 26
73 67 27
103 76 3
24 169 22
100 106 2
50 91 38
157 138 20
128 25 4
72 5 27
9 153 35
96 134 15
119 68 44
25 82 20
146 163 12
69 88 37
162 74 30
88 130 4
110 12 41
18 81 45
82 75 46
101 16 29
50 79 41
57 84 21
11 53 17
43 59 16
143 40 8
3 53 27
30 38 6
138 136 40
58 53 1
153 54 11
78 77 43
94 169 49
111 113 9
169 64 8
32 6 27
112 28 19
144 14 16
7 74 27
74 137 45
124 69 11
156 13 11
161 81 19
158 104 42
24 141 30
107 73 9
57 103 47
125 17 30
152 140 3
128 89 15
40 88 32
165 57 17
149 48 39
141 26 31
39 49 16
56 4 41
18 6 5
111 94 9
51 30 21
16 53 25
112 69 33
157 19 31
169 82 38
6 160 19
58 87 12
51 147 17
5 142 2
153 5 24
68 160 20
56 131 38
46 160 14
111 29 1
49 10 48
116 74 25
67 131 18
18 138 16
93 157 4
24 80 33
45 61 45
149 109 32
157 23 42
70 100 3
107 149 17
98 100 17
137 48 34
130 27 46
27 43 31
25 54 41
146 58 42
103 75 19
22 114 37
77 155 49
78 124 6
156 160 20
41 73 6
129 159 33
104 151 38
72 48 49
47 21 41
70 130 3
136 157 37
151 168 7
60 118 46
165 13 44
115 79 5
78 43 17
120 38 26
138 44 9
6 154 42
124 86 31
77 160 19
135 151 30
50 59 7
65 13 18
81 85 15
3 51 47
141 44 47
77 129 9
114 158 21
4 160 14
159 64 26
91 48 32
79 19 50
153 64 41
167 138 25
19 34 2
92 163 43
155 93 35
86 97 20
98 4 39
139 125 39
142 53 12
146 78 10
15 145 50
61 32 16
89 108 2
71 142 43
111 84 47
51 135 9
4 95 6
94 67 23
25 150 4
144 59 3
121 166 12
156 167 49
6 70 34
12 168 9
111 118 45
32 126 13
145 92 5
169 2 17
18 148 33
76 96 20
49 97 19
87 124 39
151 117 31
37 94 26
25 122 26
150 70 12
43 168 1
36 147 13
137 49 2
22 29 46
2 29 45
66 138 33
166 59 11
119 59 50
24 159 5
138 120 30
70 64 25
41 166 21
108 8 10
103 46 44
53 89 21
151 124 47
155 50 28
33 130 21
58 131 40
23 38 11
60 68 12
12 167 26
13 60 48
67 100 10
165 14 12
39 108 22
6 139 2
169 39 33
57 109 25
142 136 36
155 115 49
28 92 13
45 141 26
8 105 38
115 147 3
122 166 5
148 69 8
12 107 25
133 111 26
2 82 5
96 59 30
49 4 46
154 127 32
97 16 48
73 166 50
131 34 14
68 139 16
35 154 15
96 29 16
95 72 9
80 20 19
142 151 34
121 35 26
83 8 6
28 11 37
10 99 5
77 22 6
156 170 26
75 164 11
170 70 36
8 165 38
116 145 24
140 14 35
4 78 41
166 137 41
42 163 2
78 35 6
134 73 37
164 7 18
170 165 44
52 29 33
155 40 9
8 39 47
117 114 41
66 149 9
75 22 12
14 161 6
85 16 43
12 48 37
141 142 45
71 48 16
87 47 23
86 5 2
75 159 17
108 121 34
148 124 41
3 168 31
47 42 34
169 96 41
27 36 46
89 78 44
143 33 22
68 58 40
129 32 47
23 25 44
168 39 32
65 156 1
90 6 23
96 165 38
67 11 21
125 2 32
95 166 34
88 145 46
79 151 19
65 75 12
101 128 4
30 157 21
144 140 34
19 69 38
107 28 24
48 121 44
58 130 19
86 5 15
44 34 47
94 125 6
38 5 23
99 126 24
165 159 45
14 80 30
148 63 44
50 11 21
159 25 5
131 49 25
65 41 27
1 91 32
131 128 25
74 73 23
1 164 22
69 123 7
97 84 6
14 167 39
55 66 50
77 97 31
14 84 41
96 97 1
50 133 24
20 144 13
40 41 14
51 107 2
103 79 34
164 136 50
41 160 19
75 40 28
144 158 37
160 74 46
151 73 43
126 25 36
119 4 48
52 81 10
33 98 30
141 16 16
4 120 10
10 28 33
125 86 15
167 139 22
110 28 38
102 31 30
135 79 50
143 89 34
53 136 30
100 69 1
120 93 6
146 60 24
149 129 4
62 85 28
117 120 23
77 154 26
15 98 6
123 142 44
55 40 10
21 20 21
35 81 10
153 115 10
44 133 15
151 42 33
40 6 6
120 130 46
145 157 17
9 135 20
127 170 47
166 52 26
129 1 26
134 164 19
36 73 11
105 91 14
32 108 27
134 125 27
167 2 30
65 127 26
112 124 12
57 149 31
8 50 36
31 125 4
53 82 36
2 31 1
61 72 18
84 105 8
54 156 46
153 142 5
56 48 16
24 20 22
121 31 13
144 10 7
143 6 12
42 8 49
64 38 21
32 10 27
52 50 13
33 86 46
134 145 19
132 50 17
131 20 50
149 121 18
140 12 4
82 102 43
14 118 1
89 84 39
153 152 26
97 94 23
24 126 17
33 63 35
135 124 48
141 41 35
168 141 1
123 153 7
1 52 49
24 106 38
136 30 9
126 65 40
166 82 39
152 61 5
29 123 37
97 48 28
137 65 27
165 141 13
73 156 33
41 4 3
161 51 34
16 37 46
108 28 6
6 125 27
141 29 38
159 130 6
16 158 43
117 77 29
124 31 27
159 133 48
28 78 38
148 40 18
134 64 43
109 16 36
62 112 12
78 51 5
153 88 24
74 76 13
31 66 29
53 56 9
60 137 48
93 20 1
27 69 49
54 69 9
124 61 27
112 99 35
115 110 17
146 55 39
98 58 22
66 170 15
151 160 27
166 17 44
148 165 26
7 119 27
100 5 45
11 73 44
15 118 44
86 121 16
54 140 10
135 22 26
17 47 13
18 103 37
75 16 36
76 150 3
139 123 19
16 166 1
42 69 4
80 40 42
140 102 44
120 124 31
38 136 9
7 75 41
12 57 46
112 140 49
120 60 46
90 100 19
65 54 21
81 127 14
6 86 31
154 87 17
120 33 34
138 132 16
102 124 7
84 117 47
100 104 37
154 102 2
144 115 45
154 105 7
69 33 24
44 31 46
127 161 40
38 104 33
86 139 19
83 28 42
37 45 15
30 25 27
39 113 5
123 87 42
25 16 6
60 168 3
15 87 47
9 3 27
99 20 46
162 129 10
116 8 49
134 67 20
82 165 20
7 61 11
9 91 32
55 98 6
111 69 47
66 43 27
145 88 9
144 131 2
29 11 40
114 160 45
23 84 8
111 129 34
89 15 18
170 64 32
60 11 32
145 41 18
4 78 17
79 113 50
94 50 34
70 159 35
80 134 16
4 129 19
39 45 5
110 79 44
103 80 44
36 154 31
146 12 21
170 101 35
82 40 38
13 2 45
32 45 39
103 115 1
153 87 16
46 79 49
66 43 40
97 153 42
102 135 47
101 44 40
93 86 47
121 154 30
118 150 35
39 158 3
129 90 28
90 147 39
130 30 38
147 26 44
92 118 5
99 157 47
7 71 15
166 80 48
28 11 26
24 101 15
122 29 2
161 111 19
73 78 47
25 56 37
54 134 32
61 88 30
130 64 36
143 128 6
65 152 43
94 168 39
11 89 10
88 2 10
95 83 12
52 48 35
8 17 48
14 20 19
50 37 50
116 58 17
67 160 12
136 16 21
144 111 19
124 131 20
147 65 12
112 169 28
156 117 17
65 48 43
80 4 40
20 15 47
144 53 14
48 50 32
65 6 46
11 20 31
26 137 6
59 155 5
95 113 12
129 51 49
84 118 28
55 169 33
12 14 41
5 52 21
68 111 40
104 17 38
137 161 32
69 119 49
100 49 22
155 65 4
123 143 3
1 93 10
84 71 37
114 164 18
54 139 15
169 45 41
135 24 6
57 7 5
116 60 39
69 13 3
84 166 45
120 2 39
167 41 15
38 40 6
25 162 45
155 31 19
5 116 19
129 108 44
120 20 29
48 128 49
39 153 35
62 19 10
111 63 32
55 27 47
144 124 28
9 36 17
26 166 23
95 101 28
100 83 33
26 102 38
60 2 49
121 116 6
95 59 31
10 13 37
43 131 42
133 80 7
70 67 17
160 106 24
111 7 29
170 51 14
95 10 31
142 74 7
151 149 27
150 45 26
139 63 36
9 66 17
71 163 38
29 98 7
66 53 33
114 14 33
162 127 19
26 71 28
147 94 42
125 122 48
112 96 47
111 120 27
143 59 36
99 75 37
102 103 16
102 61 19
126 131 20
91 168 46
26 41 41
95 17 47
23 70 44
24 165 15
152 106 47
21 50 10
94 37 29
89 170 11
64 163 5
162 51 37
25 94 21
30 4 36
43 143 1
11 136 6
55 30 48
90 46 29
170 161 20
114 74 33
12 45 9
165 137 18
67 121 5
98 138 45
167 9 35
149 80 6
170 20 17
109 93 30
97 69 19
81 101 42
5 43 38
125 131 2
55 35 18
64 128 24
122 57 35
134 159 27
70 168 31
62 9 48
42 31 35
47 31 7
97 166 36
135 9 6
79 29 3
124 20 2
26 96 47
8 61 25
13 84 31
149 48 30
83 133 1
163 126 46
152 168 12
24 110 38
152 53 25
156 78 23
61 104 29
87 119 7
150 90 37
62 156 44
103 129 4
91 167 12
21 152 47
30 65 5
75 150 12
97 150 41
49 128 31
61 150 37
118 29 42
148 108 33
13 170 47
94 13 48
142 167 35
35 163 13
133 150 24
31 13 20
148 59 33
152 151 21
8 37 31
87 144 13
21 40 48
30 132 8
21 158 40
14 110 17
160 124 29
31 2 46
73 154 2
89 67 6
114 94 14
85 67 38
91 99 12
103 6 31
114 170 9
148 89 33
27 126 33
166 100 44
75 24 7
43 157 29
121 46 15
169 146 40
159 155 14
125 152 33
60 23 42
35 15 47
148 1 41
58 102 14
163 157 1
161 103 37
112 48 48
112 163 35
116 32 45
54 91 12
91 25 39
144 108 31
21 65 10
143 11 37
2 122 22
32 16 11
156 114 29
46 50 21
164 50 27
87 14 37
159 60 19
49 102 4
125 118 48
122 7 14
59 110 20
120 135 47
60 145 8
37 15 17
108 164 43
145 153 6
63 23 36
111 118 36
25 88 19
110 98 33
7 60 41
51 89 5
53 101 9
160 9 38
64 166 8
156 162 46
153 23 7
79 118 33
49 150 21
119 142 39
11 40 3
79 76 36
20 169 19
114 77 36
86 119 42
111 46 25
129 103 10
61 149 16
138 62 16
52 14 13
45 111 17
30 78 40
119 54 47
130 160 16
39 64 7
97 100 20
141 143 6
122 59 42
76 16 1
23 50 12
106 49 18
34 76 45
127 8 42
28 16 9
53 103 31
137 151 17
157 7 10
114 58 36
77 163 24
68 94 22
113 141 3
43 161 2
105 157 21
167 37 44
31 55 2
156 129 3
44 58 19
168 135 1
63 4 49
108 68 1
129 22 34
105 70 25
138 54 30
149 145 18
92 30 2
72 166 17
149 103 21
161 23 16
47 59 16
82 42 49
99 72 49
142 117 27
110 55 39
170 52 37
41 112 31
154 78 23
115 20 47
68 116 23
30 89 3
143 135 48
8 89 34
55 93 27
109 51 37
137 127 23
14 143 7
47 86 11
76 45 18
25 133 30
15 163 33
132 20 23
23 79 29
73 71 46
37 97 31
12 90 25
43 114 24
142 105 30
121 8 35
83 96 2
46 41 1
117 56 27
80 66 18
159 153 47
63 31 20
23 167 34
58 143 3
71 127 7
138 49 49
56 71 46
134 61 31
155 114 6
2 28 15
76 48 36
16 125 44
107 112 9
123 44 26
152 77 19
133 94 39
5 169 19
96 1 42
149 84 34
87 47 27
2 116 20
165 157 27
8 32 48
66 84 5
110 68 4
71 43 26
35 73 43
94 98 15
54 73 13
14 168 26
115 153 13
96 104 32
17 95 3
101 128 8
166 153 2
30 23 25
117 95 8
36 141 2
18 10 24
115 164 27
122 164 16
154 5 5
57 71 5
114 125 11
29 113 11
169 160 43
5 162 29
102 80 21
32 76 9
113 121 46
100 2 46
166 23 13
118 28 19
127 6 38
96 28 50
169 111 6
75 52 29
131 144 37
49 88 16
150 7 2
103 7 41
100 37 40
20 88 1
62 70 34
120 61 45
161 75 6
69 164 12
97 125 11
51 114 9
38 34 31
82 68 23
7 79 1
34 104 41
23 36 48
170 122 17
20 76 4
154 23 8
71 151 43
3 90 47
20 53 20
69 155 20
136 152 7
4 62 9
70 69 41
135 60 41
121 73 1
150 144 20
50 47 45
156 73 42
104 4 9
125 17 10
45 154 11
118 141 30
134 155 18
141 88 17
167 51 34
147 17 39
84 151 7
14 102 48
76 100 26
143 36 3
72 84 33
98 47 50
151 89 4
25 75 23
24 4 18
32 20 39
108 52 4
21 113 44
28 6 32
33 74 40
25 77 32
15 47 21
166 117 24
2 119 10
134 53 20
10 55 8
153 137 15
94 147 37
12 130 31
21 22 47
3 110 15
93 168 35
136 56 29
116 155 7
55 60 26
142 156 50
8 148 36
63 128 8
143 70 14
2 148 14
35 50 17
141 136 47
131 6 11
107 156 13
88 90 35
12 51 44
157 106 33
15 5 37
27 53 32
71 57 3
114 55 48
136 67 16
46 69 10
141 26 37
95 2 9
99 113 10
148 50 30
162 43 2
57 34 44
157 60 38
105 13 30
8 139 44
102 162 48
100 82 27
76 157 34
34 93 12
127 44 22
151 53 13
80 143 40
15 130 45
36 51 43
28 114 49
7 31 26
92 141 35
84 138 40
133 138 29
17 93 12
123 23 35
32 69 48
31 93 28
89 43 1
139 77 15
113 73 47
47 70 47
2 159 14
39 7 38
151 83 13
141 169 35
165 62 50
155 120 10
69 158 10
56 156 50
158 15 46
115 162 9
7 82 48
140 163 28
133 59 5
91 108 39
36 166 6
118 7 15
52 146 37
11 142 40
128 153 32
83 146 25
130 8 15
105 52 11
128 72 43
40 145 9
62 42 27
20 165 10
132 36 31
71 135 33
17 169 20
149 2 9
156 128 50
9 156 4
83 160 44
110 38 21
93 49 22
9 114 7
125 52 46
166 25 6
10 65 38
162 18 25
58 2 27
45 23 14
42 113 27
151 154 27
163 50 38
24 60 19
117 46 12
135 17 49
23 128 42
152 37 4
147 115 50
126 140 18
106 133 41
63 138 38
154 112 27
79 30 43
46 26 29
70 2 42
100 85 4
57 136 30
82 40 29
107 67 37
16 54 19
3 143 5
40 82 23
142 94 32
16 28 3
21 48 34
40 91 28
158 106 15
129 26 34
145 99 27
21 6 37
81 130 19
113 16 10
15 100 3
4 59 8
81 107 35
116 81 19
13 41 41
50 95 46
86 168 40
55 79 10
23 72 15
124 131 11
76 155 30
78 7 45
37 127 47
160 8 6
19 100 28
133 23 27
70 10 37
25 22 43
91 63 12
5 15 9
28 91 23
4 139 14
9 25 45
92 117 13
81 130 32
47 54 24
56 106 29
109 105 16
143 128 10
86 32 7
117 124 42
93 154 47
71 55 12
12 33 45
3 99 32
7 105 17
109 25 23
122 63 4
73 112 49
159 17 3
99 134 3
166 130 31
19 47 30
59 26 3
74 104 50
85 153 41
111 107 9
81 159 36
27 154 31
116 69 35
16 27 33
118 6 7
84 41 41
32 139 41
70 89 50
116 11 30
133 41 30
52 61 35
156 93 14
4 58 38
79 52 33
131 64 20
112 81 40
148 68 31
42 162 12
151 162 11
99 115 3
116 4 27
163 23 1
158 101 47
122 88 10
5 67 10
168 127 30
136 80 23
39 5 47
7 161 46
161 48 37
101 123 40
112 108 35
84 166 49
66 84 7
96 153 34
64 30 43
121 118 43
164 97 38
92 24 40
122 51 20
45 63 7
75 71 31
98 25 25
123 166 31
78 25 24
73 116 9
141 28 6
63 83 23
62 146 18
151 161 28
119 92 33
110 24 20
14 144 21
39 145 40
115 167 34
107 123 38
20 19 11
60 162 5
68 78 1
20 137 3
85 168 15
110 28 31
57 27 21
90 165 35
31 21 48
90 21 27
16 96 14
152 102 40
79 134 34
150 22 19
105 15 12
108 124 41
123 145 42
1 159 34
69 99 6
167 146 31
7 158 3
166 106 26
157 111 3
53 156 15
37 24 28
150 51 23
109 47 26
138 140 33
49 122 29
104 138 11
136 144 10
151 126 33
47 126 6
162 152 29
18 118 43
157 160 16
75 164 46
149 80 10
93 146 36
54 144 42
37 12 31
38 106 43
170 156 30
145 149 24
160 45 7
62 115 34
57 107 40
7 32 25
60 61 33
59 36 9
70 8 46
74 79 35
37 49 34
105 2 32
140 35 21
56 66 12
46 130 46
170 49 25
104 80 19
80 53 15
56 43 28
20 105 23
38 91 4
150 5 41
70 163 41
116 25 7
38 94 46
153 73 32
47 7 4
26 86 6
111 135 5
24 110 42
153 15 27
107 161 9
117 36 21
162 42 32
6 41 26
115 80 10
91 167 16
155 56 1
132 7 3
160 102 2
4 106 43
130 92 49
155 17 9
72 140 34
105 162 34
141 75 39
56 50 44
70 24 3
169 151 25
133 97 44
161 58 43
67 150 26
83 3 16
43 142 35
44 63 32
116 64 12
165 143 28
145 118 27
31 154 27
131 1 19
86 87 11
125 35 28
64 14 33
83 158 11
124 158 37
115 163 21
87 7 12
149 63 32
58 26 10
65 66 11
20 18 3
80 108 48
43 12 46
142 77 1
140 23 37
12 157 41
84 43 34
71 3 11
80 101 45
16 92 45
165 131 31
105 18 2
61 134 46
35 10 44
95 53 33
153 159 31
2 41 24
3 135 36
112 34 33
6 108 42
82 159 20
46 106 28
167 69 28
109 124 46
108 167 39
90 79 10
144 138 22
122 18 19
71 13 32
112 68 31
57 145 11
129 117 44
111 28 26
92 45 46
131 31 32
112 163 39
63 69 35
142 69 15
147 62 28
166 120 3
115 55 33
65 77 11
110 42 21
71 40 27
83 62 33
81 127 20
79 49 45
14 123 30
62 118 24
19 124 48
121 159 4
53 24 22
101 144 22
25 145 5
131 114 43
108 99 39
30 134 47
45 39 24
2 112 38
27 12 5
130 28 9
1 153 45
129 110 17
62 132 43
85 140 21
52 2 7
123 36 46
160 4 48
155 149 29
39 52 1
54 169 33
5 110 30
15 119 5
127 35 28
150 23 16
59 27 2
46 109 29
86 51 33
133 70 7
87 13 31
11 169 13
98 12 29
90 60 23
136 116 3
69 97 28
66 127 27
150 121 29
33 142 26
66 145 44
126 26 39
100 36 6
42 110 37
33 42 24
12 38 28
169 115 23
52 120 12
63 126 43
74 77 44
81 15 34
13 48 46
160 154 5
143 144 7
161 114 17
37 155 27
27 22 9
1 122 48
8 116 20
104 52 12
57 74 39
132 54 12
26 68 7
3 92 18
59 89 48
16 54 34
25 128 27
53 42 38
124 150 26
78 84 1
14 134 6
29 51 37
133 159 38
97 110 28
78 41 45
156 36 21
157 108 15
31 141 22
8 88 42
4 100 24
61 166 40
133 30 45
76 41 24
77 58 45
152 57 31
156 82 29
127 129 2
152 89 20
102 100 8
149 19 44
155 118 8
4 63 34
129 71 34
42 167 8
150 11 45
111 68 19
146 125 38
13 52 6
17 77 4
34 107 4
25 38 2
35 13 20
20 91 48
91 161 10
10 25 27
118 124 1
36 148 33
138 42 50
74 32 4
165 145 21
136 87 28
122 85 7
145 158 46
96 84 44
49 58 7
170 107 47
138 153 2
41 100 14
13 82 6
20 163 45
10 112 36
43 14 39
102 81 8
55 36 45
89 76 6
41 135 8
34 155 21
43 58 45
21 134 11
112 108 37
51 87 42
93 124 11
50 30 29
136 76 27
153 146 39
104 88 45
48 116 45
99 122 21
80 105 47
139 146 27
155 72 26
155 113 27
74 92 31
78 143 18
63 125 22
126 78 29
166 102 4
113 158 40
95 25 39
2 157 38
93 10 3
29 135 3
165 140 40
15 78 46
157 96 7
163 133 9
59 85 22
107 65 35
50 151 9
142 39 19
128 97 49
48 14 10
85 43 22
170 32 7
63 131 42
129 131 10
62 153 36
122 76 28
