110 4030
4 89 11
2 62 1
104 42 21
63 19 11
102 34 24
25 94 8
94 109 41
12 60 3
82 53 42
22 62 38
75 78 21
70 42 45
7 3 4
3 39 22
63 75 28
47 94 37
27 89 45
86 27 12
47 11 39
8 16 28
109 47 45
57 39 27
91 81 42
55 39 34
79 70 45
79 71 10
49 95 31
59 58 39
11 14 40
14 7 24
107 1 21
50 12 1
48 52 44
76 33 21
103 7 16
18 47 38
1 91 11
82 1 3
10 36 39
90 51 23
89 21 32
93 24 29
56 101 11
110 74 7
82 31 31
71 18 42
100 70 48
67 53 15
41 69 24
14 22 45
102 62 19
34 79 23
43 78 21
27 8 33
30 16 10
91 23 14
14 15 42
9 108 32
57 20 27
72 99 39
3 95 15
102 79 44
12 41 2
55 40 12
2 44 1
101 28 30
7 39 25
40 96 45
81 48 31
37 93 16
110 109 6
110 101 2
17 98 37
73 29 4
72 18 50
37 54 24
95 73 41
78 13 49
47 76 37
110 81 23
106 89 35
36 42 25
53 72 25
23 17 45
44 64 39
65 106 5
16 33 24
17 75 26
31 75 5
15 13 21
37 5 24
90 53 45
37 77 12
91 50 8
48 101 34
85 103 29
27 99 48
101 70 4
26 102 5
1 94 34
108 17 44
83 64 9
82 25 49
40 62 29
41 11 32
31 108 38
102 79 21
43 47 46
44 90 32
17 44 43
38 58 3
103 76 20
47 56 36
10 6 1
51 68 2
57 73 15
74 61 18
8 19 28
29 8 44
86 83 24
13 20 46
6 73 6
29 93 39
9 20 17
90 51 13
17 82 42
71 34 40
43 31 43
22 61 40
62 40 13
12 5 34
15 41 17
16 3 15
70 61 25
98 70 45
50 55 37
7 88 15
82 75 27
11 64 8
97 71 41
53 94 25
14 18 1
107 20 2
38 49 12
85 53 5
30 56 36
67 46 45
80 37 7
102 48 47
88 15 3
14 15 32
110 65 33
78 51 30
31 52 34
10 43 9
75 57 50
101 103 14
102 6 50
107 102 40
39 87 11
110 15 32
75 16 48
37 51 9
33 18 7
24 46 31
107 23 12
82 102 22
10 35 41
36 79 46
35 75 44
55 65 31
36 64 3
61 17 38
76 47 8
72 61 38
107 98 42
13 1 9
33 98 35
80 34 10
57 68 35
27 12 34
25 51 26
78 48 2
58 95 20
103 67 6
73 12 26
46 19 43
23 16 12
101 99 21
103 25 9
28 82 10
14 47 41
27 59 2
25 100 4
85 42 9
2 56 22
14 78 28
97 55 46
100 51 37
32 104 26
74 68 11
103 45 23
40 4 14
16 108 49
28 54 33
60 27 35
72 29 26
61 70 21
60 46 48
80 51 40
33 67 25
9 62 4
22 34 40
64 104 43
103 59 43
27 73 21
21 22 35
77 87 26
51 90 16
68 38 39
82 106 5
51 74 8
14 105 23
100 78 32
35 45 34
68 82 45
83 40 28
59 68 41
36 33 28
60 22 41
19 101 42
33 29 34
2 23 2
86 45 23
26 48 1
73 12 39
110 88 7
84 73 30
103 108 20
13 80 22
46 72 31
101 99 34
3 83 21
44 17 15
70 12 15
72 4 10
11 97 31
19 95 4
34 32 13
95 16 39
105 6 1
6 101 35
8 67 35
67 39 32
72 68 31
36 7 11
48 9 39
18 34 25
86 106 11
62 68 42
3 26 17
74 90 48
76 54 37
90 41 15
48 24 24
66 97 10
34 28 15
82 21 23
43 31 46
28 80 40
72 55 33
6 13 43
86 2 38
48 17 21
79 27 17
14 55 35
106 19 41
49 63 12
18 91 42
59 79 32
46 107 2
4 63 50
102 70 38
88 102 11
102 90 16
107 75 26
20 96 30
23 30 21
52 90 31
33 67 15
14 58 45
17 100 40
80 32 17
55 3 23
81 36 19
100 15 46
96 50 19
104 60 22
95 77 4
24 19 16
94 86 4
64 23 44
41 36 46
64 97 30
45 20 43
44 109 3
48 39 16
107 26 25
38 26 8
10 83 25
90 12 6
1 108 11
40 75 41
109 18 50
34 31 38
26 46 3
72 90 9
58 48 33
5 63 30
6 67 32
67 100 1
33 78 1
30 101 23
91 56 17
72 93 14
100 23 27
110 98 46
53 27 36
10 14 47
76 35 14
75 39 17
89 7 44
98 54 21
61 49 50
52 48 47
83 100 46
25 95 13
23 8 15
83 92 42
101 64 44
52 33 4
7 53 14
32 7 38
35 101 18
57 99 2
30 25 6
56 61 7
28 92 4
96 86 34
23 84 10
80 77 37
44 24 21
53 85 19
102 13 46
90 11 18
61 106 31
9 45 39
102 6 7
59 67 48
15 84 20
47 50 39
33 62 34
16 24 30
40 13 43
58 47 45
69 93 31
72 26 1
50 73 20
73 7 12
82 39 39
46 101 34
106 64 38
66 31 32
23 91 27
83 100 23
58 84 48
47 24 22
53 9 1
102 86 8
89 94 25
62 68 45
83 50 22
107 14 5
99 8 28
8 41 22
39 37 2
59 56 10
38 54 24
91 29 12
86 43 43
43 95 34
96 3 13
58 86 14
54 85 20
44 88 19
107 7 2
96 95 16
66 86 3
20 28 6
42 60 45
72 108 48
78 92 1
16 28 14
81 95 36
86 27 34
76 50 11
26 62 1
96 76 2
85 33 2
71 104 46
15 5 5
108 106 41
59 29 34
63 80 21
45 27 13
73 94 30
43 19 16
81 38 32
108 14 43
96 40 21
51 72 41
107 36 37
52 94 4
5 22 24
32 69 3
89 83 29
93 67 13
9 65 8
26 34 23
106 82 41
13 55 35
56 26 39
103 19 48
43 41 39
61 31 27
26 102 14
17 96 14
75 45 22
106 83 5
95 103 1
95 90 31
104 36 18
19 9 37
16 80 37
57 40 27
44 7 43
75 11 2
40 109 6
6 20 3
20 42 39
34 64 38
87 65 40
81 8 17
39 96 42
14 8 24
30 62 4
9 93 47
72 51 20
9 85 43
86 85 30
108 3 47
3 46 37
89 52 18
16 35 7
55 97 15
3 9 6
30 62 40
34 7 34
57 14 10
46 29 40
37 55 47
54 85 10
1 69 27
42 28 46
68 93 30
89 95 16
104 85 31
49 69 49
83 75 41
96 33 31
9 75 34
56 59 49
35 90 11
85 51 4
102 27 33
90 32 44
71 42 25
84 41 16
46 74 47
54 84 50
18 43 44
4 14 1
64 69 32
51 91 8
30 69 20
3 96 15
25 6 28
104 5 43
15 91 4
26 87 20
94 87 6
9 62 36
108 34 11
15 51 47
45 41 23
86 54 19
33 30 26
17 110 46
68 100 46
50 80 4
85 43 41
47 37 44
73 33 9
10 48 25
40 82 1
41 47 12
46 60 4
104 50 50
68 21 18
55 8 36
63 31 10
58 110 45
108 63 10
39 73 13
100 19 14
53 31 27
29 67 44
91 43 4
16 27 21
40 89 18
21 85 15
78 33 40
99 27 22
92 101 6
101 40 16
24 59 23
71 24 26
19 84 26
79 41 12
13 51 32
5 20 30
76 89 27
58 42 31
83 49 37
69 88 17
75 64 3
13 96 40
59 2 19
36 8 44
60 78 45
89 74 32
69 80 49
17 41 45
10 60 12
76 93 33
1 11 12
7 77 41
71 11 28
20 7 12
68 81 45
61 53 18
81 45 15
60 2 28
20 98 50
14 19 1
35 81 1
96 27 26
46 66 33
90 108 29
73 82 11
92 6 11
110 66 33
31 18 13
85 31 21
65 38 3
35 62 24
30 26 48
28 33 32
85 13 3
56 13 44
79 96 41
53 91 27
87 85 21
7 35 16
78 105 41
92 51 18
5 73 49
31 90 37
46 61 39
6 42 30
4 102 45
8 87 31
74 62 31
71 18 44
25 30 2
12 17 20
8 43 24
78 29 24
22 43 3
99 15 2
62 85 32
12 52 39
53 110 18
36 26 47
27 60 2
96 16 30
19 95 26
97 48 42
65 102 1
37 51 21
5 42 39
13 20 35
70 59 5
27 19 49
9 63 4
27 108 14
108 47 33
61 29 24
16 22 17
95 62 33
36 95 2
73 77 19
107 24 25
34 36 41
64 108 48
85 37 50
52 11 48
107 27 30
13 65 42
91 80 33
3 7 25
81 83 32
70 96 8
92 21 8
75 78 13
37 99 33
55 59 5
62 65 31
25 63 12
4 106 28
93 97 34
22 98 32
94 30 5
94 17 35
83 64 11
67 70 19
34 52 21
37 27 13
105 108 48
108 29 20
50 51 28
41 31 12
97 95 14
34 75 4
52 15 23
31 45 20
64 82 31
25 80 37
89 90 2
2 46 26
17 82 8
14 60 28
59 11 35
71 25 37
93 104 14
94 25 11
65 81 40
31 59 40
8 50 17
106 58 26
63 92 50
11 37 20
104 31 17
28 13 49
35 53 50
50 89 32
12 9 6
53 64 5
6 68 14
31 22 14
13 69 25
31 13 45
24 106 42
45 47 18
43 20 8
53 108 47
1 14 26
46 88 24
29 50 20
3 25 28
7 58 30
104 49 43
97 100 42
7 8 29
3 90 14
105 70 34
63 78 43
53 3 30
44 33 7
79 23 23
71 25 50
63 29 7
48 105 24
61 28 49
82 52 23
85 99 15
57 23 29
55 43 14
87 110 17
10 103 34
75 50 48
30 95 7
79 66 21
98 62 20
46 62 7
85 8 13
72 22 48
86 45 12
92 42 21
19 18 33
75 24 32
1 52 30
32 17 24
101 80 10
58 14 34
31 40 39
102 48 26
15 86 3
17 43 34
80 109 11
106 65 20
33 2 5
108 42 29
6 7 17
88 82 8
4 45 44
53 89 47
16 59 46
104 72 3
44 21 10
56 77 9
27 104 11
23 58 15
27 42 36
32 24 4
9 62 6
64 56 5
69 37 8
91 60 22
11 58 33
98 27 39
71 15 19
94 55 29
11 28 41
76 68 46
5 23 28
18 15 36
67 74 20
48 101 3
60 22 43
101 68 49
61 10 13
65 35 35
82 97 43
88 101 35
67 91 45
87 42 17
90 44 50
99 86 11
87 102 31
76 42 29
21 101 42
19 33 31
37 72 24
22 34 19
80 51 19
55 22 25
32 95 41
19 22 21
82 94 10
6 63 10
102 11 13
61 103 33
66 85 38
87 25 49
104 9 45
92 27 32
71 109 39
51 1 39
67 42 44
50 100 14
26 47 15
61 96 30
97 103 42
67 2 8
51 32 26
77 29 36
30 10 38
8 86 28
12 91 48
43 12 34
18 56 23
52 109 10
104 36 40
97 25 15
14 40 30
30 59 15
74 82 23
67 61 35
27 83 27
84 75 10
74 48 30
43 61 48
50 43 9
59 94 49
94 97 16
14 32 25
64 108 5
44 62 37
10 75 2
25 39 21
49 82 5
84 72 21
10 26 46
71 59 15
73 64 42
40 79 41
26 17 6
55 109 48
96 23 3
55 14 39
52 25 25
26 15 45
67 16 5
91 40 39
97 9 48
2 109 3
31 73 39
18 21 42
65 87 35
21 104 38
3 23 48
5 15 19
67 4 30
87 90 47
96 57 1
26 61 48
38 16 45
30 90 16
45 88 35
93 22 18
72 93 16
20 32 24
108 12 9
86 32 17
42 68 33
43 31 2
108 49 13
109 52 50
84 91 11
108 76 30
7 75 35
40 27 8
21 109 8
27 33 39
9 94 47
58 105 16
64 55 12
89 46 10
53 61 36
20 89 5
13 68 17
96 75 27
72 2 19
63 103 21
67 107 20
98 103 37
65 99 23
18 44 39
75 26 21
61 4 22
81 43 14
90 75 41
12 72 24
83 46 49
108 95 21
65 80 9
82 36 36
36 51 23
69 35 28
81 103 1
46 67 43
106 48 32
41 10 44
44 85 11
93 41 44
7 94 25
98 16 10
98 35 23
50 88 7
104 60 14
61 18 41
108 68 39
7 56 35
71 58 40
72 21 9
99 40 19
72 107 49
80 2 22
89 75 50
99 84 25
81 12 4
106 38 23
34 11 16
39 100 29
33 8 42
43 57 9
55 51 33
7 109 46
35 71 10
48 50 23
7 15 2
95 60 28
40 44 46
54 74 49
53 43 37
3 70 33
46 109 17
92 56 34
41 33 5
75 67 35
67 68 41
11 77 4
60 14 24
36 9 3
102 16 35
10 64 40
39 10 28
50 84 14
43 94 12
69 97 16
37 21 38
12 68 3
30 51 14
96 20 45
106 49 10
88 2 14
104 1 21
48 56 38
62 38 1
66 74 8
89 95 5
56 90 26
33 61 25
6 13 25
74 54 49
62 52 21
81 94 50
22 25 8
42 71 33
104 74 47
72 66 30
14 47 13
44 69 21
54 89 5
37 58 46
51 98 36
110 79 2
89 3 43
95 61 6
50 102 39
97 65 31
63 5 6
62 64 31
24 35 50
110 56 18
89 26 26
41 12 44
1 34 36
11 109 49
33 80 16
99 87 48
69 4 30
10 3 6
79 33 20
13 51 44
103 49 50
44 95 14
105 53 13
73 85 45
48 57 16
35 24 32
38 107 28
18 60 14
54 74 3
14 87 26
103 22 32
40 10 7
32 19 17
99 1 17
71 92 28
63 22 36
44 38 10
9 59 28
18 85 43
3 54 15
101 90 6
15 22 50
92 2 16
6 48 1
19 85 11
6 80 33
17 26 13
34 2 42
83 80 14
18 47 16
97 87 32
77 32 39
77 44 13
53 80 30
94 41 41
50 4 11
50 64 25
41 110 34
17 48 37
52 17 5
28 76 5
28 14 30
88 12 17
40 36 36
53 61 16
107 88 45
87 47 6
73 25 7
68 85 5
13 55 27
97 41 37
11 40 47
55 110 49
31 60 26
67 105 39
95 66 38
95 26 2
41 73 8
84 93 42
45 90 2
2 55 25
88 15 27
99 110 22
54 17 12
20 78 35
46 67 23
26 106 12
31 88 17
9 37 22
67 48 35
108 13 47
52 69 29
71 24 28
104 62 4
25 81 37
32 14 36
65 11 11
76 48 28
13 24 17
90 9 17
108 36 36
27 43 46
45 2 10
14 64 33
88 75 50
75 96 37
94 79 17
90 1 13
50 64 38
80 106 23
26 49 8
41 88 28
3 61 8
80 95 50
97 30 41
49 110 42
25 51 50
64 45 40
3 31 22
107 92 28
17 53 21
3 23 18
18 62 13
89 97 17
96 12 49
31 105 47
68 4 29
15 55 37
90 89 18
99 76 6
83 34 37
40 20 46
63 101 26
24 5 31
79 21 13
29 73 39
16 73 3
73 1 13
107 1 25
94 13 49
28 85 44
32 98 12
18 48 7
28 97 18
21 3 46
73 1 49
88 41 34
30 62 9
93 33 2
12 108 24
15 21 16
48 86 46
110 20 40
71 18 46
19 46 14
81 94 30
104 46 8
86 80 5
68 19 49
18 43 13
110 107 44
32 10 20
79 48 7
32 2 16
57 1 18
53 97 50
26 96 38
61 78 26
80 53 2
73 32 14
41 106 31
50 44 14
99 76 19
96 27 41
56 42 50
96 100 31
78 85 42
101 73 5
88 53 16
16 94 39
27 61 48
30 7 50
26 22 8
63 90 29
25 18 7
105 49 15
103 7 33
30 63 30
99 102 13
53 60 24
83 19 6
64 89 37
85 28 3
69 102 29
87 80 43
75 78 15
40 61 32
69 53 24
108 81 33
97 21 31
62 84 46
84 1 42
91 41 43
24 23 33
7 27 32
45 78 31
104 25 47
87 61 29
8 68 32
13 8 40
19 44 39
104 68 45
110 46 47
70 88 11
56 85 25
41 95 35
64 29 27
102 60 48
28 74 25
10 66 19
37 11 43
66 72 18
73 104 15
53 59 36
69 45 24
39 24 27
35 4 11
11 6 35
44 14 19
110 61 31
8 107 1
71 37 49
39 37 36
83 13 25
55 57 23
110 19 34
21 15 46
64 109 28
54 33 44
70 106 37
97 40 21
6 3 36
11 14 11
91 3 30
9 89 13
77 61 23
69 2 40
78 62 49
88 71 24
53 101 10
90 68 47
95 28 27
47 25 29
53 70 22
12 36 3
89 61 39
77 4 19
26 99 38
21 98 21
101 4 17
44 89 26
34 13 49
69 82 41
50 79 3
58 95 24
91 19 15
85 80 3
58 14 36
70 62 7
4 42 5
59 57 22
101 80 12
101 18 37
15 78 1
33 105 20
76 17 25
27 100 7
35 15 38
12 74 7
5 46 42
54 56 40
85 94 23
53 74 33
63 101 6
78 84 44
3 97 32
37 83 22
84 35 30
11 86 12
48 108 9
62 55 14
83 16 48
100 66 26
35 106 12
109 98 16
93 103 41
41 75 46
106 87 45
31 59 32
74 18 50
99 67 22
91 49 15
32 28 13
74 11 11
13 106 43
87 22 32
75 106 44
80 13 17
71 26 30
98 39 15
102 64 13
36 14 19
42 11 28
11 27 47
32 20 8
10 42 2
44 101 13
54 56 17
91 31 2
104 89 35
102 89 42
63 74 29
35 75 2
53 55 33
14 79 10
1 66 28
93 103 18
25 69 33
9 61 20
92 46 11
84 68 40
47 89 40
66 44 2
64 77 43
27 95 26
39 3 47
94 4 42
54 60 28
107 48 35
96 22 27
26 36 8
66 6 12
67 23 33
41 67 24
100 88 26
79 45 39
87 26 15
44 86 10
74 13 33
28 58 25
80 70 12
6 105 50
67 4 19
32 8 16
54 45 21
26 81 15
15 47 3
86 17 27
68 89 43
52 6 36
22 86 45
100 42 31
15 103 20
51 16 25
103 62 6
98 46 8
45 91 35
33 13 48
42 99 9
62 91 6
14 42 41
48 35 14
71 89 40
6 71 29
109 22 16
10 69 10
93 106 42
42 102 20
14 105 17
3 6 25
72 55 14
97 8 49
40 7 18
67 74 12
82 10 31
62 38 36
96 52 32
70 94 6
62 19 23
47 51 26
80 48 1
93 95 32
3 63 1
60 83 14
52 86 6
7 37 33
13 82 26
58 55 40
22 25 43
92 12 3
33 32 2
21 70 47
16 67 19
1 89 2
83 77 25
95 99 31
53 77 5
102 59 9
77 22 11
46 37 40
54 7 7
20 13 13
101 19 4
20 73 27
100 43 9
104 20 47
49 78 14
42 98 27
104 100 39
77 106 10
50 107 9
85 13 37
88 105 2
103 93 6
52 9 23
96 51 44
104 62 49
12 49 38
34 27 13
48 100 13
77 37 32
104 56 5
62 65 3
51 65 15
61 54 25
3 2 4
24 105 42
74 86 13
73 80 1
65 76 41
93 91 11
52 109 2
90 14 33
70 109 4
63 99 25
24 70 20
100 106 42
7 75 14
12 57 19
74 40 18
98 91 6
106 6 37
20 1 21
5 21 50
65 11 33
44 35 12
80 74 13
10 46 16
81 54 3
96 25 5
17 4 2
26 98 35
96 44 18
90 106 8
86 47 17
62 102 47
42 103 11
50 92 15
50 38 44
12 52 25
103 95 34
84 31 17
1 85 22
78 72 27
30 36 1
83 23 44
26 102 41
77 40 19
62 95 7
26 8 34
49 62 23
65 49 37
13 29 46
46 22 14
83 22 48
51 47 16
59 29 38
32 75 45
78 45 15
74 5 37
105 57 36
16 92 38
38 58 39
37 33 14
57 65 47
43 71 30
84 99 7
29 103 3
100 79 38
105 92 30
55 10 38
73 56 7
81 53 15
10 98 40
61 48 48
37 2 26
38 105 7
44 68 22
46 40 40
64 12 42
89 106 16
45 22 23
36 95 49
92 32 28
76 59 41
27 51 21
42 21 34
102 58 11
2 96 38
45 101 23
2 88 34
91 96 24
50 103 6
56 93 38
13 6 39
106 33 8
103 24 23
51 15 40
95 48 38
95 102 9
74 70 31
84 6 22
4 28 12
56 14 10
55 85 9
25 29 39
15 18 41
65 94 21
105 72 29
15 46 23
34 14 41
50 95 38
38 93 10
56 37 30
65 53 20
84 101 30
8 29 5
108 15 25
110 20 39
41 103 20
108 48 22
3 49 46
86 68 30
100 69 6
102 107 30
92 83 7
38 36 6
43 97 37
24 55 8
70 108 6
90 13 35
43 108 46
7 48 28
102 27 37
33 23 13
63 53 25
27 59 38
79 40 2
7 60 2
57 48 12
97 19 43
86 91 49
22 89 7
51 95 46
46 67 12
66 84 9
13 62 33
17 26 15
2 47 9
23 82 29
9 29 7
33 65 15
92 78 13
17 91 1
1 68 44
89 20 47
69 68 30
63 49 27
51 41 11
38 70 3
104 9 17
16 83 28
96 32 11
51 18 27
53 57 48
6 23 31
95 33 7
109 58 48
57 78 12
14 65 23
80 12 4
92 40 22
72 46 7
90 52 3
93 60 4
23 1 45
64 60 45
89 13 43
26 102 8
31 76 9
52 110 27
101 20 6
63 68 18
3 72 48
97 86 46
37 69 47
93 28 20
73 28 19
45 5 45
96 55 35
14 39 6
88 23 6
66 23 12
21 84 23
64 95 7
74 84 4
64 12 9
11 48 30
108 47 47
56 59 7
9 66 23
89 2 11
18 92 38
85 28 15
88 37 25
89 25 31
102 4 7
82 4 6
8 1 18
45 14 22
43 109 1
52 27 6
104 55 2
81 33 45
62 77 19
11 53 1
2 53 43
82 68 27
105 15 14
34 10 38
37 50 47
68 27 14
49 65 14
89 28 41
63 59 31
83 78 45
102 72 34
90 16 35
39 12 19
82 31 1
80 31 8
34 109 16
23 62 46
51 10 13
88 98 49
76 90 9
40 28 24
2 42 42
49 48 46
48 78 44
90 61 42
58 27 5
9 96 28
31 32 36
10 17 31
56 32 3
98 5 44
35 103 1
103 55 34
45 24 49
106 104 12
61 97 42
34 9 50
90 108 10
53 44 40
4 13 13
6 45 44
43 20 22
13 19 38
15 97 49
63 78 21
26 62 47
2 49 22
71 53 47
110 27 22
91 4 6
54 15 43
91 110 24
85 98 28
58 106 10
24 30 39
109 55 10
77 46 28
77 24 9
40 100 26
47 72 9
36 53 9
67 56 3
85 26 44
65 14 13
50 90 24
88 101 36
68 95 23
64 49 2
1 56 14
61 25 30
21 94 35
101 103 7
110 97 15
2 56 38
81 97 19
47 21 48
40 12 34
21 10 41
84 43 46
86 7 35
106 46 20
25 46 48
49 76 13
69 108 46
35 87 11
61 17 31
36 83 9
