125 6960
94 2 44
10 79 9
115 60 47
110 12 41
35 70 7
47 31 3
52 35 26
45 55 39
30 80 3
14 125 2
92 67 10
6 23 1
121 61 11
70 48 2
55 16 14
55 35 27
19 121 26
44 67 22
10 44 1
35 111 21
116 30 6
89 35 37
94 17 42
51 76 16
77 103 48
56 66 17
58 92 6
98 116 49
53 109 42
26 86 11
121 45 43
10 16 23
19 49 15
43 112 40
7 119 12
67 120 4
72 87 28
27 39 20
30 107 11
44 48 22
37 46 47
11 63 21
55 92 22
112 23 38
7 31 20
59 51 12
111 101 25
87 107 19
64 116 49
39 109 43
19 26 44
120 11 31
111 77 18
38 68 11
11 73 42
35 57 40
60 125 49
22 12 26
66 79 16
91 106 24
84 85 36
112 65 48
102 69 12
124 26 44
90 5 9
24 77 4
103 89 38
66 72 13
71 25 34
9 62 13
54 27 23
85 60 7
77 16 11
96 3 42
1 82 36
120 52 45
16 36 47
65 66 29
69 56 6
24 109 50
115 2 27
98 85 28
108 118 44
70 65 35
38 21 33
39 78 46
106 61 11
99 78 49
50 100 21
5 37 32
22 44 48
92 72 46
84 98 45
104 36 47
39 83 16
94 104 26
45 46 32
73 65 9
104 30 3
59 41 50
33 36 36
104 125 11
72 22 22
13 14 40
67 54 2
12 38 20
16 63 18
59 117 45
99 100 50
89 15 16
57 6 35
38 36 31
92 95 6
32 31 18
42 83 47
107 74 47
58 51 47
101 83 30
80 86 10
95 54 6
117 107 12
67 96 12
71 28 48
53 93 32
66 122 38
16 66 36
70 64 38
109 51 33
19 10 21
116 123 23
41 66 32
28 106 32
109 25 17
45 110 43
95 42 9
87 45 1
99 111 50
92 49 24
76 79 42
62 92 2
80 46 35
39 100 36
70 10 44
11 103 27
76 53 26
31 62 27
58 120 15
89 14 46
71 62 22
92 117 20
122 29 13
122 105 8
17 89 6
94 66 2
88 62 35
28 3 38
43 114 33
78 69 4
9 97 49
104 77 23
80 43 43
108 79 37
67 57 16
95 18 15
5 79 14
100 105 36
51 4 36
97 66 3
95 94 10
107 75 15
92 2 46
92 117 33
120 59 19
114 54 6
55 73 40
17 80 14
7 29 42
54 6 19
88 85 32
102 85 11
52 13 1
18 52 17
66 5 14
108 102 34
37 90 13
70 33 17
94 125 6
102 100 26
94 84 5
64 28 4
109 20 49
59 60 21
76 34 2
116 114 27
117 90 47
12 76 4
41 13 23
51 29 42
61 50 4
80 19 49
115 88 41
113 110 4
91 92 49
33 4 18
91 34 44
41 74 16
61 38 7
36 31 1
101 40 25
32 15 8
58 23 27
31 102 7
28 46 3
29 66 29
116 27 7
12 94 7
5 58 38
111 25 30
37 59 16
46 73 45
123 47 36
9 59 25
22 97 6
108 124 48
27 123 17
89 82 17
37 35 9
42 55 40
106 89 33
94 25 30
69 37 37
56 32 8
60 96 21
38 76 50
123 82 6
81 45 37
84 74 25
98 36 45
44 56 10
97 78 42
109 118 34
56 39 24
119 84 3
16 49 16
39 22 23
119 19 22
65 37 1
105 76 25
7 92 19
119 76 4
112 100 18
39 98 18
103 6 16
12 54 45
7 85 16
8 102 37
91 79 18
102 84 3
76 46 41
7 103 33
41 6 49
40 123 28
93 85 46
118 75 48
69 50 2
42 51 1
86 121 3
103 36 16
11 105 20
22 88 10
50 83 3
116 71 22
6 18 22
101 38 45
88 113 28
111 121 6
117 5 45
85 118 1
46 9 5
106 58 12
99 37 24
36 44 36
3 17 38
37 117 50
54 106 12
102 67 12
41 19 1
9 15 48
123 57 29
115 19 20
42 12 22
103 112 24
72 82 49
95 50 35
11 81 26
59 76 20
11 100 39
88 13 39
20 45 5
98 81 19
124 105 46
14 32 44
59 37 28
87 90 30
34 100 37
31 96 42
118 79 8
38 49 13
91 11 31
97 75 12
63 55 23
95 99 48
103 35 46
90 56 33
22 113 29
91 67 47
101 76 3
95 31 35
54 94 28
114 17 20
118 83 19
68 94 7
110 42 28
105 93 21
101 91 18
78 114 33
104 36 49
63 115 50
100 46 8
87 44 48
72 121 30
121 59 9
13 53 34
103 51 3
41 14 33
45 20 18
20 58 14
109 91 10
6 33 9
90 48 47
84 103 17
87 36 49
65 118 32
123 68 42
98 61 36
91 40 48
60 53 29
57 98 40
113 35 19
68 45 20
26 85 5
12 84 30
71 109 2
124 52 7
31 28 18
66 85 37
57 10 48
70 71 43
36 47 26
68 52 36
113 76 33
51 58 19
75 125 8
44 118 17
116 55 12
56 101 31
55 36 26
1 54 5
35 113 16
43 49 14
107 117 1
39 116 19
48 53 37
82 51 1
56 13 39
52 122 41
69 110 44
37 21 47
54 6 8
121 111 23
3 80 28
23 44 19
73 52 44
11 114 16
33 30 47
59 67 13
84 94 21
21 59 6
96 33 29
90 94 17
33 64 45
17 68 6
99 62 28
108 21 34
118 70 1
26 63 33
110 26 5
29 83 9
119 81 15
69 5 4
69 8 9
62 102 8
23 104 46
121 72 44
57 122 49
56 79 39
92 73 49
34 95 14
10 29 45
90 10 36
115 23 22
41 77 10
81 60 15
37 124 13
111 109 40
16 94 45
115 16 19
74 29 19
4 81 7
27 13 50
109 89 6
57 101 3
77 97 33
105 12 3
56 60 2
19 9 2
16 80 2
113 110 6
26 32 36
29 94 9
80 8 13
89 82 6
4 111 7
46 59 28
87 23 44
85 24 16
46 20 36
102 117 35
123 12 44
76 10 10
2 11 48
41 46 40
4 55 4
42 2 31
67 70 40
28 41 11
58 72 42
52 88 28
97 60 14
101 85 12
2 38 43
76 100 24
8 114 23
32 98 21
66 64 33
77 5 26
57 91 28
69 113 34
91 84 1
4 20 23
82 56 37
20 113 18
17 2 41
90 43 37
95 111 45
112 14 4
77 103 39
26 52 4
64 105 13
117 59 28
111 59 6
35 23 20
12 63 39
19 68 19
47 121 21
81 21 32
83 52 12
124 66 10
91 65 1
64 70 32
3 64 18
103 45 10
71 42 16
23 5 25
4 38 26
117 17 44
66 52 49
96 61 25
101 53 49
4 114 21
75 2 6
117 119 28
81 21 45
26 40 20
42 54 8
23 111 20
92 65 38
90 66 10
96 8 27
113 78 39
74 11 7
105 17 39
61 92 45
86 110 4
52 94 47
101 68 47
59 49 27
110 15 22
72 122 2
46 99 21
106 62 25
17 5 18
14 10 28
85 57 6
53 48 25
23 64 42
20 121 2
40 52 45
38 67 32
64 29 3
14 40 28
120 26 33
4 23 13
32 122 6
90 72 16
103 111 43
27 56 44
78 100 16
124 86 48
71 82 33
1 69 47
18 79 45
41 7 19
84 61 9
116 88 44
110 42 30
45 16 9
72 56 11
31 74 2
63 4 36
9 38 23
15 36 3
122 124 23
34 83 48
19 105 7
101 106 5
29 114 19
58 85 36
105 63 9
77 87 29
37 3 33
113 77 18
60 94 32
14 111 42
60 11 34
70 41 45
76 125 28
116 123 14
95 7 43
49 43 29
65 53 26
69 36 27
49 36 26
31 69 21
117 53 39
55 37 11
77 109 30
19 40 12
66 4 50
11 20 20
10 23 1
3 2 13
106 63 50
6 48 9
96 124 15
16 100 38
3 55 24
54 111 50
27 64 15
108 49 1
93 52 34
122 21 5
55 101 9
25 10 44
37 13 37
96 33 18
103 73 19
56 18 35
50 28 3
85 111 42
113 106 35
120 85 26
119 2 4
116 92 17
105 65 44
36 46 45
100 54 18
5 40 13
122 51 5
60 33 48
14 31 8
10 98 13
60 93 35
122 104 16
92 52 16
26 49 16
19 28 28
67 23 22
26 109 30
44 18 30
75 98 11
62 56 2
42 14 4
83 88 16
88 15 48
16 27 44
118 28 6
114 96 7
88 92 39
112 101 30
18 36 40
45 56 2
75 66 35
109 100 46
102 4 26
60 86 8
86 8 24
55 84 31
110 119 26
108 63 46
106 66 27
115 58 18
46 36 33
66 118 16
11 102 34
103 7 41
104 62 38
114 56 32
32 113 12
4 16 1
118 77 32
47 106 49
5 85 24
73 44 9
65 86 16
65 44 19
38 83 44
97 90 30
64 4 14
52 42 22
8 107 9
34 51 43
55 123 12
98 1 42
82 7 26
46 5 36
69 57 20
12 66 33
121 80 17
3 49 22
17 9 46
52 65 19
32 40 18
110 76 32
65 104 46
91 100 11
91 84 3
77 27 46
47 31 9
111 66 48
4 80 12
102 68 50
49 105 36
55 46 7
103 60 14
116 3 17
21 3 34
85 56 40
43 77 12
117 13 35
62 112 3
96 31 27
60 103 41
2 12 5
14 53 24
120 65 18
111 45 2
100 75 11
42 63 2
90 110 42
92 55 19
27 50 27
34 108 14
83 82 14
4 15 44
16 104 40
18 31 4
91 113 20
11 73 35
10 50 27
15 77 34
123 16 19
62 10 5
43 12 44
2 37 11
24 87 42
82 18 2
59 58 21
39 21 44
67 112 11
98 21 23
55 94 37
79 19 30
36 9 46
99 18 15
97 124 3
93 98 46
117 116 1
116 85 45
89 43 1
14 66 33
55 121 32
103 1 39
84 92 45
67 4 40
59 122 19
23 69 38
101 3 4
29 11 18
115 97 28
124 105 50
93 54 16
65 54 25
63 81 43
62 84 24
52 116 50
102 48 16
119 52 27
103 116 39
32 62 21
58 60 32
100 55 4
30 124 37
33 93 11
115 39 36
28 69 9
43 45 45
44 59 4
94 111 35
69 104 29
124 37 13
55 105 50
107 32 43
40 26 7
21 2 26
76 16 3
70 37 36
64 73 24
54 63 22
104 112 48
46 121 37
16 10 13
95 22 47
73 106 16
84 5 8
94 106 41
4 6 24
53 61 36
34 113 50
48 53 15
52 37 12
88 9 4
51 16 13
21 66 24
33 46 33
39 89 15
9 113 37
106 109 47
36 35 20
30 10 5
35 78 13
18 48 50
7 34 16
8 51 37
31 62 20
24 41 32
78 7 45
69 32 31
31 65 25
24 44 37
16 88 30
81 79 30
88 51 14
28 27 38
80 39 25
92 117 13
66 38 50
87 52 10
118 24 48
92 120 18
1 110 49
34 87 10
117 19 26
60 26 34
63 61 9
75 83 15
121 5 32
62 57 14
11 27 38
86 27 13
59 121 11
27 36 39
79 82 20
78 23 2
71 2 14
30 88 22
25 79 38
44 7 45
109 32 39
114 73 12
34 84 18
51 80 24
65 40 48
39 54 47
83 102 24
64 118 35
63 102 23
35 24 32
125 116 46
31 8 39
86 8 13
71 31 18
87 63 10
69 96 5
50 27 22
66 81 2
21 93 8
60 97 48
65 41 20
57 44 12
59 116 30
36 106 47
5 55 13
63 125 20
55 107 44
86 15 29
52 13 7
122 27 13
100 48 43
30 99 22
72 89 3
16 98 47
45 49 1
111 97 34
117 30 2
31 68 39
3 65 43
104 69 43
10 108 49
69 28 5
31 121 50
7 35 41
120 1 33
15 22 4
68 108 1
44 15 16
34 63 42
124 16 9
123 103 45
59 8 42
43 113 5
123 20 47
50 52 41
11 49 1
9 70 32
19 4 12
122 22 32
121 99 19
121 57 22
101 23 27
5 20 45
19 80 7
66 25 32
26 78 48
121 73 3
67 33 4
2 84 42
79 90 4
40 13 15
102 110 36
51 37 6
5 92 42
82 26 41
85 95 21
53 26 26
15 40 7
38 52 36
104 92 16
63 17 45
38 20 3
78 70 35
95 33 8
55 111 17
116 90 15
86 18 43
76 108 10
69 106 35
50 56 1
30 114 9
25 12 26
6 83 23
21 121 28
3 113 22
21 98 44
112 85 9
85 49 39
44 67 30
31 41 29
5 17 2
104 49 9
24 4 33
96 91 16
119 3 20
83 86 14
59 93 4
39 117 37
89 92 27
67 124 10
84 58 36
40 88 40
3 17 31
37 76 42
76 103 29
87 7 12
68 83 37
13 80 13
82 117 10
115 86 3
98 9 15
6 98 21
34 74 1
75 13 24
80 6 37
34 93 14
33 78 2
109 75 33
54 91 3
82 71 15
64 104 47
104 83 20
117 81 46
62 123 5
30 25 7
123 4 24
37 57 5
18 114 17
24 31 4
63 39 35
98 115 10
113 105 1
28 100 45
71 113 34
32 104 7
43 79 49
26 81 38
114 21 11
5 106 6
94 62 11
83 70 32
78 27 17
49 109 11
32 58 12
88 96 43
77 23 22
29 87 15
5 95 32
99 100 32
98 62 12
50 119 29
21 125 1
116 24 50
51 52 6
17 32 17
52 14 4
75 68 30
124 5 50
115 9 38
29 73 9
13 60 30
2 59 27
112 27 6
104 112 37
34 57 23
96 113 6
99 66 47
13 53 27
60 38 7
60 57 20
113 84 49
102 52 29
37 26 8
3 82 14
43 4 9
108 50 2
91 40 41
58 55 40
123 112 41
23 96 11
3 23 50
54 70 27
31 35 14
41 44 26
59 10 35
100 46 14
20 55 15
71 28 43
39 40 4
43 24 1
24 60 34
87 59 39
97 85 22
57 79 33
25 117 40
109 83 17
91 116 12
124 18 15
17 15 39
71 55 1
118 122 50
115 66 46
9 74 47
68 21 19
49 115 30
112 67 10
56 8 18
50 123 2
24 25 26
86 122 47
47 93 18
120 78 14
75 71 7
44 39 23
28 84 22
18 36 18
11 15 30
68 28 35
78 37 47
65 52 47
123 2 20
10 94 6
94 68 43
6 46 24
48 57 41
107 124 10
72 66 32
77 93 2
62 75 6
115 125 50
64 72 29
14 57 28
22 86 25
117 26 44
78 23 4
14 92 22
26 95 15
36 65 35
96 104 23
4 61 45
108 48 22
12 90 42
52 54 34
114 110 17
116 48 35
87 47 31
79 70 25
31 94 44
55 100 30
10 112 36
83 98 28
50 11 16
115 23 15
4 88 40
64 30 45
77 83 7
124 114 35
69 12 13
69 47 7
29 25 10
96 123 49
52 93 2
70 104 13
53 11 17
83 60 42
88 87 49
124 99 33
30 99 24
36 57 49
38 69 16
122 103 10
57 96 2
7 81 38
41 74 11
17 26 28
106 6 17
53 57 25
123 77 18
13 32 23
102 114 23
97 30 7
120 61 49
5 58 33
80 12 17
77 62 18
76 105 11
19 91 47
28 102 14
81 64 32
92 35 42
15 101 6
63 120 41
63 18 30
110 77 46
89 40 15
86 125 37
48 56 20
74 38 50
110 92 31
28 55 23
40 36 28
34 13 48
18 30 40
41 34 36
102 98 28
16 84 19
64 45 19
83 32 50
17 18 42
103 64 3
113 56 18
50 63 30
4 99 16
106 119 28
54 46 31
88 125 7
82 102 38
102 86 31
100 6 10
24 110 31
49 15 26
43 13 18
32 123 20
64 68 16
23 89 12
85 42 25
35 27 24
65 36 37
12 32 22
4 80 16
23 123 10
117 59 34
9 83 43
122 42 2
84 16 28
87 24 5
74 125 45
89 81 42
99 7 19
15 58 12
115 19 2
32 65 28
25 65 39
7 15 36
121 98 24
74 69 5
36 63 44
16 85 31
37 34 47
43 77 29
71 94 10
18 91 22
100 5 40
22 95 21
93 110 47
116 119 34
42 35 1
121 2 33
36 90 39
62 12 18
115 21 24
110 47 4
35 91 35
13 31 15
17 40 5
83 28 24
57 64 11
12 57 41
113 19 44
8 41 48
107 91 22
40 30 50
29 99 14
52 33 43
107 49 25
110 118 5
77 92 3
18 75 27
100 62 35
66 60 13
87 41 25
28 51 10
95 117 33
106 122 18
4 60 9
37 3 13
5 120 27
110 42 23
91 59 43
64 78 9
111 42 47
103 46 28
77 41 14
71 116 24
2 117 34
43 16 8
98 12 18
90 79 25
71 96 45
40 45 11
57 94 24
34 118 35
115 2 37
13 117 14
55 98 1
24 26 25
82 17 36
53 100 19
59 25 39
76 88 18
6 33 4
23 1 5
106 19 24
27 91 7
36 24 24
94 60 37
63 1 37
69 43 23
21 85 28
32 110 15
61 68 33
82 123 31
64 54 15
15 115 9
60 102 7
40 60 9
81 22 39
59 57 4
17 106 38
100 38 17
24 2 31
99 23 42
65 76 43
10 118 2
100 91 1
73 10 29
32 68 31
31 50 14
32 45 47
96 94 21
92 7 24
79 121 3
101 24 39
4 47 15
18 41 14
63 107 8
16 27 24
69 34 44
66 112 3
124 82 15
6 32 7
27 48 40
53 37 46
93 55 45
94 110 5
56 79 21
103 96 9
44 69 25
27 119 41
58 81 3
39 42 41
61 34 44
50 106 13
9 124 4
49 107 46
120 20 24
19 76 38
46 48 23
74 9 22
90 82 15
33 27 13
42 79 18
113 94 44
19 69 35
118 119 9
84 112 46
108 41 21
116 41 34
17 49 1
17 7 4
5 85 4
53 57 14
33 15 16
61 110 15
107 58 21
26 37 25
93 14 3
70 85 2
72 96 10
11 21 38
71 38 38
75 89 25
77 81 20
74 24 20
93 44 3
51 26 47
95 1 34
118 50 13
45 63 24
76 109 11
110 9 22
38 115 26
39 41 44
100 36 50
11 18 46
16 77 5
66 110 23
78 1 34
69 99 10
12 3 7
109 1 22
97 79 22
115 4 30
121 80 10
78 86 34
44 68 4
76 74 3
62 73 28
109 111 15
28 71 6
96 85 14
28 29 9
43 91 48
20 90 29
86 78 48
124 122 8
42 107 25
98 43 45
14 48 47
30 121 40
59 114 41
40 5 20
68 103 24
32 5 30
121 124 29
17 124 39
63 93 44
13 38 31
113 44 23
117 89 23
35 50 10
40 77 17
10 62 17
20 71 29
94 20 46
65 122 42
11 120 19
36 44 20
43 84 21
33 6 33
68 7 33
115 26 7
104 114 21
85 56 46
92 111 28
24 110 46
106 70 6
14 15 4
56 112 24
120 46 11
31 105 18
82 34 3
33 62 49
38 28 46
64 111 41
48 115 39
29 113 46
109 94 37
5 19 15
107 98 14
20 13 37
27 94 39
11 119 36
49 28 37
98 39 6
14 124 31
92 50 31
55 121 25
38 109 11
116 78 35
14 101 20
66 28 13
28 42 31
100 81 37
23 110 32
7 91 46
47 55 38
40 34 50
42 27 4
100 118 40
95 34 24
94 77 17
92 15 50
6 13 38
29 80 3
96 3 41
64 122 41
35 6 50
28 125 42
88 8 42
99 32 40
41 95 6
69 56 5
55 40 49
114 5 7
67 80 41
95 41 40
87 44 32
66 2 10
119 50 31
87 2 35
5 25 21
77 4 13
54 93 29
86 39 14
30 85 38
78 121 33
93 15 30
27 109 50
62 64 21
102 47 26
107 93 46
86 51 24
26 94 38
70 98 9
19 105 2
101 125 13
36 52 4
67 103 38
35 62 49
70 110 19
111 69 44
7 37 1
93 3 33
51 40 13
101 60 5
78 26 38
92 60 48
68 94 17
2 64 1
36 82 4
14 69 40
105 35 26
74 70 32
3 74 19
1 87 45
6 69 50
121 47 9
9 21 27
108 86 50
68 60 2
50 53 42
11 69 15
118 71 32
41 97 41
92 7 13
54 81 45
87 24 49
43 107 3
47 17 14
25 64 33
6 55 7
109 90 24
85 63 20
122 111 38
38 80 49
24 59 15
91 99 49
78 37 38
24 112 26
100 26 22
116 58 14
36 95 40
16 95 39
80 24 16
115 100 48
32 121 44
62 11 12
67 34 18
85 72 45
52 27 30
106 86 42
4 5 20
43 26 27
47 54 30
42 86 47
33 37 47
105 38 27
96 40 29
80 50 45
81 83 47
36 76 40
44 18 25
69 19 44
19 81 34
26 41 12
14 57 32
118 28 1
78 22 12
107 119 20
106 101 3
43 44 30
66 12 16
118 43 16
75 108 27
7 47 31
103 3 25
89 22 3
75 6 16
65 26 11
75 101 24
90 58 10
99 110 15
66 106 1
115 42 32
1 37 24
53 57 16
119 45 35
121 16 1
11 25 38
96 104 40
41 88 21
59 32 42
58 35 23
66 37 22
103 67 23
66 110 12
117 78 49
3 12 1
61 3 12
57 96 6
105 110 13
62 55 27
24 28 7
57 31 25
15 113 7
40 78 16
37 107 19
78 47 31
17 41 17
115 41 22
86 18 23
32 52 10
86 37 36
116 51 40
17 37 19
97 86 27
101 111 25
104 6 50
34 85 36
32 86 8
48 44 14
119 14 38
76 78 3
18 110 37
10 70 5
75 42 49
99 67 48
52 46 1
64 109 8
13 76 46
72 42 31
124 27 2
15 86 8
45 78 24
73 39 23
47 75 10
98 84 48
79 114 44
46 47 4
74 49 41
101 53 33
118 38 31
21 105 40
12 44 23
27 46 11
39 68 17
105 90 30
100 6 14
99 90 45
37 53 38
59 24 5
104 107 7
24 84 19
40 61 38
94 100 41
82 14 50
122 91 6
110 68 41
71 118 8
2 7 6
109 106 36
103 117 4
29 118 42
44 55 26
60 81 31
99 29 11
69 59 50
106 11 44
107 61 13
54 34 14
90 107 8
11 5 17
43 30 29
78 46 10
75 50 20
19 56 32
98 97 13
41 26 3
122 125 17
109 45 39
96 86 28
33 41 5
25 47 2
111 35 22
124 17 40
75 19 10
99 108 24
68 18 35
15 69 43
116 54 30
77 23 15
26 58 20
78 119 13
60 111 7
6 112 46
75 107 15
41 67 17
13 49 9
118 95 15
1 2 14
81 85 16
112 75 40
118 98 20
83 58 28
67 103 27
36 112 7
99 66 40
25 122 14
40 57 12
15 50 43
110 30 17
78 100 13
123 110 25
2 6 49
42 71 25
13 113 7
36 66 12
85 40 12
29 80 18
34 103 24
100 9 4
120 74 47
100 94 48
81 27 24
14 49 50
83 99 42
50 95 28
39 108 10
41 120 14
93 64 15
83 92 39
81 19 25
47 103 43
97 111 31
72 2 14
8 108 31
113 99 3
4 2 21
66 38 32
57 63 18
34 103 37
83 4 47
89 7 18
29 63 27
87 13 37
71 77 49
102 123 36
22 100 48
122 40 39
58 31 39
25 52 25
72 9 30
118 115 40
116 35 19
65 45 24
26 121 48
118 31 46
23 68 12
17 45 32
64 49 25
74 58 37
113 57 19
25 37 23
1 24 4
112 18 3
69 43 40
37 23 42
122 24 7
53 7 50
90 1 41
76 18 33
74 46 40
101 8 35
119 2 1
104 89 21
9 89 38
56 52 30
36 27 29
66 102 43
113 121 17
108 75 27
120 119 21
84 25 28
87 93 19
74 67 18
38 93 3
73 1 41
46 29 1
96 81 32
73 96 49
95 67 16
57 122 35
8 115 43
71 73 10
23 97 29
117 14 40
83 98 21
74 97 18
75 18 15
21 93 3
67 15 20
36 28 1
8 25 5
83 72 5
30 88 30
5 40 23
43 51 35
101 42 46
49 42 5
7 65 50
101 28 3
10 93 29
79 9 21
51 36 46
120 110 42
3 65 38
19 45 32
42 13 18
32 120 12
17 102 16
77 66 9
71 87 42
67 116 21
113 63 38
93 56 4
71 103 23
24 39 10
40 71 2
119 124 37
5 39 13
73 74 20
14 90 22
113 14 1
101 9 3
91 31 40
44 91 6
103 37 38
76 56 4
34 78 22
57 31 27
59 43 31
95 1 38
21 15 15
81 117 9
69 72 19
16 68 4
55 28 1
35 69 1
6 14 50
51 37 1
70 4 30
25 29 12
118 34 22
21 15 28
56 112 2
86 25 41
16 109 18
124 27 4
77 68 44
3 41 20
91 44 49
1 47 43
83 8 49
17 80 44
95 104 4
45 92 45
74 125 38
24 91 24
89 81 35
77 15 46
2 12 2
59 58 5
46 117 48
8 90 28
91 67 9
73 121 40
10 20 24
62 66 5
25 80 47
11 59 13
97 47 33
36 44 24
89 53 30
83 123 12
84 99 32
95 78 1
89 106 41
64 58 34
117 54 46
109 57 38
42 95 8
33 1 43
14 17 17
11 47 16
19 63 37
59 61 23
45 100 3
36 51 40
23 46 38
84 4 37
57 23 3
121 58 42
29 106 47
10 122 21
18 19 4
79 88 19
16 78 34
116 119 40
84 31 32
88 101 32
14 100 28
7 79 40
3 89 36
54 59 22
111 72 27
8 70 45
79 118 19
30 9 34
24 19 2
64 43 45
118 3 14
121 73 40
15 23 50
81 85 18
99 112 37
42 41 27
79 71 28
65 28 6
78 114 21
2 120 32
112 109 40
18 67 34
95 114 34
4 94 13
114 111 33
21 124 13
19 29 11
6 28 40
122 50 36
18 116 47
70 98 13
119 54 46
62 25 33
102 82 24
50 54 29
17 50 15
82 40 26
32 26 14
1 80 33
89 19 17
104 29 10
25 106 21
30 54 32
60 41 20
17 106 31
111 87 38
65 79 41
97 46 25
125 82 19
68 26 8
123 9 42
12 14 16
12 33 29
98 95 35
40 26 17
54 81 49
37 67 30
53 19 49
24 25 21
66 36 1
48 50 20
49 31 31
16 30 22
60 14 21
96 47 23
92 18 4
117 105 26
78 2 48
114 34 41
96 59 33
119 95 9
123 120 7
37 32 49
63 95 4
99 53 11
81 2 49
67 15 9
25 44 41
14 115 1
66 60 48
67 94 9
30 123 13
30 81 16
5 74 10
110 82 9
29 43 46
48 89 45
96 84 39
64 79 40
69 61 45
16 76 43
56 59 48
20 121 43
27 59 33
27 119 47
107 84 30
67 18 27
40 119 32
60 97 45
83 49 23
65 114 7
81 94 1
62 70 20
107 16 17
72 19 49
91 122 26
105 82 50
98 60 16
102 110 7
17 72 18
70 97 5
30 15 25
42 36 4
37 73 12
66 106 5
46 100 17
27 42 42
51 70 46
18 46 30
43 73 38
79 23 42
106 82 7
111 108 18
13 27 24
54 84 39
96 55 7
13 20 21
122 61 21
38 11 19
105 49 7
86 106 19
125 114 50
36 8 20
21 57 14
118 34 11
28 14 17
77 66 24
57 88 11
39 80 5
11 9 47
67 33 1
125 24 12
35 69 3
70 11 35
111 66 34
56 124 1
105 95 15
110 88 28
25 13 33
90 23 46
40 47 10
29 61 38
58 94 31
58 113 44
20 41 22
61 28 22
6 84 3
12 28 6
81 5 39
4 50 11
33 102 17
57 53 30
1 59 42
48 78 16
48 36 19
122 117 50
55 92 1
12 58 33
77 49 33
101 99 32
79 80 50
27 92 10
65 36 32
105 37 23
9 125 35
68 30 10
48 24 22
71 78 48
110 39 4
20 66 28
55 99 17
28 100 16
81 62 34
100 82 13
61 20 36
13 38 37
6 117 18
122 37 3
37 90 45
24 64 44
74 37 48
54 27 2
29 106 36
90 119 9
79 98 16
39 109 35
26 28 11
51 55 19
19 67 37
84 73 18
73 24 1
15 16 23
100 84 35
9 103 6
68 113 34
83 104 14
94 35 13
118 95 6
1 2 5
68 32 45
94 28 10
93 91 5
58 48 8
2 78 24
13 95 8
59 64 13
25 81 4
18 86 36
104 9 44
18 79 33
1 28 34
28 88 45
29 45 15
99 17 31
72 14 2
122 108 30
14 47 32
117 58 8
2 85 40
17 35 19
72 58 45
82 47 18
66 111 30
76 86 48
23 82 33
94 104 18
98 34 31
110 14 40
100 4 38
9 106 7
123 119 41
31 81 6
11 64 38
14 111 30
97 2 8
80 58 11
27 49 5
63 68 22
63 4 37
106 98 19
101 90 25
58 92 40
49 78 11
1 122 32
36 93 11
27 44 11
54 104 22
21 78 20
88 116 8
2 54 43
50 68 50
99 74 2
105 16 19
82 88 45
121 89 12
77 1 47
37 116 32
103 38 50
78 97 45
70 100 37
46 9 37
117 98 12
46 60 2
55 36 16
55 113 7
51 4 15
68 55 14
113 99 20
51 122 7
34 84 4
51 99 23
119 58 8
46 90 2
26 56 7
93 94 32
16 39 29
75 73 50
39 12 36
8 39 39
12 90 26
20 106 47
76 124 19
85 16 35
103 96 4
36 118 30
96 77 25
44 110 21
88 38 20
72 8 24
125 111 38
89 97 49
83 91 9
111 7 6
22 47 30
14 50 22
94 98 3
45 40 46
56 86 32
51 124 29
125 62 38
8 62 36
123 108 12
98 18 8
62 79 14
108 67 32
70 116 7
50 110 19
16 34 48
122 39 9
108 85 22
114 42 1
81 76 13
23 112 18
87 46 5
46 119 19
32 2 48
125 9 40
34 33 28
92 123 18
97 49 4
107 77 29
122 34 15
108 58 40
116 109 25
30 106 24
65 75 17
84 17 46
77 20 5
59 92 22
32 105 1
43 122 40
63 101 12
66 7 28
17 109 23
19 87 33
27 42 44
74 61 18
67 59 43
78 70 8
70 92 13
83 90 39
92 49 45
42 89 17
65 2 10
98 124 16
12 17 8
8 1 15
43 24 40
5 16 33
71 60 34
3 44 40
89 3 9
41 62 11
63 66 31
27 72 44
24 16 3
32 47 9
122 83 41
114 44 36
115 121 21
84 28 9
15 10 6
116 55 44
17 63 11
72 42 24
114 59 21
10 30 47
41 69 27
48 29 5
34 92 45
26 61 43
30 45 40
13 27 39
24 99 14
83 66 45
34 66 29
62 122 36
13 64 42
113 51 21
45 31 26
70 15 48
8 75 34
59 119 6
9 88 34
37 90 34
74 37 37
23 100 23
117 84 24
109 87 16
81 111 36
21 86 33
57 44 40
13 87 39
110 39 6
48 43 37
119 90 15
96 54 12
40 7 37
110 34 49
6 15 9
26 65 3
49 74 27
71 64 7
22 91 7
69 96 46
53 55 42
124 29 30
87 114 16
96 26 34
113 39 37
98 100 11
57 25 40
93 34 49
33 9 46
37 120 47
24 75 33
120 52 26
99 29 17
26 5 29
103 100 6
99 13 9
116 1 12
77 72 8
82 59 4
76 12 31
65 100 8
90 91 6
76 15 36
125 86 49
93 12 7
75 65 11
85 18 4
79 113 16
104 97 38
54 22 23
55 124 38
90 95 17
23 15 32
76 3 39
67 122 33
29 50 11
95 41 35
66 62 19
120 121 31
50 66 17
82 10 17
90 106 4
3 40 3
70 64 6
116 5 36
102 70 5
3 23 36
69 2 6
